dataset,true_cps,found_cps,found_cps_dx,f1_score,covering_score
DodgerLoopDay,[],[1],[0],0.667,1.0
EEGRat,[1000],[1],[0],0.5,0.5
EEGRat2,[1000],[1],[0],0.5,0.5
FaceFour,"[2800, 5600, 6650]","[1, 5246]","[0, 5245]",0.286,0.481
GrandMalSeizures2,[4550],[1],[0],0.5,0.508
GreatBarbet1,"[1900, 3700]",[1],[0],0.4,0.355
Herring,[],[1],[0],0.667,1.0
InlineSkate,"[1058, 2704]","[1, 1059]","[0, 1058]",0.667,0.615
InsectEPG1,[3802],[1],[0],0.5,0.653
MelbournePedestrian,"[576, 1152, 2016, 2592, 3168, 4032]",[1],[0],0.222,0.149
NogunGun,[3000],"[1, 1573]","[0, 1572]",0.4,0.661
NonInvasiveFetalECGThorax1,"[1687, 4124, 6233, 8108, 10358]",[1],[0],0.25,0.169
ShapesAll,"[1280, 2560, 3840, 5120]","[1, 2306, 4738]","[0, 2305, 4737]",0.222,0.514
TiltECG,[25000],[1],[0],0.5,0.531
ToeSegmentation1,[1385],[1],[0],0.5,0.5
ToeSegmentation2,[1543],[1],[0],0.5,0.5
Trace,"[1443, 2955]",[1],[0],0.4,0.344
UWaveGestureLibraryY,"[600, 1131, 1652, 2193]",[1],[0],0.286,0.201
UWaveGestureLibraryZ,"[600, 1131, 1652, 2193]",[1],[0],0.286,0.201
WordSynonyms,"[202, 2227]",[1],[0],0.4,0.727
Yoga,[7295],"[1, 3889, 4901]","[0, 3888, 4900]",0.333,0.669
