dataset,true_cps,found_cps,found_cps_dx,f1_score,covering_score
DodgerLoopDay,[],[1],[0],0.667,1.0
EEGRat,[1000],[1],[0],0.5,0.5
EEGRat2,[1000],[1],[0],0.5,0.5
FaceFour,"[2800, 5600, 6650]","[1, 1037, 2441, 3140, 3792, 5246, 6581, 8398]","[0, 1036, 2440, 3139, 3791, 5245, 6580, 8397]",0.308,0.628
GrandMalSeizures2,[4550],[1],[0],0.5,0.508
GreatBarbet1,"[1900, 3700]",[1],[0],0.4,0.355
Herring,[],[1],[0],0.667,1.0
InlineSkate,"[1058, 2704]","[1, 1059, 2235, 2705, 3528, 4234]","[0, 1058, 2234, 2704, 3527, 4233]",0.6,0.634
InsectEPG1,[3802],[1],[0],0.5,0.653
MelbournePedestrian,"[576, 1152, 2016, 2592, 3168, 4032]",[1],[0],0.222,0.149
NogunGun,[3000],"[1, 1274, 1573, 2174, 2627, 4741, 6384]","[0, 1273, 1572, 2173, 2626, 4740, 6383]",0.2,0.395
NonInvasiveFetalECGThorax1,"[1687, 4124, 6233, 8108, 10358]",[1],[0],0.25,0.169
ShapesAll,"[1280, 2560, 3840, 5120]","[1, 1538, 2305, 3970, 4737, 5249]","[0, 1537, 2304, 3969, 4736, 5248]",0.167,0.74
TiltECG,[25000],"[1, 1763, 2975, 3605, 5076, 5701, 8095, 9259, 10033, 13532, 15856, 16630, 18422, 19235, 19831, 25582, 25784, 26375, 26763, 27712, 28291, 38784, 39385]","[0, 1762, 2974, 3604, 5075, 5700, 8094, 9258, 10032, 13531, 15855, 16629, 18421, 19234, 19830, 25581, 25783, 26374, 26762, 27711, 28290, 38783, 39384]",0.077,0.389
ToeSegmentation1,[1385],[1],[0],0.5,0.5
ToeSegmentation2,[1543],[1],[0],0.5,0.5
Trace,"[1443, 2955]",[1],[0],0.4,0.344
UWaveGestureLibraryY,"[600, 1131, 1652, 2193]",[1],[0],0.286,0.201
UWaveGestureLibraryZ,"[600, 1131, 1652, 2193]",[1],[0],0.286,0.201
WordSynonyms,"[202, 2227]","[1, 1374, 2235]","[0, 1373, 2234]",0.571,0.524
Yoga,[7295],"[1, 853, 2291, 3888, 4900, 5913, 7457, 7883, 8787, 9800, 10278, 11396, 12710, 13474, 14965, 15178]","[0, 852, 2290, 3887, 4899, 5912, 7456, 7882, 8786, 9799, 10277, 11395, 12709, 13473, 14964, 15177]",0.105,0.193
