dataset,true_cps,found_cps,found_cps_dx,f1_score,covering_score
DodgerLoopDay,[],[1],[0],0.667,1.0
EEGRat,[1000],[1],[0],0.5,0.5
EEGRat2,[1000],[1],[0],0.5,0.5
FaceFour,"[2800, 5600, 6650]","[1, 1037, 2440, 3140, 3792, 4194, 5246, 6581, 8398]","[0, 1036, 2439, 3139, 3791, 4193, 5245, 6580, 8397]",0.286,0.58
GrandMalSeizures2,[4550],[1],[0],0.5,0.508
GreatBarbet1,"[1900, 3700]",[1],[0],0.4,0.355
Herring,[],[1],[0],0.667,1.0
InlineSkate,"[1058, 2704]","[1, 1058, 2235, 2705, 3058, 3528, 4234]","[0, 1057, 2234, 2704, 3057, 3527, 4233]",0.545,0.61
InsectEPG1,[3802],[1],[0],0.5,0.653
MelbournePedestrian,"[576, 1152, 2016, 2592, 3168, 4032]",[1],[0],0.222,0.149
NogunGun,[3000],"[1, 1274, 1573, 1875, 2174, 2627, 4285, 4741, 6384]","[0, 1273, 1572, 1874, 2173, 2626, 4284, 4740, 6383]",0.167,0.395
NonInvasiveFetalECGThorax1,"[1687, 4124, 6233, 8108, 10358]",[1],[0],0.25,0.169
ShapesAll,"[1280, 2560, 3840, 5120]","[1, 1538, 2305, 3970, 4737, 5249, 6274]","[0, 1537, 2304, 3969, 4736, 5248, 6273]",0.154,0.72
TiltECG,[25000],"[1, 961, 1763, 1964, 2764, 2975, 3395, 3605, 4232, 5076, 5700, 5906, 6720, 6922, 7706, 8094, 8289, 8486, 9259, 10033, 10613, 10809, 11006, 11589, 12367, 12759, 13140, 13335, 13531, 13913, 14109, 14303, 15080, 15276, 15856, 16630, 16828, 17620, 17822, 18422, 18626, 19235, 19440, 19831, 20589, 21534, 21731, 22526, 22937, 23143, 23350, 23556, 24172, 24581, 25183, 25582, 25783, 26375, 26763, 27712, 28291, 28481, 28872, 29266, 30044, 30641, 31426, 32403, 33537, 38784, 39385]","[0, 960, 1762, 1963, 2763, 2974, 3394, 3604, 4231, 5075, 5699, 5905, 6719, 6921, 7705, 8093, 8288, 8485, 9258, 10032, 10612, 10808, 11005, 11588, 12366, 12758, 13139, 13334, 13530, 13912, 14108, 14302, 15079, 15275, 15855, 16629, 16827, 17619, 17821, 18421, 18625, 19234, 19439, 19830, 20588, 21533, 21730, 22525, 22936, 23142, 23349, 23555, 24171, 24580, 25182, 25581, 25782, 26374, 26762, 27711, 28290, 28480, 28871, 29265, 30043, 30640, 31425, 32402, 33536, 38783, 39384]",0.054,0.155
ToeSegmentation1,[1385],[1],[0],0.5,0.5
ToeSegmentation2,[1543],"[1, 2744]","[0, 2743]",0.4,0.476
Trace,"[1443, 2955]","[1, 3231, 4331]","[0, 3230, 4330]",0.286,0.482
UWaveGestureLibraryY,"[600, 1131, 1652, 2193]",[1],[0],0.286,0.201
UWaveGestureLibraryZ,"[600, 1131, 1652, 2193]",[1],[0],0.286,0.201
WordSynonyms,"[202, 2227]","[1, 1373, 2235]","[0, 1372, 2234]",0.571,0.524
Yoga,[7295],"[1, 853, 2291, 3197, 3888, 4900, 5913, 6179, 7457, 7883, 8787, 9800, 10278, 10758, 11396, 12710, 13286, 13473, 14964, 15178]","[0, 852, 2290, 3196, 3887, 4899, 5912, 6178, 7456, 7882, 8786, 9799, 10277, 10757, 11395, 12709, 13285, 13472, 14963, 15177]",0.087,0.183
