dataset,true_cps,found_cps,found_cps_dx,f1_score,covering_score
DodgerLoopDay,[],"[100, 215, 352, 504, 640, 788, 929, 1067, 1168, 1269, 1377, 1515, 1649, 1788, 1940, 2041, 2142, 2243, 2369, 2516, 2653, 2803, 2943, 3044, 3145, 3246]","[199, 314, 451, 603, 739, 887, 1028, 1166, 1267, 1368, 1476, 1614, 1748, 1887, 2039, 2140, 2241, 2342, 2468, 2615, 2752, 2902, 3042, 3143, 3244, 3345]",0.071,0.061
EEGRat,[1000],"[187, 450, 504, 571, 755, 864, 932]","[236, 499, 553, 620, 804, 913, 981]",0.2,0.6
EEGRat2,[1000],[],[],0.667,0.5
FaceFour,"[2800, 5600, 6650]","[3190, 3891, 6550]","[3439, 4140, 6799]",0.25,0.685
GrandMalSeizures2,[4550],"[4272, 4565, 4784, 6547, 6598, 7024, 7075, 7466, 7651, 7749, 7808, 8360, 8411, 8462, 8513, 8564, 8749, 8899, 10005, 10211]","[4321, 4614, 4833, 6596, 6647, 7073, 7124, 7515, 7700, 7798, 7857, 8409, 8460, 8511, 8562, 8613, 8798, 8948, 10054, 10260]",0.174,0.578
GreatBarbet1,"[1900, 3700]",[],[],0.5,0.355
Herring,[],"[1589, 1846, 2222, 2869]","[1638, 1895, 2271, 2918]",0.333,0.425
InlineSkate,"[1058, 2704]","[50, 101, 152, 203, 254, 305, 377, 428, 479, 530, 581, 632, 683, 736, 787, 838, 889, 940, 991, 1058, 1109, 1160, 1211, 1262, 1319, 1371, 1422, 1473, 1524, 1588, 1639, 1690, 1741, 1792, 1843, 1903, 1957, 2017, 2082, 2140, 2196, 2247, 2298, 2349, 2400, 2451, 2502, 2553, 2604, 2655, 2706, 2757, 2808, 2859, 2910, 2961, 3012, 3063, 3114, 3165, 3216, 3273, 3324, 3375, 3426, 3477, 3528, 3579, 3630, 3681, 3732, 3810, 3861, 3912, 3963, 4014, 4065, 4116, 4167, 4227, 4278, 4329, 4380, 4431, 4482, 4533, 4584, 4635, 4697, 4748]","[99, 150, 201, 252, 303, 354, 426, 477, 528, 579, 630, 681, 732, 785, 836, 887, 938, 989, 1040, 1107, 1158, 1209, 1260, 1311, 1368, 1420, 1471, 1522, 1573, 1637, 1688, 1739, 1790, 1841, 1892, 1952, 2006, 2066, 2131, 2189, 2245, 2296, 2347, 2398, 2449, 2500, 2551, 2602, 2653, 2704, 2755, 2806, 2857, 2908, 2959, 3010, 3061, 3112, 3163, 3214, 3265, 3322, 3373, 3424, 3475, 3526, 3577, 3628, 3679, 3730, 3781, 3859, 3910, 3961, 4012, 4063, 4114, 4165, 4216, 4276, 4327, 4378, 4429, 4480, 4531, 4582, 4633, 4684, 4746, 4797]",0.064,0.045
InsectEPG1,[3802],[],[],0.667,0.653
MelbournePedestrian,"[576, 1152, 2016, 2592, 3168, 4032]",[],[],0.25,0.149
NogunGun,[3000],[],[],0.667,0.518
NonInvasiveFetalECGThorax1,"[1687, 4124, 6233, 8108, 10358]",[],[],0.286,0.169
ShapesAll,"[1280, 2560, 3840, 5120]","[1054, 1334, 1385, 1444, 1514, 1584, 1635, 1708, 1760, 1842, 1894, 2098, 2150, 2224, 2277, 2335, 2386, 2460, 2539, 2607, 2661, 2745, 2815, 2867, 2946, 2998, 3074, 3126, 3179, 3247, 3306, 3377, 3437, 3507, 3660, 3711, 3762, 3852, 3923, 4036, 4134, 4185, 4259, 4310, 4441, 4495, 4561, 4618, 4693, 4744, 4804, 5086, 5144, 5233, 5286, 5359, 5417, 5483, 5540, 5609, 5667, 5740, 5798, 5865, 5924, 5999, 6055, 6124, 6179, 6251, 6309]","[1103, 1383, 1434, 1493, 1563, 1633, 1684, 1757, 1809, 1891, 1943, 2147, 2199, 2273, 2326, 2384, 2435, 2509, 2588, 2656, 2710, 2794, 2864, 2916, 2995, 3047, 3123, 3175, 3228, 3296, 3355, 3426, 3486, 3556, 3709, 3760, 3811, 3901, 3972, 4085, 4183, 4234, 4308, 4359, 4490, 4544, 4610, 4667, 4742, 4793, 4853, 5135, 5193, 5282, 5335, 5408, 5466, 5532, 5589, 5658, 5716, 5789, 5847, 5914, 5973, 6048, 6104, 6173, 6228, 6300, 6358]",0.13,0.279
TiltECG,[25000],[34091],[35090],0.5,0.606
ToeSegmentation1,[1385],[],[],0.667,0.5
ToeSegmentation2,[1543],"[1526, 1577, 1748, 2046, 2097, 2540, 2591, 2642, 2693, 2885, 2936]","[1575, 1626, 1797, 2095, 2146, 2589, 2640, 2691, 2742, 2934, 2985]",0.286,0.638
Trace,"[1443, 2955]",[],[],0.5,0.344
UWaveGestureLibraryY,"[600, 1131, 1652, 2193]",[],[],0.333,0.201
UWaveGestureLibraryZ,"[600, 1131, 1652, 2193]",[],[],0.333,0.201
WordSynonyms,"[202, 2227]",[],[],0.5,0.727
Yoga,[7295],[],[],0.667,0.504
