dataset,true_cps,found_cps,found_cps_dx,f1_score,covering_score
DodgerLoopDay,[],"[100, 225, 374, 517, 654, 799, 939, 1071, 1227, 1401, 1523, 1659, 1804, 1946, 2099, 2238, 2383, 2526, 2668, 2820, 2952, 3093, 3245]","[199, 324, 473, 616, 753, 898, 1038, 1170, 1326, 1500, 1622, 1758, 1903, 2045, 2198, 2337, 2482, 2625, 2767, 2919, 3051, 3192, 3344]",0.08,0.061
EEGRat,[1000],"[517, 937]","[566, 986]",0.4,0.729
EEGRat2,[1000],[],[],0.667,0.5
FaceFour,"[2800, 5600, 6650]",[],[],0.4,0.281
GrandMalSeizures2,[4550],"[8459, 8510]","[8508, 8559]",0.4,0.446
GreatBarbet1,"[1900, 3700]",[],[],0.5,0.355
Herring,[],[],[],1.0,1.0
InlineSkate,"[1058, 2704]","[160, 300, 382, 435, 537, 589, 652, 705, 769, 822, 886, 937, 988, 1110, 1227, 1281, 1380, 1468, 1675, 1754, 1821, 1878, 1965, 2060, 2111, 2162, 2293, 2344, 2400, 2470, 2529, 2583, 2677, 2758, 2824, 2881, 2936, 3131, 3183, 3244, 3295, 3350, 3404, 3576, 3627, 3678, 3901, 4289, 4425, 4476, 4534]","[209, 349, 431, 484, 586, 638, 701, 754, 818, 871, 935, 986, 1037, 1159, 1276, 1330, 1429, 1517, 1724, 1803, 1870, 1927, 2014, 2109, 2160, 2211, 2342, 2393, 2449, 2519, 2578, 2632, 2726, 2807, 2873, 2930, 2985, 3180, 3232, 3293, 3344, 3399, 3453, 3625, 3676, 3727, 3950, 4338, 4474, 4525, 4583]",0.073,0.157
InsectEPG1,[3802],[],[],0.667,0.653
MelbournePedestrian,"[576, 1152, 2016, 2592, 3168, 4032]",[],[],0.25,0.149
NogunGun,[3000],[],[],0.667,0.518
NonInvasiveFetalECGThorax1,"[1687, 4124, 6233, 8108, 10358]",[],[],0.286,0.169
ShapesAll,"[1280, 2560, 3840, 5120]","[2543, 4274, 4522, 4573, 4700, 4758, 4814, 5092, 5147, 5238, 5289, 5364, 5421, 5486, 5546, 5613, 5671, 5746, 5801, 5869, 5930, 6003, 6060, 6128, 6190, 6256, 6313]","[2592, 4323, 4571, 4622, 4749, 4807, 4863, 5141, 5196, 5287, 5338, 5413, 5470, 5535, 5595, 5662, 5720, 5795, 5850, 5918, 5979, 6052, 6109, 6177, 6239, 6305, 6362]",0.182,0.405
TiltECG,[25000],[],[],0.667,0.531
ToeSegmentation1,[1385],[],[],0.667,0.5
ToeSegmentation2,[1543],[2615],[2664],0.5,0.469
Trace,"[1443, 2955]",[],[],0.5,0.344
UWaveGestureLibraryY,"[600, 1131, 1652, 2193]",[],[],0.333,0.201
UWaveGestureLibraryZ,"[600, 1131, 1652, 2193]",[],[],0.333,0.201
WordSynonyms,"[202, 2227]",[],[],0.5,0.727
Yoga,[7295],[],[],0.667,0.504
