dataset,true_cps,found_cps,found_cps_dx,f1_score,covering_score
DodgerLoopDay,[],"[100, 211, 359, 502, 642, 785, 928, 1065, 1166, 1267, 1368, 1469, 1570, 1671, 1790, 1891, 1992, 2093, 2224, 2371, 2512, 2613, 2714, 2815, 2942, 3085, 3186, 3287]","[199, 310, 458, 601, 741, 884, 1027, 1164, 1265, 1366, 1467, 1568, 1669, 1770, 1889, 1990, 2091, 2192, 2323, 2470, 2611, 2712, 2813, 2914, 3041, 3184, 3285, 3386]",0.067,0.049
EEGRat,[1000],"[112, 181, 466, 517, 572, 661, 756, 933]","[161, 230, 515, 566, 621, 710, 805, 982]",0.182,0.611
EEGRat2,[1000],[],[],0.667,0.5
FaceFour,"[2800, 5600, 6650]",[],[],0.4,0.281
GrandMalSeizures2,[4550],"[4569, 4658, 5908, 6547, 6600, 7022, 7073, 7217, 7575, 7640, 8092, 8361, 8412, 8463, 8514, 9353, 9738, 9987, 10040, 10379]","[4618, 4707, 5957, 6596, 6649, 7071, 7122, 7266, 7624, 7689, 8141, 8410, 8461, 8512, 8563, 9402, 9787, 10036, 10089, 10428]",0.174,0.554
GreatBarbet1,"[1900, 3700]",[],[],0.5,0.355
Herring,[],"[1587, 1842, 2224, 2866, 2993]","[1636, 1891, 2273, 2915, 3042]",0.286,0.4
InlineSkate,"[1058, 2704]","[50, 101, 157, 211, 295, 353, 428, 532, 584, 647, 701, 761, 816, 880, 931, 982, 1058, 1109, 1160, 1218, 1276, 1327, 1378, 1441, 1514, 1586, 1637, 1688, 1739, 1815, 1873, 1959, 2027, 2088, 2141, 2235, 2286, 2337, 2392, 2451, 2523, 2579, 2671, 2722, 2773, 2824, 2878, 2933, 3025, 3076, 3127, 3180, 3241, 3292, 3343, 3399, 3572, 3623, 3674, 3821, 3877, 3948, 4003, 4054, 4105, 4168, 4228, 4279, 4331, 4419, 4470, 4524, 4583, 4670, 4757]","[99, 150, 206, 260, 344, 402, 477, 581, 633, 696, 750, 810, 865, 929, 980, 1031, 1107, 1158, 1209, 1267, 1325, 1376, 1427, 1490, 1563, 1635, 1686, 1737, 1788, 1864, 1922, 2008, 2076, 2137, 2190, 2284, 2335, 2386, 2441, 2500, 2572, 2628, 2720, 2771, 2822, 2873, 2927, 2982, 3074, 3125, 3176, 3229, 3290, 3341, 3392, 3448, 3621, 3672, 3723, 3870, 3926, 3997, 4052, 4103, 4154, 4217, 4277, 4328, 4380, 4468, 4519, 4573, 4632, 4719, 4806]",0.076,0.077
InsectEPG1,[3802],[],[],0.667,0.653
MelbournePedestrian,"[576, 1152, 2016, 2592, 3168, 4032]",[],[],0.25,0.149
NogunGun,[3000],[],[],0.667,0.518
NonInvasiveFetalECGThorax1,"[1687, 4124, 6233, 8108, 10358]",[],[],0.286,0.169
ShapesAll,"[1280, 2560, 3840, 5120]","[139, 523, 2287, 2338, 2461, 2539, 2630, 4072, 4133, 4184, 4256, 4308, 4440, 4501, 4562, 4692, 4743, 4803, 4948, 5082, 5144, 5227, 5285, 5358, 5417, 5482, 5541, 5608, 5667, 5740, 5797, 5865, 5925, 5997, 6055, 6123, 6183, 6250, 6309]","[188, 572, 2336, 2387, 2510, 2588, 2679, 4121, 4182, 4233, 4305, 4357, 4489, 4550, 4611, 4741, 4792, 4852, 4997, 5131, 5193, 5276, 5334, 5407, 5466, 5531, 5590, 5657, 5716, 5789, 5846, 5914, 5974, 6046, 6104, 6172, 6232, 6299, 6358]",0.133,0.362
TiltECG,[25000],"[24746, 34078]","[25745, 35077]",0.8,0.842
ToeSegmentation1,[1385],[],[],0.667,0.5
ToeSegmentation2,[1543],"[1004, 1055, 1529, 1747, 2544, 2604, 2888]","[1053, 1104, 1578, 1796, 2593, 2653, 2937]",0.4,0.584
Trace,"[1443, 2955]",[],[],0.5,0.344
UWaveGestureLibraryY,"[600, 1131, 1652, 2193]",[],[],0.333,0.201
UWaveGestureLibraryZ,"[600, 1131, 1652, 2193]",[],[],0.333,0.201
WordSynonyms,"[202, 2227]",[],[],0.5,0.727
Yoga,[7295],[],[],0.667,0.504
