dataset,true_cps,found_cps,found_cps_dx,f1_score,covering_score
DodgerLoopDay,[],"[100, 247, 383, 529, 661, 816, 955, 1101, 1243, 1427, 1531, 1666, 1814, 1969, 2117, 2265, 2396, 2546, 2675, 2830, 2993, 3125, 3261]","[199, 346, 482, 628, 760, 915, 1054, 1200, 1342, 1526, 1630, 1765, 1913, 2068, 2216, 2364, 2495, 2645, 2774, 2929, 3092, 3224, 3360]",0.08,0.056
EEGRat,[1000],[],[],0.667,0.5
EEGRat2,[1000],[],[],0.667,0.5
FaceFour,"[2800, 5600, 6650]",[],[],0.4,0.281
GrandMalSeizures2,[4550],"[77, 173, 242, 299, 350, 401, 456, 510, 561, 614, 665, 716, 771, 852, 935, 1020, 1111, 1178, 1235, 1290, 1369, 1421, 1497, 1551, 1606, 1686, 1750, 1801, 1872, 1935, 2006, 2061, 2112, 2166, 2217, 2269, 2326, 2389, 2440, 2505, 2574, 2625, 2679, 2730, 2791, 2842, 2893, 2950, 3001, 3053, 3111, 3162, 3213, 3264, 3315, 3366, 3417, 3471, 3522, 3573, 3624, 3675, 3738, 3830, 3881, 3933, 3991, 4042, 4100, 4151, 4202, 4274, 4340, 4391, 4442, 4519, 4570, 4621, 4682, 4757, 4808, 4860, 4911, 4962, 5023, 5361, 5412, 5463, 5591, 5843, 5899, 5958, 6080, 6132, 6188, 6278, 6339, 6447, 6498, 6549, 6600, 6651, 6702, 6824, 6909, 6973, 7024, 7075, 7213, 7264, 7334, 7414, 7465, 7572, 7627, 7702, 7753, 7956, 8032, 8083, 8210, 8261, 8353, 8404, 8455, 8506, 8563, 8820, 8872, 8925, 8976, 9029, 9080, 9131, 9299, 9350, 9604, 9735, 9933, 9984, 10039, 10181, 10232, 10283, 10351]","[126, 222, 291, 348, 399, 450, 505, 559, 610, 663, 714, 765, 820, 901, 984, 1069, 1160, 1227, 1284, 1339, 1418, 1470, 1546, 1600, 1655, 1735, 1799, 1850, 1921, 1984, 2055, 2110, 2161, 2215, 2266, 2318, 2375, 2438, 2489, 2554, 2623, 2674, 2728, 2779, 2840, 2891, 2942, 2999, 3050, 3102, 3160, 3211, 3262, 3313, 3364, 3415, 3466, 3520, 3571, 3622, 3673, 3724, 3787, 3879, 3930, 3982, 4040, 4091, 4149, 4200, 4251, 4323, 4389, 4440, 4491, 4568, 4619, 4670, 4731, 4806, 4857, 4909, 4960, 5011, 5072, 5410, 5461, 5512, 5640, 5892, 5948, 6007, 6129, 6181, 6237, 6327, 6388, 6496, 6547, 6598, 6649, 6700, 6751, 6873, 6958, 7022, 7073, 7124, 7262, 7313, 7383, 7463, 7514, 7621, 7676, 7751, 7802, 8005, 8081, 8132, 8259, 8310, 8402, 8453, 8504, 8555, 8612, 8869, 8921, 8974, 9025, 9078, 9129, 9180, 9348, 9399, 9653, 9784, 9982, 10033, 10088, 10230, 10281, 10332, 10400]",0.027,0.042
GreatBarbet1,"[1900, 3700]",[],[],0.5,0.355
Herring,[],[],[],1.0,1.0
InlineSkate,"[1058, 2704]","[591, 656, 770, 828, 1232, 1826, 2535, 4234]","[640, 705, 819, 877, 1281, 1875, 2584, 4283]",0.167,0.564
InsectEPG1,[3802],[],[],0.667,0.653
MelbournePedestrian,"[576, 1152, 2016, 2592, 3168, 4032]",[],[],0.25,0.149
NogunGun,[3000],"[886, 2771, 3522]","[1635, 3520, 4271]",0.333,0.778
NonInvasiveFetalECGThorax1,"[1687, 4124, 6233, 8108, 10358]",[],[],0.286,0.169
ShapesAll,"[1280, 2560, 3840, 5120]","[4764, 5091, 5163, 5240, 5291, 5365, 5428, 5488, 5553, 5615, 5679, 5747, 5804, 5872, 5934, 6006, 6067, 6263, 6325]","[4813, 5140, 5212, 5289, 5340, 5414, 5477, 5537, 5602, 5664, 5728, 5796, 5853, 5921, 5983, 6055, 6116, 6312, 6374]",0.16,0.243
TiltECG,[25000],"[1349, 2350, 3455, 4483, 5484, 6495, 7497, 8642, 9643, 10644, 11645, 12744, 13905, 15035, 16036, 17037, 18140, 19239, 20292, 21293, 22355, 23356, 24357, 25358, 26359, 27360, 28361, 29362, 30761, 31762, 32763, 33764, 34765, 35766, 36767, 37768, 38769]","[2348, 3349, 4454, 5482, 6483, 7494, 8496, 9641, 10642, 11643, 12644, 13743, 14904, 16034, 17035, 18036, 19139, 20238, 21291, 22292, 23354, 24355, 25356, 26357, 27358, 28359, 29360, 30361, 31760, 32761, 33762, 34763, 35764, 36765, 37766, 38767, 39768]",0.1,0.069
ToeSegmentation1,[1385],[],[],0.667,0.5
ToeSegmentation2,[1543],[],[],0.667,0.5
Trace,"[1443, 2955]",[],[],0.5,0.344
UWaveGestureLibraryY,"[600, 1131, 1652, 2193]",[],[],0.333,0.201
UWaveGestureLibraryZ,"[600, 1131, 1652, 2193]",[],[],0.333,0.201
WordSynonyms,"[202, 2227]",[],[],0.5,0.727
Yoga,[7295],[],[],0.667,0.504
