dataset,true_cps,found_cps,found_cps_dx,f1_score,covering_score
DodgerLoopDay,[],"[100, 216, 363, 506, 646, 789, 933, 1068, 1221, 1383, 1517, 1651, 1794, 1942, 2091, 2229, 2374, 2517, 2660, 2806, 2944, 3087, 3236]","[199, 315, 462, 605, 745, 888, 1032, 1167, 1320, 1482, 1616, 1750, 1893, 2041, 2190, 2328, 2473, 2616, 2759, 2905, 3043, 3186, 3335]",0.08,0.064
EEGRat,[1000],"[188, 468, 519, 576, 758, 934]","[237, 517, 568, 625, 807, 983]",0.222,0.609
EEGRat2,[1000],[],[],0.667,0.5
FaceFour,"[2800, 5600, 6650]",[],[],0.4,0.281
GrandMalSeizures2,[4550],"[7652, 8409, 8460, 8511, 10006]","[7701, 8458, 8509, 8560, 10055]",0.25,0.427
GreatBarbet1,"[1900, 3700]",[],[],0.5,0.355
Herring,[],[2226],[2275],0.667,0.554
InlineSkate,"[1058, 2704]","[50, 160, 215, 297, 379, 431, 534, 586, 649, 702, 763, 818, 883, 934, 985, 1107, 1158, 1223, 1279, 1331, 1382, 1447, 1539, 1590, 1641, 1692, 1743, 1818, 1875, 1961, 2032, 2101, 2152, 2285, 2340, 2396, 2454, 2526, 2580, 2676, 2754, 2805, 2881, 2935, 3031, 3082, 3133, 3184, 3243, 3294, 3345, 3402, 3574, 3625, 3676, 3826, 3896, 3951, 4089, 4146, 4197, 4248, 4299, 4421, 4472, 4529, 4766]","[99, 209, 264, 346, 428, 480, 583, 635, 698, 751, 812, 867, 932, 983, 1034, 1156, 1207, 1272, 1328, 1380, 1431, 1496, 1588, 1639, 1690, 1741, 1792, 1867, 1924, 2010, 2081, 2150, 2201, 2334, 2389, 2445, 2503, 2575, 2629, 2725, 2803, 2854, 2930, 2984, 3080, 3131, 3182, 3233, 3292, 3343, 3394, 3451, 3623, 3674, 3725, 3875, 3945, 4000, 4138, 4195, 4246, 4297, 4348, 4470, 4521, 4578, 4815]",0.056,0.1
InsectEPG1,[3802],[],[],0.667,0.653
MelbournePedestrian,"[576, 1152, 2016, 2592, 3168, 4032]",[],[],0.25,0.149
NogunGun,[3000],[],[],0.667,0.518
NonInvasiveFetalECGThorax1,"[1687, 4124, 6233, 8108, 10358]",[],[],0.286,0.169
ShapesAll,"[1280, 2560, 3840, 5120]","[2293, 2344, 2464, 2540, 4148, 4199, 4265, 4447, 4511, 4565, 4694, 4746, 4805, 5088, 5145, 5233, 5287, 5360, 5419, 5483, 5543, 5610, 5668, 5742, 5799, 5866, 5927, 5999, 6057, 6124, 6186, 6252, 6310]","[2342, 2393, 2513, 2589, 4197, 4248, 4314, 4496, 4560, 4614, 4743, 4795, 4854, 5137, 5194, 5282, 5336, 5409, 5468, 5532, 5592, 5659, 5717, 5791, 5848, 5915, 5976, 6048, 6106, 6173, 6235, 6301, 6359]",0.154,0.408
TiltECG,[25000],[],[],0.667,0.531
ToeSegmentation1,[1385],[],[],0.667,0.5
ToeSegmentation2,[1543],"[1750, 2552, 2608]","[1799, 2601, 2657]",0.333,0.701
Trace,"[1443, 2955]",[],[],0.5,0.344
UWaveGestureLibraryY,"[600, 1131, 1652, 2193]",[],[],0.333,0.201
UWaveGestureLibraryZ,"[600, 1131, 1652, 2193]",[],[],0.333,0.201
WordSynonyms,"[202, 2227]",[],[],0.5,0.727
Yoga,[7295],[],[],0.667,0.504
