dataset,true_cps,found_cps,found_cps_dx,f1_score,covering_score
DodgerLoopDay,[],"[102, 402, 542, 670, 834, 970, 1256, 1540, 1678, 1830, 2130, 2413, 2562, 2683, 2850, 3274]","[201, 501, 641, 769, 933, 1069, 1355, 1639, 1777, 1929, 2229, 2512, 2661, 2782, 2949, 3373]",0.111,0.123
EEGRat,[1000],[],[],0.667,0.5
EEGRat2,[1000],[],[],0.667,0.5
FaceFour,"[2800, 5600, 6650]",[],[],0.4,0.281
GrandMalSeizures2,[4550],"[77, 243, 299, 393, 444, 502, 554, 606, 663, 714, 771, 856, 936, 1021, 1128, 1179, 1235, 1290, 1369, 1422, 1516, 1567, 1618, 1686, 1750, 1802, 1873, 1940, 2006, 2088, 2143, 2194, 2245, 2327, 2389, 2440, 2506, 2623, 2679, 2730, 2802, 2853, 2904, 2955, 3012, 3063, 3117, 3168, 3235, 3286, 3338, 3389, 3451, 3513, 3564, 3615, 3670, 3739, 3830, 3881, 3933, 3991, 4042, 4100, 4151, 4202, 4274, 4341, 4398, 4449, 4523, 4574, 4625, 4685, 4758, 4809, 4898, 4949, 5026, 5411, 5844, 5904, 6188, 6279, 6341, 6545, 6596, 6647, 6698, 6825, 6982, 7033, 7214, 7265, 7336, 7415, 7466, 7573, 7628, 7703, 7793, 7969, 8038, 8212, 8263, 8354, 8405, 8456, 8507, 8564, 8821, 8874, 8928, 8979, 9075, 9126, 9300, 9351, 9604, 9737, 9937, 9988, 10040, 10182, 10233, 10372]","[126, 292, 348, 442, 493, 551, 603, 655, 712, 763, 820, 905, 985, 1070, 1177, 1228, 1284, 1339, 1418, 1471, 1565, 1616, 1667, 1735, 1799, 1851, 1922, 1989, 2055, 2137, 2192, 2243, 2294, 2376, 2438, 2489, 2555, 2672, 2728, 2779, 2851, 2902, 2953, 3004, 3061, 3112, 3166, 3217, 3284, 3335, 3387, 3438, 3500, 3562, 3613, 3664, 3719, 3788, 3879, 3930, 3982, 4040, 4091, 4149, 4200, 4251, 4323, 4390, 4447, 4498, 4572, 4623, 4674, 4734, 4807, 4858, 4947, 4998, 5075, 5460, 5893, 5953, 6237, 6328, 6390, 6594, 6645, 6696, 6747, 6874, 7031, 7082, 7263, 7314, 7385, 7464, 7515, 7622, 7677, 7752, 7842, 8018, 8087, 8261, 8312, 8403, 8454, 8505, 8556, 8613, 8870, 8923, 8977, 9028, 9124, 9175, 9349, 9400, 9653, 9786, 9986, 10037, 10089, 10231, 10282, 10421]",0.031,0.057
GreatBarbet1,"[1900, 3700]",[],[],0.5,0.355
Herring,[],[],[],1.0,1.0
InlineSkate,"[1058, 2704]",[],[],0.5,0.358
InsectEPG1,[3802],[],[],0.667,0.653
MelbournePedestrian,"[576, 1152, 2016, 2592, 3168, 4032]",[],[],0.25,0.149
NogunGun,[3000],"[899, 2833]","[1648, 3582]",0.4,0.834
NonInvasiveFetalECGThorax1,"[1687, 4124, 6233, 8108, 10358]",[],[],0.286,0.169
ShapesAll,"[1280, 2560, 3840, 5120]","[5095, 5303, 5435, 5491, 5558, 5617, 5686, 5752, 5809, 5877, 5945]","[5144, 5352, 5484, 5540, 5607, 5666, 5735, 5801, 5858, 5926, 5994]",0.235,0.271
TiltECG,[25000],"[1352, 2353, 3474, 4488, 5489, 6504, 7513, 8646, 9647, 10648, 11649, 12746, 14025, 15069, 16070, 17071, 18143, 19241, 20338, 21339, 22359, 23360, 24361, 25362, 26363, 27364, 28365, 29366, 30766, 31767, 32768, 33769, 34770, 35771, 36772, 37773, 38774]","[2351, 3352, 4473, 5487, 6488, 7503, 8512, 9645, 10646, 11647, 12648, 13745, 15024, 16068, 17069, 18070, 19142, 20240, 21337, 22338, 23358, 24359, 25360, 26361, 27362, 28363, 29364, 30365, 31765, 32766, 33767, 34768, 35769, 36770, 37771, 38772, 39773]",0.1,0.069
ToeSegmentation1,[1385],[],[],0.667,0.5
ToeSegmentation2,[1543],[],[],0.667,0.5
Trace,"[1443, 2955]",[],[],0.5,0.344
UWaveGestureLibraryY,"[600, 1131, 1652, 2193]",[],[],0.333,0.201
UWaveGestureLibraryZ,"[600, 1131, 1652, 2193]",[],[],0.333,0.201
WordSynonyms,"[202, 2227]",[],[],0.5,0.727
Yoga,[7295],[],[],0.667,0.504
