dataset,true_cps,found_cps,found_cps_dx,f1_score,covering_score
DodgerLoopDay,[],"[100, 224, 370, 513, 651, 795, 938, 1071, 1226, 1392, 1522, 1656, 1802, 1945, 2098, 2237, 2381, 2524, 2666, 2814, 2950, 3092, 3244]","[199, 323, 469, 612, 750, 894, 1037, 1170, 1325, 1491, 1621, 1755, 1901, 2044, 2197, 2336, 2480, 2623, 2765, 2913, 3049, 3191, 3343]",0.08,0.061
EEGRat,[1000],"[517, 937]","[566, 986]",0.4,0.729
EEGRat2,[1000],[],[],0.667,0.5
FaceFour,"[2800, 5600, 6650]",[],[],0.4,0.281
GrandMalSeizures2,[4550],"[8459, 8510]","[8508, 8559]",0.4,0.446
GreatBarbet1,"[1900, 3700]",[],[],0.5,0.355
Herring,[],[],[],1.0,1.0
InlineSkate,"[1058, 2704]","[53, 165, 300, 380, 436, 537, 588, 652, 704, 766, 821, 885, 936, 987, 1108, 1159, 1227, 1282, 1384, 1456, 1775, 1826, 1879, 2059, 2110, 2161, 2294, 2346, 2401, 2458, 2529, 2582, 2756, 2807, 2884, 2943, 3131, 3183, 3245, 3296, 3350, 3576, 3627, 3678, 3956, 4092, 4183, 4234, 4289, 4424, 4475]","[102, 214, 349, 429, 485, 586, 637, 701, 753, 815, 870, 934, 985, 1036, 1157, 1208, 1276, 1331, 1433, 1505, 1824, 1875, 1928, 2108, 2159, 2210, 2343, 2395, 2450, 2507, 2578, 2631, 2805, 2856, 2933, 2992, 3180, 3232, 3294, 3345, 3399, 3625, 3676, 3727, 4005, 4141, 4232, 4283, 4338, 4473, 4524]",0.036,0.166
InsectEPG1,[3802],[],[],0.667,0.653
MelbournePedestrian,"[576, 1152, 2016, 2592, 3168, 4032]",[],[],0.25,0.149
NogunGun,[3000],[],[],0.667,0.518
NonInvasiveFetalECGThorax1,"[1687, 4124, 6233, 8108, 10358]",[],[],0.286,0.169
ShapesAll,"[1280, 2560, 3840, 5120]","[2543, 4199, 4273, 4519, 4570, 4698, 4751, 4811, 5091, 5148, 5237, 5288, 5363, 5421, 5485, 5546, 5611, 5671, 5745, 5801, 5868, 5929, 6002, 6060, 6127, 6188, 6255, 6312]","[2592, 4248, 4322, 4568, 4619, 4747, 4800, 4860, 5140, 5197, 5286, 5337, 5412, 5470, 5534, 5595, 5660, 5720, 5794, 5850, 5917, 5978, 6051, 6109, 6176, 6237, 6304, 6361]",0.176,0.412
TiltECG,[25000],[],[],0.667,0.531
ToeSegmentation1,[1385],[],[],0.667,0.5
ToeSegmentation2,[1543],[2622],[2671],0.5,0.469
Trace,"[1443, 2955]",[],[],0.5,0.344
UWaveGestureLibraryY,"[600, 1131, 1652, 2193]",[],[],0.333,0.201
UWaveGestureLibraryZ,"[600, 1131, 1652, 2193]",[],[],0.333,0.201
WordSynonyms,"[202, 2227]",[],[],0.5,0.727
Yoga,[7295],[],[],0.667,0.504
