dataset,true_cps,found_cps,found_cps_dx,f1_score,covering_score
DodgerLoopDay,[],"[100, 224, 366, 511, 649, 796, 945, 1069, 1224, 1391, 1520, 1654, 1803, 1946, 2103, 2232, 2379, 2522, 2664, 2814, 2962, 3089, 3241]","[199, 323, 465, 610, 748, 895, 1044, 1168, 1323, 1490, 1619, 1753, 1902, 2045, 2202, 2331, 2478, 2621, 2763, 2913, 3061, 3188, 3340]",0.08,0.062
EEGRat,[1000],"[470, 521, 608, 757, 935]","[519, 570, 657, 806, 984]",0.25,0.704
EEGRat2,[1000],[],[],0.667,0.5
FaceFour,"[2800, 5600, 6650]",[],[],0.4,0.281
GrandMalSeizures2,[4550],"[50, 101, 152, 203, 254, 305, 356, 407, 458, 509, 560, 611, 662, 713, 764, 815, 868, 919, 970, 1021, 1072, 1124, 1175, 1228, 1279, 1330, 1382, 1433, 1485, 1536, 1587, 1638, 1689, 1740, 1791, 1842, 1894, 1945, 1996, 2047, 2098, 2149, 2200, 2251, 2302, 2353, 2404, 2456, 2507, 2558, 2611, 2662, 2713, 2764, 2815, 2866, 2917, 2968, 3019, 3070, 3121, 3172, 3223, 3274, 3325, 3376, 3428, 3479, 3530, 3581, 3632, 3683, 3734, 3785, 3836, 3887, 3938, 3989, 4040, 4091, 4142, 4193, 4244, 4295, 4346, 4397, 4448, 4499, 4550, 4601, 4652, 4703, 4754, 4805, 4856, 4907, 4958, 5009, 5060, 5111, 5167, 5218, 5273, 5324, 5375, 5429, 5486, 5539, 5590, 5641, 5696, 5747, 5798, 5849, 5900, 5951, 6002, 6061, 6112, 6163, 6214, 6273, 6325, 6376, 6427, 6481, 6532, 6583, 6635, 6687, 6738, 6789, 6840, 6891, 6942, 6993, 7044, 7095, 7153, 7204, 7255, 7306, 7357, 7410, 7461, 7512, 7567, 7618, 7669, 7720, 7771, 7831, 7882, 7933, 7984, 8035, 8086, 8137, 8189, 8240, 8291, 8342, 8393, 8444, 8495, 8546, 8597, 8650, 8704, 8758, 8809, 8860, 8911, 8962, 9014, 9065, 9116, 9169, 9223, 9274, 9325, 9377, 9431, 9482, 9547, 9598, 9651, 9704, 9755, 9806, 9857, 9908, 9959, 10010, 10061, 10114, 10165, 10216, 10267, 10318, 10369]","[99, 150, 201, 252, 303, 354, 405, 456, 507, 558, 609, 660, 711, 762, 813, 864, 917, 968, 1019, 1070, 1121, 1173, 1224, 1277, 1328, 1379, 1431, 1482, 1534, 1585, 1636, 1687, 1738, 1789, 1840, 1891, 1943, 1994, 2045, 2096, 2147, 2198, 2249, 2300, 2351, 2402, 2453, 2505, 2556, 2607, 2660, 2711, 2762, 2813, 2864, 2915, 2966, 3017, 3068, 3119, 3170, 3221, 3272, 3323, 3374, 3425, 3477, 3528, 3579, 3630, 3681, 3732, 3783, 3834, 3885, 3936, 3987, 4038, 4089, 4140, 4191, 4242, 4293, 4344, 4395, 4446, 4497, 4548, 4599, 4650, 4701, 4752, 4803, 4854, 4905, 4956, 5007, 5058, 5109, 5160, 5216, 5267, 5322, 5373, 5424, 5478, 5535, 5588, 5639, 5690, 5745, 5796, 5847, 5898, 5949, 6000, 6051, 6110, 6161, 6212, 6263, 6322, 6374, 6425, 6476, 6530, 6581, 6632, 6684, 6736, 6787, 6838, 6889, 6940, 6991, 7042, 7093, 7144, 7202, 7253, 7304, 7355, 7406, 7459, 7510, 7561, 7616, 7667, 7718, 7769, 7820, 7880, 7931, 7982, 8033, 8084, 8135, 8186, 8238, 8289, 8340, 8391, 8442, 8493, 8544, 8595, 8646, 8699, 8753, 8807, 8858, 8909, 8960, 9011, 9063, 9114, 9165, 9218, 9272, 9323, 9374, 9426, 9480, 9531, 9596, 9647, 9700, 9753, 9804, 9855, 9906, 9957, 10008, 10059, 10110, 10163, 10214, 10265, 10316, 10367, 10418]",0.02,0.011
GreatBarbet1,"[1900, 3700]",[],[],0.5,0.355
Herring,[],[2228],[2277],0.667,0.554
InlineSkate,"[1058, 2704]","[50, 214, 296, 382, 434, 534, 589, 649, 704, 763, 822, 882, 933, 1106, 1157, 1222, 1279, 1330, 1381, 1449, 1589, 1676, 1738, 1817, 1879, 1961, 2031, 2097, 2284, 2335, 2397, 2455, 2526, 2582, 2680, 2753, 2880, 3030, 3081, 3132, 3185, 3243, 3294, 3345, 3405, 3573, 3624, 3825, 3950, 4088, 4180, 4231, 4282, 4420, 4473, 4528, 4673, 4765]","[99, 263, 345, 431, 483, 583, 638, 698, 753, 812, 871, 931, 982, 1155, 1206, 1271, 1328, 1379, 1430, 1498, 1638, 1725, 1787, 1866, 1928, 2010, 2080, 2146, 2333, 2384, 2446, 2504, 2575, 2631, 2729, 2802, 2929, 3079, 3130, 3181, 3234, 3292, 3343, 3394, 3454, 3622, 3673, 3874, 3999, 4137, 4229, 4280, 4331, 4469, 4522, 4577, 4722, 4814]",0.097,0.114
InsectEPG1,[3802],[],[],0.667,0.653
MelbournePedestrian,"[576, 1152, 2016, 2592, 3168, 4032]",[],[],0.25,0.149
