dataset,true_cps,found_cps,found_cps_dx,f1_score,covering_score
DodgerLoopDay,[],"[105, 547, 673, 1543, 1692, 1834, 2692]","[204, 646, 772, 1642, 1791, 1933, 2791]",0.222,0.252
EEGRat,[1000],[],[],0.667,0.5
EEGRat2,[1000],[],[],0.667,0.5
FaceFour,"[2800, 5600, 6650]",[],[],0.4,0.281
GrandMalSeizures2,[4550],"[77, 243, 299, 393, 444, 502, 554, 606, 663, 714, 771, 856, 936, 1021, 1128, 1179, 1235, 1290, 1369, 1422, 1517, 1568, 1694, 1750, 1802, 1873, 1940, 2006, 2088, 2147, 2201, 2269, 2327, 2389, 2440, 2506, 2623, 2679, 2730, 2802, 2853, 2904, 2955, 3012, 3063, 3117, 3168, 3235, 3286, 3338, 3389, 3451, 3513, 3564, 3615, 3670, 3739, 3830, 3881, 3933, 3992, 4043, 4100, 4151, 4202, 4275, 4341, 4398, 4449, 4523, 4574, 4625, 4685, 4758, 4809, 4898, 4949, 5026, 5411, 5846, 5904, 6189, 6279, 6341, 6545, 6596, 6647, 6698, 6825, 6982, 7033, 7214, 7265, 7336, 7415, 7466, 7573, 7628, 7703, 7793, 7969, 8038, 8212, 8263, 8354, 8405, 8456, 8507, 8564, 8821, 8874, 8928, 8979, 9075, 9126, 9300, 9351, 9605, 9737, 9937, 9988, 10040, 10215, 10266, 10373]","[126, 292, 348, 442, 493, 551, 603, 655, 712, 763, 820, 905, 985, 1070, 1177, 1228, 1284, 1339, 1418, 1471, 1566, 1617, 1743, 1799, 1851, 1922, 1989, 2055, 2137, 2196, 2250, 2318, 2376, 2438, 2489, 2555, 2672, 2728, 2779, 2851, 2902, 2953, 3004, 3061, 3112, 3166, 3217, 3284, 3335, 3387, 3438, 3500, 3562, 3613, 3664, 3719, 3788, 3879, 3930, 3982, 4041, 4092, 4149, 4200, 4251, 4324, 4390, 4447, 4498, 4572, 4623, 4674, 4734, 4807, 4858, 4947, 4998, 5075, 5460, 5895, 5953, 6238, 6328, 6390, 6594, 6645, 6696, 6747, 6874, 7031, 7082, 7263, 7314, 7385, 7464, 7515, 7622, 7677, 7752, 7842, 8018, 8087, 8261, 8312, 8403, 8454, 8505, 8556, 8613, 8870, 8923, 8977, 9028, 9124, 9175, 9349, 9400, 9654, 9786, 9986, 10037, 10089, 10264, 10315, 10422]",0.031,0.058
GreatBarbet1,"[1900, 3700]",[],[],0.5,0.355
Herring,[],[],[],1.0,1.0
InlineSkate,"[1058, 2704]",[],[],0.5,0.358
InsectEPG1,[3802],[],[],0.667,0.653
MelbournePedestrian,"[576, 1152, 2016, 2592, 3168, 4032]",[],[],0.25,0.149
NogunGun,[3000],"[903, 2835]","[1652, 3584]",0.4,0.834
NonInvasiveFetalECGThorax1,"[1687, 4124, 6233, 8108, 10358]",[],[],0.286,0.169
ShapesAll,"[1280, 2560, 3840, 5120]","[5095, 5438, 5492, 5559, 5618, 5755, 5811, 5880]","[5144, 5487, 5541, 5608, 5667, 5804, 5860, 5929]",0.286,0.281
TiltECG,[25000],"[1375, 2376, 3476, 4497, 5498, 6505, 7513, 8659, 9660, 10661, 11662, 12747, 14025, 15070, 16071, 17072, 18143, 19241, 20339, 21343, 22435, 23436, 24437, 25438, 26439, 27440, 28441, 29442, 30767, 31768, 32769, 33770, 34771, 35775, 36776, 37777, 38778]","[2374, 3375, 4475, 5496, 6497, 7504, 8512, 9658, 10659, 11660, 12661, 13746, 15024, 16069, 17070, 18071, 19142, 20240, 21338, 22342, 23434, 24435, 25436, 26437, 27438, 28439, 29440, 30441, 31766, 32767, 33768, 34769, 35770, 36774, 37775, 38776, 39777]",0.05,0.068
ToeSegmentation1,[1385],[],[],0.667,0.5
ToeSegmentation2,[1543],[],[],0.667,0.5
Trace,"[1443, 2955]",[],[],0.5,0.344
UWaveGestureLibraryY,"[600, 1131, 1652, 2193]",[],[],0.333,0.201
UWaveGestureLibraryZ,"[600, 1131, 1652, 2193]",[],[],0.333,0.201
WordSynonyms,"[202, 2227]",[],[],0.5,0.727
Yoga,[7295],[],[],0.667,0.504
