dataset,true_cps,found_cps,found_cps_dx,f1_score,covering_score
DodgerLoopDay,[],"[100, 236, 374, 522, 655, 808, 954, 1076, 1232, 1411, 1527, 1663, 1812, 1957, 2110, 2241, 2388, 2530, 2671, 2824, 2976, 3100, 3250]","[199, 335, 473, 621, 754, 907, 1053, 1175, 1331, 1510, 1626, 1762, 1911, 2056, 2209, 2340, 2487, 2629, 2770, 2923, 3075, 3199, 3349]",0.08,0.06
EEGRat,[1000],"[520, 936]","[569, 985]",0.4,0.73
EEGRat2,[1000],[],[],0.667,0.5
FaceFour,"[2800, 5600, 6650]",[],[],0.4,0.281
GrandMalSeizures2,[4550],"[50, 101, 152, 203, 256, 307, 358, 409, 460, 511, 562, 613, 664, 715, 766, 818, 869, 920, 971, 1022, 1073, 1124, 1175, 1228, 1279, 1330, 1382, 1433, 1485, 1536, 1587, 1638, 1689, 1740, 1791, 1842, 1894, 1945, 1996, 2047, 2098, 2149, 2200, 2251, 2302, 2353, 2404, 2456, 2507, 2558, 2611, 2662, 2713, 2764, 2815, 2866, 2917, 2968, 3019, 3070, 3121, 3172, 3223, 3274, 3325, 3376, 3428, 3479, 3530, 3581, 3632, 3683, 3734, 3785, 3836, 3887, 3938, 3989, 4040, 4091, 4142, 4193, 4244, 4295, 4346, 4397, 4448, 4499, 4550, 4601, 4652, 4703, 4754, 4805, 4856, 4907, 4958, 5009, 5060, 5111, 5167, 5218, 5273, 5324, 5375, 5429, 5486, 5539, 5590, 5641, 5696, 5747, 5802, 5853, 5904, 5955, 6006, 6061, 6112, 6163, 6214, 6273, 6326, 6379, 6430, 6481, 6532, 6583, 6635, 6687, 6738, 6789, 6840, 6891, 6942, 6993, 7044, 7095, 7153, 7204, 7255, 7306, 7357, 7410, 7461, 7513, 7567, 7618, 7669, 7720, 7771, 7831, 7883, 7934, 7985, 8036, 8087, 8138, 8190, 8241, 8294, 8345, 8396, 8447, 8498, 8549, 8614, 8665, 8716, 8767, 8818, 8869, 8920, 8971, 9022, 9073, 9124, 9175, 9226, 9277, 9328, 9379, 9431, 9489, 9554, 9605, 9656, 9707, 9758, 9809, 9860, 9916, 9967, 10018, 10069, 10120, 10171, 10222, 10273, 10326, 10377]","[99, 150, 201, 252, 305, 356, 407, 458, 509, 560, 611, 662, 713, 764, 815, 867, 918, 969, 1020, 1071, 1122, 1173, 1224, 1277, 1328, 1379, 1431, 1482, 1534, 1585, 1636, 1687, 1738, 1789, 1840, 1891, 1943, 1994, 2045, 2096, 2147, 2198, 2249, 2300, 2351, 2402, 2453, 2505, 2556, 2607, 2660, 2711, 2762, 2813, 2864, 2915, 2966, 3017, 3068, 3119, 3170, 3221, 3272, 3323, 3374, 3425, 3477, 3528, 3579, 3630, 3681, 3732, 3783, 3834, 3885, 3936, 3987, 4038, 4089, 4140, 4191, 4242, 4293, 4344, 4395, 4446, 4497, 4548, 4599, 4650, 4701, 4752, 4803, 4854, 4905, 4956, 5007, 5058, 5109, 5160, 5216, 5267, 5322, 5373, 5424, 5478, 5535, 5588, 5639, 5690, 5745, 5796, 5851, 5902, 5953, 6004, 6055, 6110, 6161, 6212, 6263, 6322, 6375, 6428, 6479, 6530, 6581, 6632, 6684, 6736, 6787, 6838, 6889, 6940, 6991, 7042, 7093, 7144, 7202, 7253, 7304, 7355, 7406, 7459, 7510, 7562, 7616, 7667, 7718, 7769, 7820, 7880, 7932, 7983, 8034, 8085, 8136, 8187, 8239, 8290, 8343, 8394, 8445, 8496, 8547, 8598, 8663, 8714, 8765, 8816, 8867, 8918, 8969, 9020, 9071, 9122, 9173, 9224, 9275, 9326, 9377, 9428, 9480, 9538, 9603, 9654, 9705, 9756, 9807, 9858, 9909, 9965, 10016, 10067, 10118, 10169, 10220, 10271, 10322, 10375, 10426]",0.02,0.011
GreatBarbet1,"[1900, 3700]",[],[],0.5,0.355
Herring,[],[],[],1.0,1.0
InlineSkate,"[1058, 2704]","[300, 537, 652, 708, 766, 826, 885, 938, 1108, 1159, 1227, 1284, 1384, 1457, 1822, 2060, 2111, 2346, 2402, 2466, 2530, 2586, 2756, 2884, 3082, 3133, 3189, 3245, 3298, 3350, 3576, 3627, 3955, 4092, 4233, 4292, 4424]","[349, 586, 701, 757, 815, 875, 934, 987, 1157, 1208, 1276, 1333, 1433, 1506, 1871, 2109, 2160, 2395, 2451, 2515, 2579, 2635, 2805, 2933, 3131, 3182, 3238, 3294, 3347, 3399, 3625, 3676, 4004, 4141, 4282, 4341, 4473]",0.049,0.22
InsectEPG1,[3802],[],[],0.667,0.653
MelbournePedestrian,"[576, 1152, 2016, 2592, 3168, 4032]",[],[],0.25,0.149
