dataset,true_cps,found_cps,found_cps_dx,f1_score,covering_score
DodgerLoopDay,[],"[100, 201, 302, 403, 504, 605, 706, 807, 923, 1024, 1125, 1226, 1356, 1457, 1558, 1659, 1784, 1885, 1986, 2087, 2188, 2289, 2390, 2502, 2603, 2704, 2805, 2906, 3007, 3108, 3227, 3328]","[199, 300, 401, 502, 603, 704, 805, 906, 1022, 1123, 1224, 1325, 1455, 1556, 1657, 1758, 1883, 1984, 2085, 2186, 2287, 2388, 2489, 2601, 2702, 2803, 2904, 3005, 3106, 3207, 3326, 3427]",0.059,0.038
EEGRat,[1000],"[81, 134, 185, 242, 293, 454, 505, 566, 617, 668, 730, 879, 930, 997, 1069]","[130, 183, 234, 291, 342, 503, 554, 615, 666, 717, 779, 928, 979, 1046, 1118]",0.222,0.546
EEGRat2,[1000],"[69, 1113, 1486]","[118, 1162, 1535]",0.333,0.675
FaceFour,"[2800, 5600, 6650]","[3190, 3890]","[3439, 4139]",0.286,0.504
GrandMalSeizures2,[4550],"[2875, 2971, 3257, 3380, 4563, 4614, 4665, 4716, 4810, 4867, 4944, 5023, 5361, 5412, 5846, 5899, 6189, 6283, 6340, 6496, 6547, 6598, 6649, 6700, 6751, 6937, 7010, 7065, 7119, 7213, 7264, 7333, 7416, 7467, 7572, 7628, 7704, 7798, 7962, 8038, 8089, 8144, 8213, 8264, 8355, 8406, 8457, 8508, 8563, 8745, 8830, 8881, 8932, 8983, 9078, 9129, 9299, 9350, 9731, 9782, 9933, 9984, 10035, 10218, 10269, 10374]","[2924, 3020, 3306, 3429, 4612, 4663, 4714, 4765, 4859, 4916, 4993, 5072, 5410, 5461, 5895, 5948, 6238, 6332, 6389, 6545, 6596, 6647, 6698, 6749, 6800, 6986, 7059, 7114, 7168, 7262, 7313, 7382, 7465, 7516, 7621, 7677, 7753, 7847, 8011, 8087, 8138, 8193, 8262, 8313, 8404, 8455, 8506, 8557, 8612, 8794, 8879, 8930, 8981, 9032, 9127, 9178, 9348, 9399, 9780, 9831, 9982, 10033, 10084, 10267, 10318, 10423]",0.058,0.317
GreatBarbet1,"[1900, 3700]",[1859],[2108],0.8,0.713
Herring,[],"[68, 174, 430, 552, 714, 813, 964, 1071, 1196, 1347, 1577, 1834, 2219, 2306, 2357, 2479, 2607, 2761, 2858, 2985, 3115, 3243, 3629, 3758, 3915, 4014, 4141, 4296, 4396, 4550, 4652, 4780, 4934]","[117, 223, 479, 601, 763, 862, 1013, 1120, 1245, 1396, 1626, 1883, 2268, 2355, 2406, 2528, 2656, 2810, 2907, 3034, 3164, 3292, 3678, 3807, 3964, 4063, 4190, 4345, 4445, 4599, 4701, 4829, 4983]",0.057,0.077
InlineSkate,"[1058, 2704]","[50, 101, 152, 210, 261, 312, 374, 425, 527, 578, 643, 694, 760, 811, 877, 928, 979, 1030, 1102, 1153, 1216, 1274, 1325, 1376, 1433, 1507, 1579, 1630, 1681, 1732, 1783, 1834, 1885, 1953, 2020, 2071, 2122, 2173, 2229, 2280, 2331, 2384, 2446, 2519, 2575, 2666, 2717, 2768, 2819, 2872, 2929, 3021, 3072, 3123, 3174, 3235, 3286, 3337, 3394, 3519, 3570, 3621, 3672, 3818, 3874, 3944, 3995, 4046, 4097, 4148, 4199, 4250, 4301, 4352, 4413, 4464, 4519, 4581, 4667, 4718, 4769]","[99, 150, 201, 259, 310, 361, 423, 474, 576, 627, 692, 743, 809, 860, 926, 977, 1028, 1079, 1151, 1202, 1265, 1323, 1374, 1425, 1482, 1556, 1628, 1679, 1730, 1781, 1832, 1883, 1934, 2002, 2069, 2120, 2171, 2222, 2278, 2329, 2380, 2433, 2495, 2568, 2624, 2715, 2766, 2817, 2868, 2921, 2978, 3070, 3121, 3172, 3223, 3284, 3335, 3386, 3443, 3568, 3619, 3670, 3721, 3867, 3923, 3993, 4044, 4095, 4146, 4197, 4248, 4299, 4350, 4401, 4462, 4513, 4568, 4630, 4716, 4767, 4818]",0.071,0.07
InsectEPG1,[3802],"[3283, 3576, 4481, 4782, 5258]","[3532, 3825, 4730, 5031, 5507]",0.25,0.884
MelbournePedestrian,"[576, 1152, 2016, 2592, 3168, 4032]",[],[],0.25,0.149
NogunGun,[3000],[892],[1641],0.5,0.522
NonInvasiveFetalECGThorax1,"[1687, 4124, 6233, 8108, 10358]",[],[],0.286,0.169
ShapesAll,"[1280, 2560, 3840, 5120]","[95, 220, 271, 349, 400, 476, 527, 601, 652, 731, 782, 862, 1029, 1118, 1373, 1444, 1602, 1754, 1860, 1978, 2242, 2293, 2344, 2395, 2457, 2508, 2559, 2628, 2679, 2796, 3144, 3270, 3321, 3405, 3570, 3695, 3783, 3895, 3946, 4023, 4074, 4125, 4176, 4229, 4280, 4331, 4434, 4494, 4556, 4613, 4689, 4740, 4799, 4851, 4943, 4995, 5046, 5097, 5148, 5221, 5282, 5353, 5411, 5478, 5536, 5604, 5665, 5736, 5792, 5858, 5909, 5960, 6011, 6062, 6118, 6181, 6241, 6306]","[144, 269, 320, 398, 449, 525, 576, 650, 701, 780, 831, 911, 1078, 1167, 1422, 1493, 1651, 1803, 1909, 2027, 2291, 2342, 2393, 2444, 2506, 2557, 2608, 2677, 2728, 2845, 3193, 3319, 3370, 3454, 3619, 3744, 3832, 3944, 3995, 4072, 4123, 4174, 4225, 4278, 4329, 4380, 4483, 4543, 4605, 4662, 4738, 4789, 4848, 4900, 4992, 5044, 5095, 5146, 5197, 5270, 5331, 5402, 5460, 5527, 5585, 5653, 5714, 5785, 5841, 5907, 5958, 6009, 6060, 6111, 6167, 6230, 6290, 6355]",0.095,0.152
TiltECG,[25000],"[24146, 26381, 27896, 32825, 33926]","[25145, 27380, 28895, 33824, 34925]",0.25,0.756
