dataset,true_cps,found_cps,found_cps_dx,f1_score,covering_score
DodgerLoopDay,[],"[100, 231, 371, 517, 653, 804, 952, 1072, 1229, 1404, 1525, 1660, 1808, 1953, 2107, 2239, 2384, 2528, 2669, 2822, 2972, 3094, 3247]","[199, 330, 470, 616, 752, 903, 1051, 1171, 1328, 1503, 1624, 1759, 1907, 2052, 2206, 2338, 2483, 2627, 2768, 2921, 3071, 3193, 3346]",0.08,0.06
EEGRat,[1000],"[518, 936]","[567, 985]",0.4,0.729
EEGRat2,[1000],[],[],0.667,0.5
FaceFour,"[2800, 5600, 6650]",[],[],0.4,0.281
GrandMalSeizures2,[4550],"[50, 101, 152, 203, 254, 305, 356, 407, 458, 509, 560, 611, 662, 713, 764, 815, 868, 919, 970, 1021, 1072, 1124, 1175, 1228, 1279, 1330, 1382, 1433, 1485, 1536, 1587, 1638, 1689, 1740, 1791, 1842, 1894, 1945, 1996, 2047, 2098, 2149, 2200, 2251, 2302, 2353, 2404, 2456, 2507, 2558, 2611, 2662, 2713, 2764, 2815, 2866, 2917, 2968, 3019, 3070, 3121, 3172, 3223, 3274, 3325, 3376, 3428, 3479, 3530, 3581, 3632, 3683, 3734, 3785, 3836, 3887, 3938, 3989, 4040, 4091, 4142, 4193, 4244, 4295, 4346, 4397, 4448, 4499, 4550, 4601, 4652, 4703, 4754, 4805, 4856, 4907, 4958, 5009, 5060, 5111, 5167, 5218, 5273, 5324, 5375, 5429, 5486, 5539, 5590, 5641, 5696, 5747, 5802, 5853, 5904, 5955, 6006, 6061, 6112, 6163, 6214, 6273, 6325, 6379, 6430, 6481, 6532, 6583, 6635, 6687, 6738, 6789, 6840, 6891, 6942, 6993, 7044, 7095, 7153, 7204, 7255, 7306, 7357, 7410, 7461, 7513, 7567, 7618, 7669, 7720, 7771, 7831, 7882, 7933, 7984, 8035, 8086, 8137, 8190, 8241, 8293, 8344, 8395, 8446, 8497, 8548, 8599, 8650, 8704, 8758, 8810, 8861, 8912, 8963, 9014, 9065, 9116, 9169, 9224, 9275, 9326, 9377, 9431, 9489, 9554, 9605, 9656, 9707, 9758, 9809, 9860, 9916, 9967, 10018, 10069, 10120, 10171, 10222, 10273, 10326, 10377]","[99, 150, 201, 252, 303, 354, 405, 456, 507, 558, 609, 660, 711, 762, 813, 864, 917, 968, 1019, 1070, 1121, 1173, 1224, 1277, 1328, 1379, 1431, 1482, 1534, 1585, 1636, 1687, 1738, 1789, 1840, 1891, 1943, 1994, 2045, 2096, 2147, 2198, 2249, 2300, 2351, 2402, 2453, 2505, 2556, 2607, 2660, 2711, 2762, 2813, 2864, 2915, 2966, 3017, 3068, 3119, 3170, 3221, 3272, 3323, 3374, 3425, 3477, 3528, 3579, 3630, 3681, 3732, 3783, 3834, 3885, 3936, 3987, 4038, 4089, 4140, 4191, 4242, 4293, 4344, 4395, 4446, 4497, 4548, 4599, 4650, 4701, 4752, 4803, 4854, 4905, 4956, 5007, 5058, 5109, 5160, 5216, 5267, 5322, 5373, 5424, 5478, 5535, 5588, 5639, 5690, 5745, 5796, 5851, 5902, 5953, 6004, 6055, 6110, 6161, 6212, 6263, 6322, 6374, 6428, 6479, 6530, 6581, 6632, 6684, 6736, 6787, 6838, 6889, 6940, 6991, 7042, 7093, 7144, 7202, 7253, 7304, 7355, 7406, 7459, 7510, 7562, 7616, 7667, 7718, 7769, 7820, 7880, 7931, 7982, 8033, 8084, 8135, 8186, 8239, 8290, 8342, 8393, 8444, 8495, 8546, 8597, 8648, 8699, 8753, 8807, 8859, 8910, 8961, 9012, 9063, 9114, 9165, 9218, 9273, 9324, 9375, 9426, 9480, 9538, 9603, 9654, 9705, 9756, 9807, 9858, 9909, 9965, 10016, 10067, 10118, 10169, 10220, 10271, 10322, 10375, 10426]",0.02,0.011
GreatBarbet1,"[1900, 3700]",[],[],0.5,0.355
Herring,[],[],[],1.0,1.0
InlineSkate,"[1058, 2704]","[53, 299, 385, 536, 592, 651, 707, 765, 825, 884, 937, 1107, 1158, 1226, 1282, 1381, 1454, 1680, 1820, 1964, 2057, 2108, 2293, 2344, 2401, 2459, 2528, 2585, 2713, 2764, 2883, 3080, 3131, 3187, 3244, 3296, 3348, 3575, 3626, 3953, 4091, 4190, 4241, 4292, 4423, 4533]","[102, 348, 434, 585, 641, 700, 756, 814, 874, 933, 986, 1156, 1207, 1275, 1331, 1430, 1503, 1729, 1869, 2013, 2106, 2157, 2342, 2393, 2450, 2508, 2577, 2634, 2762, 2813, 2932, 3129, 3180, 3236, 3293, 3345, 3397, 3624, 3675, 4002, 4140, 4239, 4290, 4341, 4472, 4582]",0.08,0.166
InsectEPG1,[3802],[],[],0.667,0.653
MelbournePedestrian,"[576, 1152, 2016, 2592, 3168, 4032]",[],[],0.25,0.149
NogunGun,[3000],"[750, 1501, 2252, 3003, 3771, 4522, 5273, 6024]","[1499, 2250, 3001, 3752, 4520, 5271, 6022, 6773]",0.364,0.286
NonInvasiveFetalECGThorax1,"[1687, 4124, 6233, 8108, 10358]",[],[],0.286,0.169
ShapesAll,"[1280, 2560, 3840, 5120]","[4184, 4516, 4567, 4701, 4752, 4808, 5091, 5151, 5237, 5289, 5364, 5424, 5485, 5549, 5612, 5674, 5745, 5802, 5869, 5931, 6003, 6063, 6128, 6189, 6256, 6316]","[4233, 4565, 4616, 4750, 4801, 4857, 5140, 5200, 5286, 5338, 5413, 5473, 5534, 5598, 5661, 5723, 5794, 5851, 5918, 5980, 6052, 6112, 6177, 6238, 6305, 6365]",0.125,0.249
