dataset,true_cps,found_cps,found_cps_dx,f1_score,covering_score
DodgerLoopDay,[],"[100, 205, 306, 407, 508, 639, 740, 841, 942, 1062, 1163, 1264, 1366, 1467, 1568, 1669, 1789, 1890, 1991, 2092, 2220, 2321, 2422, 2523, 2652, 2753, 2854, 2955, 3081, 3182, 3283]","[199, 304, 405, 506, 607, 738, 839, 940, 1041, 1161, 1262, 1363, 1465, 1566, 1667, 1768, 1888, 1989, 2090, 2191, 2319, 2420, 2521, 2622, 2751, 2852, 2953, 3054, 3180, 3281, 3382]",0.061,0.05
EEGRat,[1000],"[86, 162, 218, 272, 464, 515, 572, 656, 730, 828, 879, 930, 991]","[135, 211, 267, 321, 513, 564, 621, 705, 779, 877, 928, 979, 1040]",0.25,0.592
EEGRat2,[1000],[1488],[1537],0.5,0.592
FaceFour,"[2800, 5600, 6650]","[3193, 3899]","[3442, 4148]",0.286,0.504
GrandMalSeizures2,[4550],"[50, 101, 152, 203, 254, 305, 356, 407, 458, 509, 560, 611, 662, 713, 764, 815, 866, 917, 968, 1019, 1070, 1122, 1173, 1224, 1276, 1327, 1378, 1429, 1480, 1531, 1582, 1633, 1684, 1735, 1786, 1837, 1888, 1939, 1991, 2042, 2093, 2144, 2195, 2246, 2297, 2348, 2399, 2450, 2501, 2552, 2603, 2654, 2705, 2756, 2807, 2858, 2909, 2960, 3011, 3062, 3113, 3164, 3215, 3266, 3317, 3368, 3419, 3471, 3522, 3573, 3624, 3675, 3726, 3777, 3829, 3880, 3931, 3982, 4033, 4084, 4135, 4186, 4237, 4288, 4339, 4390, 4441, 4492, 4543, 4594, 4645, 4696, 4747, 4798, 4849, 4900, 4951, 5002, 5053, 5104, 5155, 5206, 5257, 5308, 5359, 5410, 5461, 5512, 5563, 5614, 5665, 5716, 5767, 5819, 5870, 5921, 5972, 6023, 6074, 6125, 6176, 6227, 6278, 6329, 6380, 6431, 6482, 6533, 6584, 6635, 6686, 6737, 6788, 6839, 6890, 6941, 6992, 7043, 7094, 7146, 7197, 7248, 7299, 7350, 7401, 7452, 7503, 7554, 7605, 7656, 7707, 7758, 7809, 7860, 7911, 7962, 8013, 8064, 8115, 8166, 8217, 8268, 8319, 8370, 8421, 8472, 8523, 8574, 8625, 8676, 8727, 8778, 8829, 8880, 8931, 8982, 9033, 9084, 9135, 9186, 9238, 9289, 9340, 9395, 9446, 9497, 9548, 9599, 9650, 9702, 9754, 9805, 9856, 9907, 9958, 10009, 10060, 10111, 10162, 10213, 10264, 10315, 10366]","[99, 150, 201, 252, 303, 354, 405, 456, 507, 558, 609, 660, 711, 762, 813, 864, 915, 966, 1017, 1068, 1119, 1171, 1222, 1273, 1325, 1376, 1427, 1478, 1529, 1580, 1631, 1682, 1733, 1784, 1835, 1886, 1937, 1988, 2040, 2091, 2142, 2193, 2244, 2295, 2346, 2397, 2448, 2499, 2550, 2601, 2652, 2703, 2754, 2805, 2856, 2907, 2958, 3009, 3060, 3111, 3162, 3213, 3264, 3315, 3366, 3417, 3468, 3520, 3571, 3622, 3673, 3724, 3775, 3826, 3878, 3929, 3980, 4031, 4082, 4133, 4184, 4235, 4286, 4337, 4388, 4439, 4490, 4541, 4592, 4643, 4694, 4745, 4796, 4847, 4898, 4949, 5000, 5051, 5102, 5153, 5204, 5255, 5306, 5357, 5408, 5459, 5510, 5561, 5612, 5663, 5714, 5765, 5816, 5868, 5919, 5970, 6021, 6072, 6123, 6174, 6225, 6276, 6327, 6378, 6429, 6480, 6531, 6582, 6633, 6684, 6735, 6786, 6837, 6888, 6939, 6990, 7041, 7092, 7143, 7195, 7246, 7297, 7348, 7399, 7450, 7501, 7552, 7603, 7654, 7705, 7756, 7807, 7858, 7909, 7960, 8011, 8062, 8113, 8164, 8215, 8266, 8317, 8368, 8419, 8470, 8521, 8572, 8623, 8674, 8725, 8776, 8827, 8878, 8929, 8980, 9031, 9082, 9133, 9184, 9235, 9287, 9338, 9389, 9444, 9495, 9546, 9597, 9648, 9699, 9751, 9803, 9854, 9905, 9956, 10007, 10058, 10109, 10160, 10211, 10262, 10313, 10364, 10415]",0.019,0.011
GreatBarbet1,"[1900, 3700]",[],[],0.5,0.355
Herring,[],"[71, 176, 554, 967, 1200, 1350, 1580, 1836, 2184, 2235, 2311, 2860, 2986, 3247, 4144, 4400, 4656, 4787, 4937]","[120, 225, 603, 1016, 1249, 1399, 1629, 1885, 2233, 2284, 2360, 2909, 3035, 3296, 4193, 4449, 4705, 4836, 4986]",0.095,0.18
InlineSkate,"[1058, 2704]","[50, 101, 204, 255, 306, 376, 427, 528, 580, 640, 696, 755, 811, 875, 926, 977, 1056, 1107, 1158, 1209, 1270, 1321, 1372, 1438, 1507, 1581, 1632, 1683, 1734, 1799, 1868, 1919, 1970, 2023, 2083, 2144, 2233, 2284, 2335, 2390, 2448, 2511, 2575, 2650, 2702, 2753, 2804, 2870, 2930, 3006, 3066, 3121, 3178, 3238, 3289, 3340, 3391, 3476, 3527, 3578, 3629, 3709, 3761, 3812, 3866, 3942, 3993, 4044, 4095, 4163, 4225, 4276, 4327, 4414, 4465, 4516, 4576, 4663, 4714, 4765]","[99, 150, 253, 304, 355, 425, 476, 577, 629, 689, 745, 804, 860, 924, 975, 1026, 1105, 1156, 1207, 1258, 1319, 1370, 1421, 1487, 1556, 1630, 1681, 1732, 1783, 1848, 1917, 1968, 2019, 2072, 2132, 2193, 2282, 2333, 2384, 2439, 2497, 2560, 2624, 2699, 2751, 2802, 2853, 2919, 2979, 3055, 3115, 3170, 3227, 3287, 3338, 3389, 3440, 3525, 3576, 3627, 3678, 3758, 3810, 3861, 3915, 3991, 4042, 4093, 4144, 4212, 4274, 4325, 4376, 4463, 4514, 4565, 4625, 4712, 4763, 4814]",0.071,0.058
InsectEPG1,[3802],[],[],0.667,0.653
MelbournePedestrian,"[576, 1152, 2016, 2592, 3168, 4032]",[],[],0.25,0.149
