dataset,true_cps,found_cps,found_cps_dx,f1_score,covering_score
DodgerLoopDay,[],"[100, 229, 370, 515, 651, 802, 951, 1071, 1227, 1401, 1524, 1659, 1807, 1951, 2106, 2237, 2383, 2526, 2667, 2821, 2970, 3093, 3245]","[199, 328, 469, 614, 750, 901, 1050, 1170, 1326, 1500, 1623, 1758, 1906, 2050, 2205, 2336, 2482, 2625, 2766, 2920, 3069, 3192, 3344]",0.08,0.061
EEGRat,[1000],"[518, 935]","[567, 984]",0.4,0.728
EEGRat2,[1000],[],[],0.667,0.5
FaceFour,"[2800, 5600, 6650]",[],[],0.4,0.281
GrandMalSeizures2,[4550],"[50, 101, 152, 203, 254, 305, 356, 407, 458, 509, 560, 611, 662, 713, 764, 815, 868, 919, 970, 1021, 1072, 1124, 1175, 1228, 1279, 1330, 1382, 1433, 1485, 1536, 1587, 1638, 1689, 1740, 1791, 1842, 1894, 1945, 1996, 2047, 2098, 2149, 2200, 2251, 2302, 2353, 2404, 2456, 2507, 2558, 2611, 2662, 2713, 2764, 2815, 2866, 2917, 2968, 3019, 3070, 3121, 3172, 3223, 3274, 3325, 3376, 3428, 3479, 3530, 3581, 3632, 3683, 3734, 3785, 3836, 3887, 3938, 3989, 4040, 4091, 4142, 4193, 4244, 4295, 4346, 4397, 4448, 4499, 4550, 4601, 4652, 4703, 4754, 4805, 4856, 4907, 4958, 5009, 5060, 5111, 5167, 5218, 5273, 5324, 5375, 5429, 5486, 5539, 5590, 5641, 5696, 5747, 5802, 5853, 5904, 5955, 6006, 6061, 6112, 6163, 6214, 6273, 6325, 6376, 6427, 6481, 6532, 6583, 6635, 6687, 6738, 6789, 6840, 6891, 6942, 6993, 7044, 7095, 7153, 7204, 7255, 7306, 7357, 7410, 7461, 7513, 7567, 7618, 7669, 7720, 7771, 7831, 7882, 7933, 7984, 8035, 8086, 8137, 8189, 8240, 8292, 8343, 8394, 8445, 8496, 8547, 8598, 8650, 8704, 8758, 8810, 8861, 8912, 8963, 9014, 9065, 9116, 9169, 9224, 9275, 9326, 9377, 9431, 9482, 9554, 9605, 9656, 9707, 9758, 9809, 9860, 9915, 9966, 10017, 10068, 10119, 10170, 10221, 10272, 10326, 10377]","[99, 150, 201, 252, 303, 354, 405, 456, 507, 558, 609, 660, 711, 762, 813, 864, 917, 968, 1019, 1070, 1121, 1173, 1224, 1277, 1328, 1379, 1431, 1482, 1534, 1585, 1636, 1687, 1738, 1789, 1840, 1891, 1943, 1994, 2045, 2096, 2147, 2198, 2249, 2300, 2351, 2402, 2453, 2505, 2556, 2607, 2660, 2711, 2762, 2813, 2864, 2915, 2966, 3017, 3068, 3119, 3170, 3221, 3272, 3323, 3374, 3425, 3477, 3528, 3579, 3630, 3681, 3732, 3783, 3834, 3885, 3936, 3987, 4038, 4089, 4140, 4191, 4242, 4293, 4344, 4395, 4446, 4497, 4548, 4599, 4650, 4701, 4752, 4803, 4854, 4905, 4956, 5007, 5058, 5109, 5160, 5216, 5267, 5322, 5373, 5424, 5478, 5535, 5588, 5639, 5690, 5745, 5796, 5851, 5902, 5953, 6004, 6055, 6110, 6161, 6212, 6263, 6322, 6374, 6425, 6476, 6530, 6581, 6632, 6684, 6736, 6787, 6838, 6889, 6940, 6991, 7042, 7093, 7144, 7202, 7253, 7304, 7355, 7406, 7459, 7510, 7562, 7616, 7667, 7718, 7769, 7820, 7880, 7931, 7982, 8033, 8084, 8135, 8186, 8238, 8289, 8341, 8392, 8443, 8494, 8545, 8596, 8647, 8699, 8753, 8807, 8859, 8910, 8961, 9012, 9063, 9114, 9165, 9218, 9273, 9324, 9375, 9426, 9480, 9531, 9603, 9654, 9705, 9756, 9807, 9858, 9909, 9964, 10015, 10066, 10117, 10168, 10219, 10270, 10321, 10375, 10426]",0.02,0.012
GreatBarbet1,"[1900, 3700]",[],[],0.5,0.355
Herring,[],[],[],1.0,1.0
InlineSkate,"[1058, 2704]","[50, 298, 384, 535, 591, 651, 706, 765, 824, 884, 936, 1107, 1158, 1225, 1282, 1336, 1387, 1453, 1679, 1820, 1963, 2056, 2107, 2291, 2343, 2400, 2458, 2528, 2584, 2711, 2762, 2882, 3079, 3130, 3187, 3244, 3296, 3347, 3574, 3625, 3953, 4090, 4185, 4236, 4287, 4422, 4478, 4532]","[99, 347, 433, 584, 640, 700, 755, 814, 873, 933, 985, 1156, 1207, 1274, 1331, 1385, 1436, 1502, 1728, 1869, 2012, 2105, 2156, 2340, 2392, 2449, 2507, 2577, 2633, 2760, 2811, 2931, 3128, 3179, 3236, 3293, 3345, 3396, 3623, 3674, 4002, 4139, 4234, 4285, 4336, 4471, 4527, 4581]",0.077,0.166
InsectEPG1,[3802],[],[],0.667,0.653
MelbournePedestrian,"[576, 1152, 2016, 2592, 3168, 4032]",[],[],0.25,0.149
