dataset,true_cps,found_cps,found_cps_dx,f1_score,covering_score
DodgerLoopDay,[],"[100, 231, 374, 519, 654, 805, 945, 1080, 1234, 1406, 1525, 1658, 1806, 1956, 2104, 2246, 2389, 2530, 2668, 2821, 2967, 3108, 3251]","[199, 330, 473, 618, 753, 904, 1044, 1179, 1333, 1505, 1624, 1757, 1905, 2055, 2203, 2345, 2488, 2629, 2767, 2920, 3066, 3207, 3350]",0.08,0.059
EEGRat,[1000],"[519, 939]","[568, 988]",0.4,0.731
EEGRat2,[1000],[],[],0.667,0.5
FaceFour,"[2800, 5600, 6650]",[],[],0.4,0.281
GrandMalSeizures2,[4550],"[77, 153, 233, 287, 348, 399, 450, 502, 554, 605, 663, 714, 771, 829, 880, 934, 988, 1042, 1104, 1155, 1206, 1257, 1311, 1369, 1421, 1497, 1551, 1602, 1686, 1750, 1801, 1872, 1935, 2006, 2061, 2112, 2166, 2217, 2268, 2326, 2380, 2435, 2495, 2546, 2603, 2654, 2707, 2758, 2809, 2860, 2911, 2962, 3013, 3064, 3117, 3168, 3223, 3275, 3326, 3377, 3433, 3489, 3540, 3598, 3649, 3700, 3751, 3826, 3877, 3933, 3991, 4042, 4100, 4151, 4202, 4254, 4305, 4368, 4419, 4482, 4533, 4584, 4646, 4706, 4757, 4808, 4859, 4910, 4961, 5019, 5076, 5257, 5311, 5362, 5413, 5464, 5591, 5841, 5893, 5957, 6078, 6129, 6187, 6277, 6333, 6396, 6447, 6498, 6549, 6600, 6651, 6702, 6774, 6825, 6890, 6941, 7009, 7060, 7119, 7208, 7259, 7332, 7413, 7464, 7572, 7623, 7701, 7752, 7803, 7950, 8021, 8081, 8132, 8194, 8259, 8353, 8404, 8455, 8506, 8562, 8742, 8818, 8871, 8925, 8976, 9027, 9078, 9129, 9298, 9349, 9512, 9602, 9734, 9787, 9932, 9983, 10035, 10170, 10221, 10272, 10344]","[126, 202, 282, 336, 397, 448, 499, 551, 603, 654, 712, 763, 820, 878, 929, 983, 1037, 1091, 1153, 1204, 1255, 1306, 1360, 1418, 1470, 1546, 1600, 1651, 1735, 1799, 1850, 1921, 1984, 2055, 2110, 2161, 2215, 2266, 2317, 2375, 2429, 2484, 2544, 2595, 2652, 2703, 2756, 2807, 2858, 2909, 2960, 3011, 3062, 3113, 3166, 3217, 3272, 3324, 3375, 3426, 3482, 3538, 3589, 3647, 3698, 3749, 3800, 3875, 3926, 3982, 4040, 4091, 4149, 4200, 4251, 4303, 4354, 4417, 4468, 4531, 4582, 4633, 4695, 4755, 4806, 4857, 4908, 4959, 5010, 5068, 5125, 5306, 5360, 5411, 5462, 5513, 5640, 5890, 5942, 6006, 6127, 6178, 6236, 6326, 6382, 6445, 6496, 6547, 6598, 6649, 6700, 6751, 6823, 6874, 6939, 6990, 7058, 7109, 7168, 7257, 7308, 7381, 7462, 7513, 7621, 7672, 7750, 7801, 7852, 7999, 8070, 8130, 8181, 8243, 8308, 8402, 8453, 8504, 8555, 8611, 8791, 8867, 8920, 8974, 9025, 9076, 9127, 9178, 9347, 9398, 9561, 9651, 9783, 9836, 9981, 10032, 10084, 10219, 10270, 10321, 10393]",0.024,0.032
GreatBarbet1,"[1900, 3700]",[],[],0.5,0.355
Herring,[],[],[],1.0,1.0
InlineSkate,"[1058, 2704]","[381, 540, 591, 649, 704, 762, 820, 884, 935, 986, 1108, 1159, 1227, 1284, 1460, 1821, 2153, 2409, 2530, 2585, 3132, 3185, 3290, 3355, 3577, 3628, 4095, 4182, 4233]","[430, 589, 640, 698, 753, 811, 869, 933, 984, 1035, 1157, 1208, 1276, 1333, 1509, 1870, 2202, 2458, 2579, 2634, 3181, 3234, 3339, 3404, 3626, 3677, 4144, 4231, 4282]",0.061,0.276
InsectEPG1,[3802],[],[],0.667,0.653
MelbournePedestrian,"[576, 1152, 2016, 2592, 3168, 4032]",[],[],0.25,0.149
NogunGun,[3000],"[874, 2699, 3450, 4353, 6147]","[1623, 3448, 4199, 5102, 6896]",0.25,0.49
NonInvasiveFetalECGThorax1,"[1687, 4124, 6233, 8108, 10358]",[],[],0.286,0.169
ShapesAll,"[1280, 2560, 3840, 5120]","[4710, 4761, 5087, 5154, 5233, 5286, 5360, 5424, 5485, 5549, 5612, 5672, 5743, 5801, 5868, 5931, 6001, 6062, 6128, 6188, 6258, 6315]","[4759, 4810, 5136, 5203, 5282, 5335, 5409, 5473, 5534, 5598, 5661, 5721, 5792, 5850, 5917, 5980, 6050, 6111, 6177, 6237, 6307, 6364]",0.143,0.227
TiltECG,[25000],"[1176, 2251, 3275, 4332, 5333, 6474, 7483, 8629, 9630, 10631, 11632, 12633, 13634, 14872, 15873, 16874, 17875, 18876, 19877, 20887, 22110, 23111, 24112, 25113, 26114, 27115, 28116, 29117, 30118, 31123, 32124, 33125, 34126, 35127, 36128, 37129, 38259]","[2175, 3250, 4274, 5331, 6332, 7473, 8482, 9628, 10629, 11630, 12631, 13632, 14633, 15871, 16872, 17873, 18874, 19875, 20876, 21886, 23109, 24110, 25111, 26112, 27113, 28114, 29115, 30116, 31117, 32122, 33123, 34124, 35125, 36126, 37127, 38128, 39258]",0.1,0.074
ToeSegmentation1,[1385],[],[],0.667,0.5
ToeSegmentation2,[1543],[],[],0.667,0.5
Trace,"[1443, 2955]",[],[],0.5,0.344
UWaveGestureLibraryY,"[600, 1131, 1652, 2193]",[],[],0.333,0.201
UWaveGestureLibraryZ,"[600, 1131, 1652, 2193]",[],[],0.333,0.201
WordSynonyms,"[202, 2227]",[],[],0.5,0.727
Yoga,[7295],[],[],0.667,0.504
