dataset,true_cps,found_cps,found_cps_dx,f1_score,covering_score
DodgerLoopDay,[],"[100, 238, 378, 523, 658, 810, 950, 1092, 1238, 1417, 1528, 1662, 1810, 1961, 2109, 2252, 2392, 2539, 2671, 2825, 2983, 3113, 3255]","[199, 337, 477, 622, 757, 909, 1049, 1191, 1337, 1516, 1627, 1761, 1909, 2060, 2208, 2351, 2491, 2638, 2770, 2924, 3082, 3212, 3354]",0.08,0.058
EEGRat,[1000],[],[],0.667,0.5
EEGRat2,[1000],[],[],0.667,0.5
FaceFour,"[2800, 5600, 6650]",[],[],0.4,0.281
GrandMalSeizures2,[4550],"[77, 173, 241, 299, 350, 401, 455, 510, 561, 613, 664, 715, 771, 829, 880, 934, 1020, 1104, 1155, 1206, 1257, 1311, 1369, 1421, 1497, 1551, 1602, 1686, 1750, 1801, 1872, 1935, 2006, 2061, 2112, 2166, 2217, 2269, 2326, 2382, 2435, 2505, 2574, 2625, 2678, 2729, 2788, 2839, 2890, 2946, 2997, 3053, 3111, 3162, 3213, 3264, 3315, 3366, 3417, 3471, 3522, 3573, 3624, 3675, 3738, 3830, 3881, 3933, 3991, 4042, 4100, 4151, 4202, 4274, 4340, 4391, 4442, 4519, 4570, 4621, 4681, 4757, 4808, 4859, 4910, 4961, 5019, 5314, 5365, 5461, 5591, 5842, 5894, 5957, 6078, 6129, 6187, 6278, 6334, 6398, 6453, 6504, 6555, 6606, 6657, 6774, 6825, 6908, 6972, 7023, 7074, 7211, 7262, 7333, 7414, 7465, 7572, 7627, 7702, 7753, 7954, 8030, 8082, 8133, 8210, 8261, 8353, 8404, 8455, 8506, 8563, 8746, 8819, 8871, 8925, 8976, 9028, 9079, 9130, 9299, 9350, 9513, 9603, 9735, 9933, 9984, 10035, 10180, 10231, 10282, 10350]","[126, 222, 290, 348, 399, 450, 504, 559, 610, 662, 713, 764, 820, 878, 929, 983, 1069, 1153, 1204, 1255, 1306, 1360, 1418, 1470, 1546, 1600, 1651, 1735, 1799, 1850, 1921, 1984, 2055, 2110, 2161, 2215, 2266, 2318, 2375, 2431, 2484, 2554, 2623, 2674, 2727, 2778, 2837, 2888, 2939, 2995, 3046, 3102, 3160, 3211, 3262, 3313, 3364, 3415, 3466, 3520, 3571, 3622, 3673, 3724, 3787, 3879, 3930, 3982, 4040, 4091, 4149, 4200, 4251, 4323, 4389, 4440, 4491, 4568, 4619, 4670, 4730, 4806, 4857, 4908, 4959, 5010, 5068, 5363, 5414, 5510, 5640, 5891, 5943, 6006, 6127, 6178, 6236, 6327, 6383, 6447, 6502, 6553, 6604, 6655, 6706, 6823, 6874, 6957, 7021, 7072, 7123, 7260, 7311, 7382, 7463, 7514, 7621, 7676, 7751, 7802, 8003, 8079, 8131, 8182, 8259, 8310, 8402, 8453, 8504, 8555, 8612, 8795, 8868, 8920, 8974, 9025, 9077, 9128, 9179, 9348, 9399, 9562, 9652, 9784, 9982, 10033, 10084, 10229, 10280, 10331, 10399]",0.026,0.037
GreatBarbet1,"[1900, 3700]",[],[],0.5,0.355
Herring,[],[],[],1.0,1.0
InlineSkate,"[1058, 2704]","[383, 589, 654, 707, 766, 825, 889, 940, 1111, 1162, 1229, 1824, 2532, 3136, 3189, 3294, 4232]","[432, 638, 703, 756, 815, 874, 938, 989, 1160, 1211, 1278, 1873, 2581, 3185, 3238, 3343, 4281]",0.095,0.421
InsectEPG1,[3802],[],[],0.667,0.653
MelbournePedestrian,"[576, 1152, 2016, 2592, 3168, 4032]",[],[],0.25,0.149
NogunGun,[3000],"[879, 2743, 3494, 4424]","[1628, 3492, 4243, 5173]",0.286,0.653
NonInvasiveFetalECGThorax1,"[1687, 4124, 6233, 8108, 10358]",[],[],0.286,0.169
ShapesAll,"[1280, 2560, 3840, 5120]","[4760, 5090, 5156, 5237, 5288, 5363, 5426, 5487, 5551, 5613, 5676, 5745, 5802, 5870, 5932, 6003, 6065, 6132, 6191, 6261, 6320]","[4809, 5139, 5205, 5286, 5337, 5412, 5475, 5536, 5600, 5662, 5725, 5794, 5851, 5919, 5981, 6052, 6114, 6181, 6240, 6310, 6369]",0.148,0.226
TiltECG,[25000],"[1177, 2254, 3279, 4334, 5335, 6493, 7494, 8639, 9640, 10641, 11642, 12741, 13742, 14873, 15874, 16875, 17876, 18877, 19878, 20889, 22353, 23354, 24355, 25356, 26357, 27358, 28359, 29360, 30759, 31760, 32761, 33762, 34763, 35764, 36765, 37766, 38767]","[2176, 3253, 4278, 5333, 6334, 7492, 8493, 9638, 10639, 11640, 12641, 13740, 14741, 15872, 16873, 17874, 18875, 19876, 20877, 21888, 23352, 24353, 25354, 26355, 27356, 28357, 29358, 30359, 31758, 32759, 33760, 34761, 35762, 36763, 37764, 38765, 39766]",0.1,0.072
ToeSegmentation1,[1385],[],[],0.667,0.5
ToeSegmentation2,[1543],[],[],0.667,0.5
Trace,"[1443, 2955]",[],[],0.5,0.344
UWaveGestureLibraryY,"[600, 1131, 1652, 2193]",[],[],0.333,0.201
UWaveGestureLibraryZ,"[600, 1131, 1652, 2193]",[],[],0.333,0.201
WordSynonyms,"[202, 2227]",[],[],0.5,0.727
Yoga,[7295],[],[],0.667,0.504
