dataset,true_cps,found_cps,found_cps_dx,f1_score,covering_score
DodgerLoopDay,[],"[100, 208, 309, 410, 511, 642, 783, 884, 985, 1086, 1216, 1368, 1469, 1570, 1671, 1791, 1935, 2036, 2137, 2238, 2370, 2511, 2612, 2713, 2814, 2940, 3041, 3142, 3243]","[199, 307, 408, 509, 610, 741, 882, 983, 1084, 1185, 1315, 1467, 1568, 1669, 1770, 1890, 2034, 2135, 2236, 2337, 2469, 2610, 2711, 2812, 2913, 3039, 3140, 3241, 3342]",0.065,0.062
EEGRat,[1000],"[87, 181, 272, 458, 509, 572, 658, 756, 929]","[136, 230, 321, 507, 558, 621, 707, 805, 978]",0.167,0.56
EEGRat2,[1000],[],[],0.667,0.5
FaceFour,"[2800, 5600, 6650]",[],[],0.4,0.281
GrandMalSeizures2,[4550],"[4568, 4619, 4816, 4955, 5907, 6546, 6598, 6650, 7022, 7073, 7217, 7339, 7575, 7636, 8092, 8360, 8411, 8462, 8513, 8576, 8979, 9303, 9354, 9737, 9990, 10041, 10378]","[4617, 4668, 4865, 5004, 5956, 6595, 6647, 6699, 7071, 7122, 7266, 7388, 7624, 7685, 8141, 8409, 8460, 8511, 8562, 8625, 9028, 9352, 9403, 9786, 10039, 10090, 10427]",0.133,0.526
GreatBarbet1,"[1900, 3700]",[],[],0.5,0.355
Herring,[],"[1583, 1839, 2222, 2863, 2991]","[1632, 1888, 2271, 2912, 3040]",0.286,0.401
InlineSkate,"[1058, 2704]","[50, 154, 214, 265, 346, 397, 448, 530, 581, 646, 699, 763, 814, 880, 931, 982, 1033, 1104, 1155, 1221, 1277, 1328, 1379, 1437, 1515, 1585, 1636, 1687, 1738, 1815, 1872, 1957, 2024, 2091, 2142, 2203, 2284, 2335, 2388, 2452, 2523, 2578, 2670, 2721, 2772, 2823, 2875, 2932, 3024, 3075, 3126, 3177, 3238, 3289, 3343, 3399, 3528, 3579, 3630, 3681, 3824, 3891, 3948, 3999, 4050, 4101, 4152, 4233, 4284, 4336, 4417, 4468, 4526, 4605, 4764]","[99, 203, 263, 314, 395, 446, 497, 579, 630, 695, 748, 812, 863, 929, 980, 1031, 1082, 1153, 1204, 1270, 1326, 1377, 1428, 1486, 1564, 1634, 1685, 1736, 1787, 1864, 1921, 2006, 2073, 2140, 2191, 2252, 2333, 2384, 2437, 2501, 2572, 2627, 2719, 2770, 2821, 2872, 2924, 2981, 3073, 3124, 3175, 3226, 3287, 3338, 3392, 3448, 3577, 3628, 3679, 3730, 3873, 3940, 3997, 4048, 4099, 4150, 4201, 4282, 4333, 4385, 4466, 4517, 4575, 4654, 4813]",0.076,0.074
InsectEPG1,[3802],[],[],0.667,0.653
MelbournePedestrian,"[576, 1152, 2016, 2592, 3168, 4032]",[],[],0.25,0.149
NogunGun,[3000],[],[],0.667,0.518
NonInvasiveFetalECGThorax1,"[1687, 4124, 6233, 8108, 10358]",[],[],0.286,0.169
ShapesAll,"[1280, 2560, 3840, 5120]","[268, 394, 520, 649, 780, 2288, 2339, 2460, 2538, 2633, 4028, 4079, 4135, 4186, 4260, 4311, 4440, 4506, 4561, 4692, 4743, 4803, 4946, 5079, 5139, 5224, 5285, 5357, 5415, 5481, 5540, 5607, 5667, 5740, 5795, 5864, 5925, 5997, 6055, 6122, 6184, 6249, 6308]","[317, 443, 569, 698, 829, 2337, 2388, 2509, 2587, 2682, 4077, 4128, 4184, 4235, 4309, 4360, 4489, 4555, 4610, 4741, 4792, 4852, 4995, 5128, 5188, 5273, 5334, 5406, 5464, 5530, 5589, 5656, 5716, 5789, 5844, 5913, 5974, 6046, 6104, 6171, 6233, 6298, 6357]",0.122,0.358
TiltECG,[25000],"[24435, 26552, 33026, 34028]","[25434, 27551, 34025, 35027]",0.286,0.773
ToeSegmentation1,[1385],[1511],[1560],0.5,0.913
ToeSegmentation2,[1543],"[103, 154, 270, 321, 491, 1003, 1054, 1105, 1264, 1527, 1746, 2103, 2552, 2605, 2890]","[152, 203, 319, 370, 540, 1052, 1103, 1154, 1313, 1576, 1795, 2152, 2601, 2654, 2939]",0.222,0.311
Trace,"[1443, 2955]",[],[],0.5,0.344
UWaveGestureLibraryY,"[600, 1131, 1652, 2193]",[],[],0.333,0.201
UWaveGestureLibraryZ,"[600, 1131, 1652, 2193]",[],[],0.333,0.201
WordSynonyms,"[202, 2227]",[],[],0.5,0.727
Yoga,[7295],[],[],0.667,0.504
