dataset,true_cps,found_cps,found_cps_dx,f1_score,covering_score
DodgerLoopDay,[],"[100, 211, 349, 450, 551, 652, 785, 886, 987, 1088, 1201, 1302, 1403, 1512, 1645, 1746, 1847, 1948, 2085, 2223, 2365, 2466, 2567, 2668, 2800, 2901, 3002, 3103, 3215, 3316]","[199, 310, 448, 549, 650, 751, 884, 985, 1086, 1187, 1300, 1401, 1502, 1611, 1744, 1845, 1946, 2047, 2184, 2322, 2464, 2565, 2666, 2767, 2899, 3000, 3101, 3202, 3314, 3415]",0.062,0.041
EEGRat,[1000],"[111, 181, 408, 459, 510, 570, 641, 754, 862, 930]","[160, 230, 457, 508, 559, 619, 690, 803, 911, 979]",0.154,0.581
EEGRat2,[1000],[],[],0.667,0.5
FaceFour,"[2800, 5600, 6650]","[256, 1059, 3187, 3889, 6302, 6553]","[505, 1308, 3436, 4138, 6551, 6802]",0.182,0.574
GrandMalSeizures2,[4550],"[4129, 4180, 4268, 4323, 4397, 4464, 4565, 4658, 4784, 5857, 6298, 6545, 6596, 7022, 7073, 7217, 7388, 7464, 7578, 7640, 7744, 7798, 8083, 8347, 8398, 8449, 8500, 8552, 8741, 8896, 9353, 9738, 9904, 9987, 10038, 10089, 10208, 10263, 10379]","[4178, 4229, 4317, 4372, 4446, 4513, 4614, 4707, 4833, 5906, 6347, 6594, 6645, 7071, 7122, 7266, 7437, 7513, 7627, 7689, 7793, 7847, 8132, 8396, 8447, 8498, 8549, 8601, 8790, 8945, 9402, 9787, 9953, 10036, 10087, 10138, 10257, 10312, 10428]",0.095,0.499
GreatBarbet1,"[1900, 3700]",[],[],0.5,0.355
Herring,[],"[390, 567, 901, 1540, 1591, 1797, 1848, 2181, 2232, 2309, 2360, 2437, 2488, 2566, 2822, 2873, 2985, 3718, 4103, 4154, 4359, 4410, 4615, 4791, 4918]","[439, 616, 950, 1589, 1640, 1846, 1897, 2230, 2281, 2358, 2409, 2486, 2537, 2615, 2871, 2922, 3034, 3767, 4152, 4203, 4408, 4459, 4664, 4840, 4967]",0.074,0.147
InlineSkate,"[1058, 2704]","[50, 101, 152, 203, 254, 305, 376, 427, 478, 529, 580, 631, 682, 733, 784, 835, 886, 937, 988, 1039, 1106, 1157, 1208, 1259, 1316, 1370, 1421, 1472, 1523, 1574, 1625, 1676, 1727, 1778, 1829, 1880, 1931, 1982, 2033, 2084, 2138, 2194, 2245, 2296, 2347, 2398, 2449, 2500, 2551, 2602, 2653, 2704, 2755, 2806, 2857, 2908, 2959, 3010, 3061, 3112, 3163, 3214, 3271, 3322, 3373, 3424, 3475, 3526, 3577, 3628, 3679, 3730, 3781, 3832, 3883, 3934, 3985, 4036, 4087, 4138, 4189, 4240, 4291, 4342, 4393, 4451, 4502, 4553, 4604, 4655, 4706, 4757]","[99, 150, 201, 252, 303, 354, 425, 476, 527, 578, 629, 680, 731, 782, 833, 884, 935, 986, 1037, 1088, 1155, 1206, 1257, 1308, 1365, 1419, 1470, 1521, 1572, 1623, 1674, 1725, 1776, 1827, 1878, 1929, 1980, 2031, 2082, 2133, 2187, 2243, 2294, 2345, 2396, 2447, 2498, 2549, 2600, 2651, 2702, 2753, 2804, 2855, 2906, 2957, 3008, 3059, 3110, 3161, 3212, 3263, 3320, 3371, 3422, 3473, 3524, 3575, 3626, 3677, 3728, 3779, 3830, 3881, 3932, 3983, 4034, 4085, 4136, 4187, 4238, 4289, 4340, 4391, 4442, 4500, 4551, 4602, 4653, 4704, 4755, 4806]",0.062,0.04
InsectEPG1,[3802],"[1732, 4870]","[1981, 5119]",0.4,0.815
MelbournePedestrian,"[576, 1152, 2016, 2592, 3168, 4032]",[],[],0.25,0.149
NogunGun,[3000],[],[],0.667,0.518
NonInvasiveFetalECGThorax1,"[1687, 4124, 6233, 8108, 10358]",[],[],0.286,0.169
ShapesAll,"[1280, 2560, 3840, 5120]","[138, 285, 396, 523, 717, 782, 1033, 1332, 1383, 1442, 1513, 1582, 1634, 1707, 1759, 1840, 1893, 1996, 2083, 2149, 2222, 2276, 2334, 2385, 2459, 2538, 2606, 2660, 2733, 2801, 2865, 2943, 2996, 3071, 3124, 3177, 3246, 3305, 3376, 3434, 3506, 3570, 3640, 3691, 3758, 3850, 3922, 3974, 4034, 4128, 4179, 4254, 4308, 4439, 4493, 4554, 4616, 4692, 4743, 4803, 4947, 5082, 5143, 5227, 5285, 5356, 5415, 5481, 5539, 5607, 5666, 5736, 5797, 5863, 5923, 5997, 6054, 6123, 6179, 6249, 6307]","[187, 334, 445, 572, 766, 831, 1082, 1381, 1432, 1491, 1562, 1631, 1683, 1756, 1808, 1889, 1942, 2045, 2132, 2198, 2271, 2325, 2383, 2434, 2508, 2587, 2655, 2709, 2782, 2850, 2914, 2992, 3045, 3120, 3173, 3226, 3295, 3354, 3425, 3483, 3555, 3619, 3689, 3740, 3807, 3899, 3971, 4023, 4083, 4177, 4228, 4303, 4357, 4488, 4542, 4603, 4665, 4741, 4792, 4852, 4996, 5131, 5192, 5276, 5334, 5405, 5464, 5530, 5588, 5656, 5715, 5785, 5846, 5912, 5972, 6046, 6103, 6172, 6228, 6298, 6356]",0.115,0.105
TiltECG,[25000],"[33036, 34045]","[34035, 35044]",0.4,0.622
ToeSegmentation1,[1385],[],[],0.667,0.5
ToeSegmentation2,[1543],"[490, 1003, 1054, 1105, 1422, 1474, 1526, 1577, 1747, 2045, 2096, 2415, 2539, 2590, 2641, 2692, 2762, 2885, 2936]","[539, 1052, 1103, 1154, 1471, 1523, 1575, 1626, 1796, 2094, 2145, 2464, 2588, 2639, 2690, 2741, 2811, 2934, 2985]",0.182,0.27
Trace,"[1443, 2955]",[],[],0.5,0.344
UWaveGestureLibraryY,"[600, 1131, 1652, 2193]",[],[],0.333,0.201
UWaveGestureLibraryZ,"[600, 1131, 1652, 2193]",[],[],0.333,0.201
WordSynonyms,"[202, 2227]",[],[],0.5,0.727
Yoga,[7295],[],[],0.667,0.504
