dataset,true_cps,found_cps,found_cps_dx,f1_score,covering_score
DodgerLoopDay,[],"[100, 390, 535, 665, 825, 965, 1247, 1535, 1671, 1822, 1984, 2122, 2404, 2554, 2679, 2840, 3267]","[199, 489, 634, 764, 924, 1064, 1346, 1634, 1770, 1921, 2083, 2221, 2503, 2653, 2778, 2939, 3366]",0.105,0.124
EEGRat,[1000],[],[],0.667,0.5
EEGRat2,[1000],[],[],0.667,0.5
FaceFour,"[2800, 5600, 6650]",[],[],0.4,0.281
GrandMalSeizures2,[4550],"[77, 173, 242, 299, 350, 401, 456, 510, 561, 614, 665, 716, 771, 852, 936, 1021, 1128, 1179, 1235, 1290, 1369, 1421, 1516, 1567, 1618, 1686, 1750, 1801, 1872, 1940, 2006, 2088, 2140, 2191, 2244, 2295, 2348, 2404, 2505, 2574, 2625, 2679, 2730, 2802, 2853, 2904, 2955, 3011, 3062, 3113, 3164, 3215, 3266, 3317, 3372, 3433, 3489, 3540, 3598, 3649, 3700, 3751, 3830, 3881, 3933, 3991, 4042, 4100, 4151, 4202, 4274, 4341, 4398, 4449, 4519, 4570, 4621, 4682, 4758, 4809, 4872, 4942, 4994, 5410, 5464, 5844, 5899, 6082, 6188, 6279, 6341, 6497, 6548, 6599, 6650, 6701, 6824, 6973, 7024, 7075, 7213, 7264, 7334, 7415, 7466, 7573, 7627, 7703, 7793, 7963, 8032, 8083, 8211, 8262, 8354, 8405, 8456, 8507, 8564, 8820, 8874, 8928, 8979, 9074, 9125, 9300, 9351, 9604, 9736, 9933, 9984, 10039, 10181, 10232, 10372]","[126, 222, 291, 348, 399, 450, 505, 559, 610, 663, 714, 765, 820, 901, 985, 1070, 1177, 1228, 1284, 1339, 1418, 1470, 1565, 1616, 1667, 1735, 1799, 1850, 1921, 1989, 2055, 2137, 2189, 2240, 2293, 2344, 2397, 2453, 2554, 2623, 2674, 2728, 2779, 2851, 2902, 2953, 3004, 3060, 3111, 3162, 3213, 3264, 3315, 3366, 3421, 3482, 3538, 3589, 3647, 3698, 3749, 3800, 3879, 3930, 3982, 4040, 4091, 4149, 4200, 4251, 4323, 4390, 4447, 4498, 4568, 4619, 4670, 4731, 4807, 4858, 4921, 4991, 5043, 5459, 5513, 5893, 5948, 6131, 6237, 6328, 6390, 6546, 6597, 6648, 6699, 6750, 6873, 7022, 7073, 7124, 7262, 7313, 7383, 7464, 7515, 7622, 7676, 7752, 7842, 8012, 8081, 8132, 8260, 8311, 8403, 8454, 8505, 8556, 8613, 8869, 8923, 8977, 9028, 9123, 9174, 9349, 9400, 9653, 9785, 9982, 10033, 10088, 10230, 10281, 10421]",0.029,0.05
GreatBarbet1,"[1900, 3700]",[],[],0.5,0.355
Herring,[],[],[],1.0,1.0
InlineSkate,"[1058, 2704]","[775, 1234]","[824, 1283]",0.333,0.553
InsectEPG1,[3802],[],[],0.667,0.653
MelbournePedestrian,"[576, 1152, 2016, 2592, 3168, 4032]",[],[],0.25,0.149
NogunGun,[3000],"[892, 2829, 3580]","[1641, 3578, 4329]",0.333,0.777
NonInvasiveFetalECGThorax1,"[1687, 4124, 6233, 8108, 10358]",[],[],0.286,0.169
ShapesAll,"[1280, 2560, 3840, 5120]","[5093, 5243, 5294, 5369, 5431, 5489, 5555, 5616, 5682, 5750, 5806, 5873, 5941, 6010, 6071, 6265]","[5142, 5292, 5343, 5418, 5480, 5538, 5604, 5665, 5731, 5799, 5855, 5922, 5990, 6059, 6120, 6314]",0.182,0.23
TiltECG,[25000],"[1351, 2352, 3464, 4486, 5487, 6502, 7511, 8644, 9645, 10646, 11647, 12745, 13922, 15068, 16069, 17070, 18141, 19240, 20337, 21338, 22357, 23358, 24359, 25360, 26361, 27362, 28363, 29364, 30764, 31765, 32766, 33767, 34768, 35769, 36770, 37771, 38772]","[2350, 3351, 4463, 5485, 6486, 7501, 8510, 9643, 10644, 11645, 12646, 13744, 14921, 16067, 17068, 18069, 19140, 20239, 21336, 22337, 23356, 24357, 25358, 26359, 27360, 28361, 29362, 30363, 31763, 32764, 33765, 34766, 35767, 36768, 37769, 38770, 39771]",0.1,0.069
ToeSegmentation1,[1385],[],[],0.667,0.5
ToeSegmentation2,[1543],[],[],0.667,0.5
Trace,"[1443, 2955]",[],[],0.5,0.344
UWaveGestureLibraryY,"[600, 1131, 1652, 2193]",[],[],0.333,0.201
UWaveGestureLibraryZ,"[600, 1131, 1652, 2193]",[],[],0.333,0.201
WordSynonyms,"[202, 2227]",[],[],0.5,0.727
Yoga,[7295],[],[],0.667,0.504
