dataset,true_cps,found_cps,found_cps_dx,f1_score,covering_score
DodgerLoopDay,[],"[100, 250, 385, 533, 663, 819, 960, 1245, 1532, 1669, 1817, 1981, 2119, 2276, 2399, 2552, 2677, 2835, 3129, 3265]","[199, 349, 484, 632, 762, 918, 1059, 1344, 1631, 1768, 1916, 2080, 2218, 2375, 2498, 2651, 2776, 2934, 3228, 3364]",0.091,0.085
EEGRat,[1000],[],[],0.667,0.5
EEGRat2,[1000],[],[],0.667,0.5
FaceFour,"[2800, 5600, 6650]",[],[],0.4,0.281
GrandMalSeizures2,[4550],"[77, 173, 242, 299, 350, 401, 456, 510, 561, 614, 665, 716, 771, 852, 935, 1021, 1111, 1178, 1235, 1290, 1369, 1421, 1516, 1567, 1618, 1686, 1750, 1801, 1872, 1940, 2006, 2061, 2112, 2166, 2219, 2270, 2326, 2389, 2440, 2505, 2574, 2625, 2679, 2730, 2791, 2842, 2893, 2950, 3001, 3053, 3111, 3162, 3213, 3264, 3315, 3366, 3417, 3473, 3524, 3575, 3626, 3677, 3739, 3830, 3881, 3933, 3991, 4042, 4100, 4151, 4202, 4274, 4341, 4398, 4449, 4519, 4570, 4621, 4682, 4757, 4808, 4867, 4918, 4969, 5023, 5361, 5412, 5463, 5843, 5899, 5958, 6082, 6188, 6278, 6340, 6447, 6498, 6549, 6600, 6651, 6702, 6824, 6973, 7024, 7075, 7213, 7264, 7334, 7415, 7466, 7573, 7627, 7702, 7753, 7956, 8032, 8083, 8211, 8262, 8354, 8405, 8456, 8507, 8563, 8820, 8873, 8927, 8978, 9029, 9080, 9131, 9300, 9351, 9604, 9736, 9933, 9984, 10039, 10181, 10232, 10300, 10351]","[126, 222, 291, 348, 399, 450, 505, 559, 610, 663, 714, 765, 820, 901, 984, 1070, 1160, 1227, 1284, 1339, 1418, 1470, 1565, 1616, 1667, 1735, 1799, 1850, 1921, 1989, 2055, 2110, 2161, 2215, 2268, 2319, 2375, 2438, 2489, 2554, 2623, 2674, 2728, 2779, 2840, 2891, 2942, 2999, 3050, 3102, 3160, 3211, 3262, 3313, 3364, 3415, 3466, 3522, 3573, 3624, 3675, 3726, 3788, 3879, 3930, 3982, 4040, 4091, 4149, 4200, 4251, 4323, 4390, 4447, 4498, 4568, 4619, 4670, 4731, 4806, 4857, 4916, 4967, 5018, 5072, 5410, 5461, 5512, 5892, 5948, 6007, 6131, 6237, 6327, 6389, 6496, 6547, 6598, 6649, 6700, 6751, 6873, 7022, 7073, 7124, 7262, 7313, 7383, 7464, 7515, 7622, 7676, 7751, 7802, 8005, 8081, 8132, 8260, 8311, 8403, 8454, 8505, 8556, 8612, 8869, 8922, 8976, 9027, 9078, 9129, 9180, 9349, 9400, 9653, 9785, 9982, 10033, 10088, 10230, 10281, 10349, 10400]",0.028,0.046
GreatBarbet1,"[1900, 3700]",[],[],0.5,0.355
Herring,[],[],[],1.0,1.0
InlineSkate,"[1058, 2704]","[593, 658, 773, 1233, 1827]","[642, 707, 822, 1282, 1876]",0.222,0.557
InsectEPG1,[3802],[],[],0.667,0.653
MelbournePedestrian,"[576, 1152, 2016, 2592, 3168, 4032]",[],[],0.25,0.149
NogunGun,[3000],"[889, 2826, 3577]","[1638, 3575, 4326]",0.333,0.778
NonInvasiveFetalECGThorax1,"[1687, 4124, 6233, 8108, 10358]",[],[],0.286,0.169
ShapesAll,"[1280, 2560, 3840, 5120]","[5092, 5166, 5242, 5293, 5367, 5429, 5489, 5554, 5615, 5680, 5748, 5805, 5872, 5936, 6008, 6069, 6264, 6327]","[5141, 5215, 5291, 5342, 5416, 5478, 5538, 5603, 5664, 5729, 5797, 5854, 5921, 5985, 6057, 6118, 6313, 6376]",0.167,0.23
TiltECG,[25000],"[1350, 2351, 3456, 4484, 5485, 6496, 7498, 8643, 9644, 10645, 11646, 12744, 13921, 15068, 16069, 17070, 18141, 19239, 20336, 21337, 22356, 23357, 24358, 25359, 26360, 27361, 28362, 29363, 30763, 31764, 32765, 33766, 34767, 35768, 36769, 37770, 38771]","[2349, 3350, 4455, 5483, 6484, 7495, 8497, 9642, 10643, 11644, 12645, 13743, 14920, 16067, 17068, 18069, 19140, 20238, 21335, 22336, 23355, 24356, 25357, 26358, 27359, 28360, 29361, 30362, 31762, 32763, 33764, 34765, 35766, 36767, 37768, 38769, 39770]",0.1,0.069
ToeSegmentation1,[1385],[],[],0.667,0.5
ToeSegmentation2,[1543],[],[],0.667,0.5
Trace,"[1443, 2955]",[],[],0.5,0.344
UWaveGestureLibraryY,"[600, 1131, 1652, 2193]",[],[],0.333,0.201
UWaveGestureLibraryZ,"[600, 1131, 1652, 2193]",[],[],0.333,0.201
WordSynonyms,"[202, 2227]",[],[],0.5,0.727
Yoga,[7295],[],[],0.667,0.504
