dataset,true_cps,found_cps,found_cps_dx,f1_score,covering_score
DodgerLoopDay,[],"[100, 222, 371, 513, 651, 795, 937, 1069, 1225, 1392, 1522, 1656, 1802, 1944, 2097, 2234, 2380, 2523, 2666, 2812, 2948, 3091, 3243]","[199, 321, 470, 612, 750, 894, 1036, 1168, 1324, 1491, 1621, 1755, 1901, 2043, 2196, 2333, 2479, 2622, 2765, 2911, 3047, 3190, 3342]",0.08,0.062
EEGRat,[1000],"[469, 520, 936]","[518, 569, 985]",0.333,0.704
EEGRat2,[1000],[],[],0.667,0.5
FaceFour,"[2800, 5600, 6650]",[],[],0.4,0.281
GrandMalSeizures2,[4550],"[8411, 8462, 8513]","[8460, 8511, 8562]",0.333,0.445
GreatBarbet1,"[1900, 3700]",[],[],0.5,0.355
Herring,[],[],[],1.0,1.0
InlineSkate,"[1058, 2704]","[159, 299, 381, 433, 536, 588, 651, 704, 768, 821, 885, 936, 987, 1108, 1159, 1226, 1280, 1333, 1384, 1464, 1674, 1739, 1820, 1877, 1963, 2058, 2109, 2160, 2292, 2343, 2397, 2467, 2528, 2582, 2675, 2756, 2808, 2880, 2936, 3034, 3085, 3136, 3187, 3243, 3294, 3348, 3404, 3574, 3625, 3676, 3898, 4093, 4288, 4423, 4474, 4532]","[208, 348, 430, 482, 585, 637, 700, 753, 817, 870, 934, 985, 1036, 1157, 1208, 1275, 1329, 1382, 1433, 1513, 1723, 1788, 1869, 1926, 2012, 2107, 2158, 2209, 2341, 2392, 2446, 2516, 2577, 2631, 2724, 2805, 2857, 2929, 2985, 3083, 3134, 3185, 3236, 3292, 3343, 3397, 3453, 3623, 3674, 3725, 3947, 4142, 4337, 4472, 4523, 4581]",0.067,0.136
InsectEPG1,[3802],[],[],0.667,0.653
MelbournePedestrian,"[576, 1152, 2016, 2592, 3168, 4032]",[],[],0.25,0.149
NogunGun,[3000],[],[],0.667,0.518
NonInvasiveFetalECGThorax1,"[1687, 4124, 6233, 8108, 10358]",[],[],0.286,0.169
ShapesAll,"[1280, 2560, 3840, 5120]","[2542, 4198, 4272, 4520, 4571, 4699, 4752, 4811, 5091, 5146, 5236, 5288, 5363, 5420, 5485, 5545, 5611, 5671, 5745, 5800, 5868, 5929, 6002, 6059, 6127, 6189, 6254, 6312]","[2591, 4247, 4321, 4569, 4620, 4748, 4801, 4860, 5140, 5195, 5285, 5337, 5412, 5469, 5534, 5594, 5660, 5720, 5794, 5849, 5917, 5978, 6051, 6108, 6176, 6238, 6303, 6361]",0.176,0.412
TiltECG,[25000],[],[],0.667,0.531
ToeSegmentation1,[1385],[],[],0.667,0.5
ToeSegmentation2,[1543],[2612],[2661],0.5,0.469
Trace,"[1443, 2955]",[],[],0.5,0.344
UWaveGestureLibraryY,"[600, 1131, 1652, 2193]",[],[],0.333,0.201
UWaveGestureLibraryZ,"[600, 1131, 1652, 2193]",[],[],0.333,0.201
WordSynonyms,"[202, 2227]",[],[],0.5,0.727
Yoga,[7295],[],[],0.667,0.504
