dataset,true_cps,found_cps,found_cps_dx,f1_score,covering_score
DodgerLoopDay,[],"[100, 221, 370, 511, 650, 794, 936, 1068, 1224, 1390, 1520, 1654, 1800, 1944, 2095, 2233, 2379, 2522, 2665, 2811, 2947, 3090, 3242]","[199, 320, 469, 610, 749, 893, 1035, 1167, 1323, 1489, 1619, 1753, 1899, 2043, 2194, 2332, 2478, 2621, 2764, 2910, 3046, 3189, 3341]",0.08,0.062
EEGRat,[1000],"[468, 519, 935]","[517, 568, 984]",0.333,0.703
EEGRat2,[1000],[],[],0.667,0.5
FaceFour,"[2800, 5600, 6650]",[],[],0.4,0.281
GrandMalSeizures2,[4550],"[8410, 8461, 8512]","[8459, 8510, 8561]",0.333,0.445
GreatBarbet1,"[1900, 3700]",[],[],0.5,0.355
Herring,[],[],[],1.0,1.0
InlineSkate,"[1058, 2704]","[158, 298, 380, 432, 535, 587, 651, 704, 767, 820, 884, 936, 987, 1108, 1159, 1226, 1280, 1332, 1383, 1463, 1673, 1737, 1820, 1876, 1962, 2058, 2109, 2160, 2292, 2343, 2396, 2466, 2527, 2581, 2675, 2755, 2806, 2880, 2935, 3031, 3082, 3133, 3184, 3243, 3294, 3348, 3403, 3574, 3625, 3676, 3897, 4091, 4287, 4344, 4422, 4473, 4532]","[207, 347, 429, 481, 584, 636, 700, 753, 816, 869, 933, 985, 1036, 1157, 1208, 1275, 1329, 1381, 1432, 1512, 1722, 1786, 1869, 1925, 2011, 2107, 2158, 2209, 2341, 2392, 2445, 2515, 2576, 2630, 2724, 2804, 2855, 2929, 2984, 3080, 3131, 3182, 3233, 3292, 3343, 3397, 3452, 3623, 3674, 3725, 3946, 4140, 4336, 4393, 4471, 4522, 4581]",0.066,0.136
InsectEPG1,[3802],[],[],0.667,0.653
MelbournePedestrian,"[576, 1152, 2016, 2592, 3168, 4032]",[],[],0.25,0.149
NogunGun,[3000],[],[],0.667,0.518
NonInvasiveFetalECGThorax1,"[1687, 4124, 6233, 8108, 10358]",[],[],0.286,0.169
ShapesAll,"[1280, 2560, 3840, 5120]","[2542, 4189, 4271, 4458, 4519, 4570, 4698, 4750, 4809, 5090, 5145, 5235, 5288, 5362, 5419, 5485, 5545, 5611, 5670, 5744, 5799, 5868, 5928, 6001, 6059, 6126, 6188, 6254, 6311]","[2591, 4238, 4320, 4507, 4568, 4619, 4747, 4799, 4858, 5139, 5194, 5284, 5337, 5411, 5468, 5534, 5594, 5660, 5719, 5793, 5848, 5917, 5977, 6050, 6108, 6175, 6237, 6303, 6360]",0.171,0.413
TiltECG,[25000],[],[],0.667,0.531
ToeSegmentation1,[1385],[],[],0.667,0.5
ToeSegmentation2,[1543],[2611],[2660],0.5,0.469
Trace,"[1443, 2955]",[],[],0.5,0.344
UWaveGestureLibraryY,"[600, 1131, 1652, 2193]",[],[],0.333,0.201
UWaveGestureLibraryZ,"[600, 1131, 1652, 2193]",[],[],0.333,0.201
WordSynonyms,"[202, 2227]",[],[],0.5,0.727
Yoga,[7295],[],[],0.667,0.504
