dataset,true_cps,found_cps,found_cps_dx,f1_score,covering_score
DodgerLoopDay,[],"[100, 243, 380, 525, 660, 812, 952, 1095, 1241, 1423, 1529, 1664, 1812, 1965, 2113, 2261, 2394, 2541, 2674, 2828, 2989, 3118, 3257]","[199, 342, 479, 624, 759, 911, 1051, 1194, 1340, 1522, 1628, 1763, 1911, 2064, 2212, 2360, 2493, 2640, 2773, 2927, 3088, 3217, 3356]",0.08,0.058
EEGRat,[1000],[],[],0.667,0.5
EEGRat2,[1000],[],[],0.667,0.5
FaceFour,"[2800, 5600, 6650]",[],[],0.4,0.281
GrandMalSeizures2,[4550],"[77, 173, 242, 299, 350, 401, 455, 510, 561, 613, 664, 715, 771, 829, 880, 934, 1020, 1111, 1175, 1235, 1290, 1346, 1397, 1448, 1516, 1567, 1618, 1686, 1750, 1801, 1872, 1935, 2006, 2061, 2112, 2166, 2217, 2269, 2326, 2383, 2435, 2505, 2574, 2625, 2678, 2729, 2788, 2840, 2891, 2950, 3001, 3053, 3111, 3162, 3213, 3264, 3315, 3366, 3417, 3471, 3522, 3573, 3624, 3675, 3738, 3830, 3881, 3933, 3991, 4042, 4100, 4151, 4202, 4274, 4340, 4391, 4442, 4519, 4570, 4621, 4681, 4757, 4808, 4859, 4910, 4961, 5019, 5361, 5412, 5463, 5591, 5842, 5899, 5958, 6079, 6130, 6187, 6278, 6334, 6447, 6498, 6549, 6600, 6651, 6702, 6774, 6825, 6909, 6973, 7024, 7075, 7213, 7264, 7333, 7414, 7465, 7572, 7627, 7702, 7753, 7956, 8030, 8082, 8133, 8210, 8261, 8353, 8404, 8455, 8506, 8563, 8819, 8872, 8925, 8976, 9028, 9079, 9130, 9299, 9350, 9603, 9735, 9933, 9984, 10035, 10180, 10231, 10282, 10350]","[126, 222, 291, 348, 399, 450, 504, 559, 610, 662, 713, 764, 820, 878, 929, 983, 1069, 1160, 1224, 1284, 1339, 1395, 1446, 1497, 1565, 1616, 1667, 1735, 1799, 1850, 1921, 1984, 2055, 2110, 2161, 2215, 2266, 2318, 2375, 2432, 2484, 2554, 2623, 2674, 2727, 2778, 2837, 2889, 2940, 2999, 3050, 3102, 3160, 3211, 3262, 3313, 3364, 3415, 3466, 3520, 3571, 3622, 3673, 3724, 3787, 3879, 3930, 3982, 4040, 4091, 4149, 4200, 4251, 4323, 4389, 4440, 4491, 4568, 4619, 4670, 4730, 4806, 4857, 4908, 4959, 5010, 5068, 5410, 5461, 5512, 5640, 5891, 5948, 6007, 6128, 6179, 6236, 6327, 6383, 6496, 6547, 6598, 6649, 6700, 6751, 6823, 6874, 6958, 7022, 7073, 7124, 7262, 7313, 7382, 7463, 7514, 7621, 7676, 7751, 7802, 8005, 8079, 8131, 8182, 8259, 8310, 8402, 8453, 8504, 8555, 8612, 8868, 8921, 8974, 9025, 9077, 9128, 9179, 9348, 9399, 9652, 9784, 9982, 10033, 10084, 10229, 10280, 10331, 10399]",0.026,0.042
GreatBarbet1,"[1900, 3700]",[],[],0.5,0.355
Herring,[],[],[],1.0,1.0
InlineSkate,"[1058, 2704]","[385, 590, 655, 709, 768, 826, 891, 942, 1112, 1163, 1231, 1825, 2534, 3299, 4233]","[434, 639, 704, 758, 817, 875, 940, 991, 1161, 1212, 1280, 1874, 2583, 3348, 4282]",0.105,0.421
InsectEPG1,[3802],[],[],0.667,0.653
MelbournePedestrian,"[576, 1152, 2016, 2592, 3168, 4032]",[],[],0.25,0.149
NogunGun,[3000],"[883, 2769, 3520]","[1632, 3518, 4269]",0.333,0.779
NonInvasiveFetalECGThorax1,"[1687, 4124, 6233, 8108, 10358]",[],[],0.286,0.169
ShapesAll,"[1280, 2560, 3840, 5120]","[4762, 5091, 5161, 5238, 5289, 5364, 5427, 5487, 5552, 5614, 5678, 5746, 5803, 5871, 5933, 6005, 6066, 6136, 6194, 6262, 6323]","[4811, 5140, 5210, 5287, 5338, 5413, 5476, 5536, 5601, 5663, 5727, 5795, 5852, 5920, 5982, 6054, 6115, 6185, 6243, 6311, 6372]",0.148,0.225
TiltECG,[25000],"[1178, 2255, 3281, 4335, 5336, 6494, 7496, 8640, 9641, 10642, 11643, 12743, 13744, 14874, 15875, 16876, 17877, 18878, 19879, 20890, 22354, 23355, 24356, 25357, 26358, 27359, 28360, 29361, 30760, 31761, 32762, 33763, 34764, 35765, 36766, 37767, 38768]","[2177, 3254, 4280, 5334, 6335, 7493, 8495, 9639, 10640, 11641, 12642, 13742, 14743, 15873, 16874, 17875, 18876, 19877, 20878, 21889, 23353, 24354, 25355, 26356, 27357, 28358, 29359, 30360, 31759, 32760, 33761, 34762, 35763, 36764, 37765, 38766, 39767]",0.1,0.072
ToeSegmentation1,[1385],[],[],0.667,0.5
ToeSegmentation2,[1543],[],[],0.667,0.5
Trace,"[1443, 2955]",[],[],0.5,0.344
UWaveGestureLibraryY,"[600, 1131, 1652, 2193]",[],[],0.333,0.201
UWaveGestureLibraryZ,"[600, 1131, 1652, 2193]",[],[],0.333,0.201
WordSynonyms,"[202, 2227]",[],[],0.5,0.727
Yoga,[7295],[],[],0.667,0.504
