dataset,true_cps,found_cps,found_cps_dx,f1_score,covering_score
DodgerLoopDay,[],"[100, 218, 355, 507, 642, 790, 930, 1068, 1208, 1386, 1516, 1650, 1789, 1942, 2088, 2230, 2370, 2519, 2656, 2806, 2944, 3087, 3225]","[199, 317, 454, 606, 741, 889, 1029, 1167, 1307, 1485, 1615, 1749, 1888, 2041, 2187, 2329, 2469, 2618, 2755, 2905, 3043, 3186, 3324]",0.08,0.067
EEGRat,[1000],"[189, 451, 506, 572, 756, 879, 934]","[238, 500, 555, 621, 805, 928, 983]",0.2,0.6
EEGRat2,[1000],[],[],0.667,0.5
FaceFour,"[2800, 5600, 6650]","[3191, 3892, 6551]","[3440, 4141, 6800]",0.25,0.685
GrandMalSeizures2,[4550],"[4566, 4797, 6595, 7070, 7652, 7750, 8403, 8454, 8505, 8900, 10017, 10213]","[4615, 4846, 6644, 7119, 7701, 7799, 8452, 8503, 8554, 8949, 10066, 10262]",0.267,0.607
GreatBarbet1,"[1900, 3700]",[],[],0.5,0.355
Herring,[],"[1590, 2225, 2871]","[1639, 2274, 2920]",0.4,0.425
InlineSkate,"[1058, 2704]","[50, 101, 161, 212, 284, 335, 386, 437, 519, 570, 622, 684, 737, 802, 855, 918, 974, 1033, 1107, 1158, 1209, 1271, 1322, 1373, 1431, 1504, 1555, 1617, 1669, 1726, 1777, 1828, 1879, 1930, 1981, 2032, 2083, 2141, 2197, 2248, 2299, 2350, 2401, 2452, 2503, 2554, 2605, 2656, 2707, 2758, 2809, 2860, 2911, 2962, 3013, 3064, 3115, 3166, 3217, 3274, 3325, 3376, 3427, 3478, 3529, 3580, 3631, 3682, 3733, 3810, 3861, 3912, 3963, 4014, 4065, 4116, 4167, 4228, 4279, 4330, 4381, 4432, 4483, 4534, 4585, 4636, 4698, 4749]","[99, 150, 210, 261, 333, 384, 435, 486, 568, 619, 671, 733, 786, 851, 904, 967, 1023, 1082, 1156, 1207, 1258, 1320, 1371, 1422, 1480, 1553, 1604, 1666, 1718, 1775, 1826, 1877, 1928, 1979, 2030, 2081, 2132, 2190, 2246, 2297, 2348, 2399, 2450, 2501, 2552, 2603, 2654, 2705, 2756, 2807, 2858, 2909, 2960, 3011, 3062, 3113, 3164, 3215, 3266, 3323, 3374, 3425, 3476, 3527, 3578, 3629, 3680, 3731, 3782, 3859, 3910, 3961, 4012, 4063, 4114, 4165, 4216, 4277, 4328, 4379, 4430, 4481, 4532, 4583, 4634, 4685, 4747, 4798]",0.065,0.048
InsectEPG1,[3802],[],[],0.667,0.653
MelbournePedestrian,"[576, 1152, 2016, 2592, 3168, 4032]",[],[],0.25,0.149
NogunGun,[3000],[],[],0.667,0.518
NonInvasiveFetalECGThorax1,"[1687, 4124, 6233, 8108, 10358]",[],[],0.286,0.169
ShapesAll,"[1280, 2560, 3840, 5120]","[1335, 1386, 1462, 1515, 1586, 1637, 1709, 1760, 1844, 1895, 2100, 2151, 2225, 2278, 2336, 2387, 2461, 2540, 2608, 2662, 2816, 2868, 2947, 2999, 3077, 3129, 3181, 3248, 3307, 3378, 3448, 3508, 3663, 3714, 3765, 3924, 4139, 4190, 4262, 4445, 4497, 4563, 4693, 4744, 4805, 5088, 5145, 5234, 5287, 5360, 5417, 5484, 5541, 5610, 5668, 5742, 5799, 5866, 5924, 6000, 6056, 6125, 6180, 6253, 6309]","[1384, 1435, 1511, 1564, 1635, 1686, 1758, 1809, 1893, 1944, 2149, 2200, 2274, 2327, 2385, 2436, 2510, 2589, 2657, 2711, 2865, 2917, 2996, 3048, 3126, 3178, 3230, 3297, 3356, 3427, 3497, 3557, 3712, 3763, 3814, 3973, 4188, 4239, 4311, 4494, 4546, 4612, 4742, 4793, 4854, 5137, 5194, 5283, 5336, 5409, 5466, 5533, 5590, 5659, 5717, 5791, 5848, 5915, 5973, 6049, 6105, 6174, 6229, 6302, 6358]",0.113,0.306
TiltECG,[25000],[],[],0.667,0.531
ToeSegmentation1,[1385],[],[],0.667,0.5
ToeSegmentation2,[1543],"[1527, 1578, 1749, 2046, 2097, 2540, 2591, 2642, 2693, 2885, 2936]","[1576, 1627, 1798, 2095, 2146, 2589, 2640, 2691, 2742, 2934, 2985]",0.286,0.638
Trace,"[1443, 2955]",[],[],0.5,0.344
UWaveGestureLibraryY,"[600, 1131, 1652, 2193]",[],[],0.333,0.201
UWaveGestureLibraryZ,"[600, 1131, 1652, 2193]",[],[],0.333,0.201
WordSynonyms,"[202, 2227]",[],[],0.5,0.727
Yoga,[7295],[],[],0.667,0.504
