dataset,true_cps,found_cps,found_cps_dx,f1_score,covering_score
DodgerLoopDay,[],"[100, 202, 303, 404, 505, 637, 738, 839, 940, 1060, 1161, 1262, 1363, 1464, 1565, 1666, 1787, 1888, 1989, 2090, 2191, 2292, 2393, 2503, 2604, 2705, 2806, 2943, 3044, 3145, 3246]","[199, 301, 402, 503, 604, 736, 837, 938, 1039, 1159, 1260, 1361, 1462, 1563, 1664, 1765, 1886, 1987, 2088, 2189, 2290, 2391, 2492, 2602, 2703, 2804, 2905, 3042, 3143, 3244, 3345]",0.061,0.061
EEGRat,[1000],"[85, 161, 217, 272, 458, 509, 571, 654, 727, 827, 878, 929, 980, 1031]","[134, 210, 266, 321, 507, 558, 620, 703, 776, 876, 927, 978, 1029, 1080]",0.235,0.578
EEGRat2,[1000],"[1486, 1606]","[1535, 1655]",0.4,0.533
FaceFour,"[2800, 5600, 6650]","[3189, 3892]","[3438, 4141]",0.286,0.504
GrandMalSeizures2,[4550],"[50, 101, 152, 203, 254, 305, 356, 407, 458, 509, 560, 611, 662, 713, 764, 815, 866, 917, 968, 1019, 1070, 1122, 1173, 1224, 1276, 1327, 1378, 1429, 1480, 1531, 1582, 1633, 1684, 1735, 1786, 1837, 1888, 1939, 1991, 2042, 2093, 2144, 2195, 2246, 2297, 2348, 2399, 2450, 2501, 2552, 2603, 2654, 2705, 2756, 2807, 2858, 2909, 2960, 3011, 3062, 3113, 3164, 3215, 3266, 3317, 3368, 3419, 3471, 3522, 3573, 3624, 3675, 3726, 3777, 3829, 3880, 3931, 3982, 4033, 4084, 4135, 4186, 4237, 4288, 4339, 4390, 4441, 4492, 4543, 4594, 4645, 4696, 4747, 4798, 4849, 4900, 4951, 5002, 5053, 5104, 5155, 5206, 5257, 5308, 5359, 5410, 5461, 5512, 5563, 5614, 5665, 5716, 5767, 5819, 5870, 5921, 5972, 6023, 6074, 6125, 6176, 6227, 6278, 6329, 6380, 6431, 6482, 6533, 6584, 6635, 6686, 6737, 6788, 6839, 6890, 6941, 6992, 7043, 7094, 7145, 7196, 7247, 7298, 7349, 7400, 7451, 7502, 7553, 7604, 7655, 7706, 7757, 7808, 7859, 7910, 7961, 8012, 8063, 8114, 8165, 8216, 8267, 8318, 8369, 8420, 8471, 8522, 8573, 8624, 8675, 8726, 8777, 8828, 8879, 8930, 8981, 9032, 9083, 9134, 9185, 9238, 9289, 9340, 9395, 9446, 9497, 9548, 9599, 9650, 9702, 9754, 9805, 9856, 9907, 9958, 10009, 10060, 10111, 10162, 10213, 10264, 10315, 10366]","[99, 150, 201, 252, 303, 354, 405, 456, 507, 558, 609, 660, 711, 762, 813, 864, 915, 966, 1017, 1068, 1119, 1171, 1222, 1273, 1325, 1376, 1427, 1478, 1529, 1580, 1631, 1682, 1733, 1784, 1835, 1886, 1937, 1988, 2040, 2091, 2142, 2193, 2244, 2295, 2346, 2397, 2448, 2499, 2550, 2601, 2652, 2703, 2754, 2805, 2856, 2907, 2958, 3009, 3060, 3111, 3162, 3213, 3264, 3315, 3366, 3417, 3468, 3520, 3571, 3622, 3673, 3724, 3775, 3826, 3878, 3929, 3980, 4031, 4082, 4133, 4184, 4235, 4286, 4337, 4388, 4439, 4490, 4541, 4592, 4643, 4694, 4745, 4796, 4847, 4898, 4949, 5000, 5051, 5102, 5153, 5204, 5255, 5306, 5357, 5408, 5459, 5510, 5561, 5612, 5663, 5714, 5765, 5816, 5868, 5919, 5970, 6021, 6072, 6123, 6174, 6225, 6276, 6327, 6378, 6429, 6480, 6531, 6582, 6633, 6684, 6735, 6786, 6837, 6888, 6939, 6990, 7041, 7092, 7143, 7194, 7245, 7296, 7347, 7398, 7449, 7500, 7551, 7602, 7653, 7704, 7755, 7806, 7857, 7908, 7959, 8010, 8061, 8112, 8163, 8214, 8265, 8316, 8367, 8418, 8469, 8520, 8571, 8622, 8673, 8724, 8775, 8826, 8877, 8928, 8979, 9030, 9081, 9132, 9183, 9234, 9287, 9338, 9389, 9444, 9495, 9546, 9597, 9648, 9699, 9751, 9803, 9854, 9905, 9956, 10007, 10058, 10109, 10160, 10211, 10262, 10313, 10364, 10415]",0.019,0.011
GreatBarbet1,"[1900, 3700]",[1856],[2105],0.8,0.712
Herring,[],"[69, 174, 367, 432, 552, 965, 1071, 1197, 1348, 1578, 1834, 2181, 2232, 2307, 2358, 2858, 2984, 3118, 3244, 3632, 4014, 4142, 4299, 4397, 4552, 4653, 4782, 4935]","[118, 223, 416, 481, 601, 1014, 1120, 1246, 1397, 1627, 1883, 2230, 2281, 2356, 2407, 2907, 3033, 3167, 3293, 3681, 4063, 4191, 4348, 4446, 4601, 4702, 4831, 4984]",0.067,0.1
InlineSkate,"[1058, 2704]","[50, 101, 165, 216, 267, 318, 375, 426, 527, 578, 638, 694, 754, 810, 874, 925, 976, 1056, 1107, 1158, 1209, 1267, 1319, 1370, 1436, 1505, 1580, 1631, 1682, 1733, 1797, 1866, 1917, 1968, 2022, 2082, 2143, 2232, 2283, 2334, 2388, 2447, 2508, 2574, 2648, 2701, 2752, 2803, 2866, 2929, 3005, 3058, 3120, 3177, 3237, 3288, 3339, 3390, 3474, 3525, 3576, 3627, 3706, 3760, 3811, 3862, 3941, 3992, 4043, 4094, 4160, 4224, 4275, 4326, 4413, 4464, 4515, 4571, 4662, 4713, 4764]","[99, 150, 214, 265, 316, 367, 424, 475, 576, 627, 687, 743, 803, 859, 923, 974, 1025, 1105, 1156, 1207, 1258, 1316, 1368, 1419, 1485, 1554, 1629, 1680, 1731, 1782, 1846, 1915, 1966, 2017, 2071, 2131, 2192, 2281, 2332, 2383, 2437, 2496, 2557, 2623, 2697, 2750, 2801, 2852, 2915, 2978, 3054, 3107, 3169, 3226, 3286, 3337, 3388, 3439, 3523, 3574, 3625, 3676, 3755, 3809, 3860, 3911, 3990, 4041, 4092, 4143, 4209, 4273, 4324, 4375, 4462, 4513, 4564, 4620, 4711, 4762, 4813]",0.071,0.058
InsectEPG1,[3802],[],[],0.667,0.653
MelbournePedestrian,"[576, 1152, 2016, 2592, 3168, 4032]",[],[],0.25,0.149
