dataset,true_cps,found_cps,found_cps_dx,f1_score,covering_score
DodgerLoopDay,[],"[100, 221, 358, 510, 644, 791, 932, 1069, 1211, 1389, 1518, 1652, 1791, 1943, 2089, 2232, 2372, 2521, 2658, 2809, 2945, 3087, 3227]","[199, 320, 457, 609, 743, 890, 1031, 1168, 1310, 1488, 1617, 1751, 1890, 2042, 2188, 2331, 2471, 2620, 2757, 2908, 3044, 3186, 3326]",0.08,0.066
EEGRat,[1000],"[190, 455, 508, 574, 757, 935]","[239, 504, 557, 623, 806, 984]",0.222,0.602
EEGRat2,[1000],[],[],0.667,0.5
FaceFour,"[2800, 5600, 6650]","[3192, 3894, 6551]","[3441, 4143, 6800]",0.25,0.684
GrandMalSeizures2,[4550],"[4567, 4807, 6596, 7071, 8404, 8455, 8506, 10021]","[4616, 4856, 6645, 7120, 8453, 8504, 8555, 10070]",0.364,0.606
GreatBarbet1,"[1900, 3700]",[],[],0.5,0.355
Herring,[],[2228],[2277],0.667,0.554
InlineSkate,"[1058, 2704]","[50, 101, 163, 214, 284, 335, 386, 437, 520, 571, 623, 685, 738, 803, 856, 919, 975, 1034, 1107, 1158, 1209, 1274, 1325, 1376, 1432, 1505, 1556, 1618, 1669, 1726, 1777, 1828, 1879, 1930, 1981, 2032, 2083, 2143, 2198, 2249, 2300, 2351, 2402, 2453, 2504, 2555, 2606, 2657, 2710, 2761, 2812, 2863, 2914, 2965, 3016, 3067, 3118, 3169, 3220, 3275, 3326, 3377, 3428, 3479, 3530, 3581, 3632, 3683, 3734, 3811, 3862, 3913, 3991, 4042, 4093, 4147, 4198, 4249, 4300, 4351, 4402, 4454, 4505, 4556, 4611, 4662, 4713, 4764]","[99, 150, 212, 263, 333, 384, 435, 486, 569, 620, 672, 734, 787, 852, 905, 968, 1024, 1083, 1156, 1207, 1258, 1323, 1374, 1425, 1481, 1554, 1605, 1667, 1718, 1775, 1826, 1877, 1928, 1979, 2030, 2081, 2132, 2192, 2247, 2298, 2349, 2400, 2451, 2502, 2553, 2604, 2655, 2706, 2759, 2810, 2861, 2912, 2963, 3014, 3065, 3116, 3167, 3218, 3269, 3324, 3375, 3426, 3477, 3528, 3579, 3630, 3681, 3732, 3783, 3860, 3911, 3962, 4040, 4091, 4142, 4196, 4247, 4298, 4349, 4400, 4451, 4503, 4554, 4605, 4660, 4711, 4762, 4813]",0.065,0.049
InsectEPG1,[3802],[],[],0.667,0.653
MelbournePedestrian,"[576, 1152, 2016, 2592, 3168, 4032]",[],[],0.25,0.149
NogunGun,[3000],[],[],0.667,0.518
NonInvasiveFetalECGThorax1,"[1687, 4124, 6233, 8108, 10358]",[],[],0.286,0.169
ShapesAll,"[1280, 2560, 3840, 5120]","[1336, 1387, 1463, 1516, 1587, 1638, 1709, 1761, 1845, 1896, 2101, 2152, 2227, 2279, 2337, 2388, 2462, 2541, 2608, 2663, 2817, 2869, 2948, 3000, 3090, 3141, 3192, 3249, 3308, 3379, 3452, 3508, 3696, 3760, 3924, 4147, 4198, 4266, 4449, 4500, 4564, 4694, 4745, 4806, 5089, 5145, 5236, 5288, 5362, 5418, 5484, 5542, 5610, 5668, 5743, 5800, 5867, 5925, 6001, 6056, 6126, 6181, 6254, 6310]","[1385, 1436, 1512, 1565, 1636, 1687, 1758, 1810, 1894, 1945, 2150, 2201, 2276, 2328, 2386, 2437, 2511, 2590, 2657, 2712, 2866, 2918, 2997, 3049, 3139, 3190, 3241, 3298, 3357, 3428, 3501, 3557, 3745, 3809, 3973, 4196, 4247, 4315, 4498, 4549, 4613, 4743, 4794, 4855, 5138, 5194, 5285, 5337, 5411, 5467, 5533, 5591, 5659, 5717, 5792, 5849, 5916, 5974, 6050, 6105, 6175, 6230, 6303, 6359]",0.114,0.311
TiltECG,[25000],[],[],0.667,0.531
ToeSegmentation1,[1385],[],[],0.667,0.5
ToeSegmentation2,[1543],"[1527, 1578, 2047, 2098, 2541, 2592, 2690, 2886, 2937]","[1576, 1627, 2096, 2147, 2590, 2641, 2739, 2935, 2986]",0.333,0.647
Trace,"[1443, 2955]",[],[],0.5,0.344
UWaveGestureLibraryY,"[600, 1131, 1652, 2193]",[],[],0.333,0.201
UWaveGestureLibraryZ,"[600, 1131, 1652, 2193]",[],[],0.333,0.201
WordSynonyms,"[202, 2227]",[],[],0.5,0.727
Yoga,[7295],[],[],0.667,0.504
