dataset,true_cps,found_cps,found_cps_dx,f1_score,covering_score
DodgerLoopDay,[],"[100, 216, 361, 503, 644, 790, 938, 1065, 1219, 1382, 1515, 1649, 1796, 1941, 2095, 2227, 2375, 2515, 2659, 2806, 2955, 3085, 3235]","[199, 315, 460, 602, 743, 889, 1037, 1164, 1318, 1481, 1614, 1748, 1895, 2040, 2194, 2326, 2474, 2614, 2758, 2905, 3054, 3184, 3334]",0.08,0.064
EEGRat,[1000],"[183, 467, 518, 578, 661, 755, 888, 939, 1002]","[232, 516, 567, 627, 710, 804, 937, 988, 1051]",0.333,0.641
EEGRat2,[1000],[],[],0.667,0.5
FaceFour,"[2800, 5600, 6650]",[],[],0.4,0.281
GrandMalSeizures2,[4550],"[50, 101, 152, 203, 254, 305, 356, 407, 458, 509, 560, 611, 662, 713, 764, 815, 866, 917, 968, 1019, 1070, 1122, 1173, 1224, 1276, 1327, 1378, 1429, 1480, 1531, 1582, 1633, 1684, 1735, 1786, 1837, 1888, 1939, 1991, 2042, 2093, 2144, 2195, 2246, 2297, 2348, 2399, 2450, 2501, 2552, 2603, 2654, 2705, 2756, 2807, 2858, 2909, 2960, 3011, 3062, 3113, 3164, 3215, 3266, 3317, 3368, 3419, 3471, 3522, 3573, 3624, 3675, 3727, 3778, 3829, 3880, 3931, 3982, 4033, 4084, 4135, 4186, 4237, 4288, 4339, 4390, 4441, 4492, 4543, 4594, 4645, 4696, 4747, 4798, 4849, 4900, 4951, 5002, 5054, 5105, 5156, 5207, 5258, 5309, 5360, 5411, 5462, 5513, 5564, 5615, 5666, 5717, 5768, 5819, 5870, 5921, 5972, 6023, 6074, 6125, 6176, 6227, 6278, 6329, 6380, 6431, 6482, 6533, 6584, 6635, 6687, 6738, 6789, 6840, 6891, 6942, 6993, 7044, 7095, 7152, 7203, 7254, 7305, 7356, 7409, 7460, 7512, 7563, 7614, 7665, 7716, 7768, 7831, 7882, 7933, 7984, 8035, 8086, 8137, 8189, 8240, 8291, 8342, 8393, 8444, 8495, 8546, 8597, 8648, 8703, 8757, 8809, 8860, 8911, 8962, 9013, 9064, 9115, 9169, 9222, 9273, 9324, 9375, 9426, 9477, 9537, 9588, 9639, 9690, 9741, 9792, 9845, 9896, 9947, 9998, 10049, 10103, 10154, 10205, 10256, 10308, 10359]","[99, 150, 201, 252, 303, 354, 405, 456, 507, 558, 609, 660, 711, 762, 813, 864, 915, 966, 1017, 1068, 1119, 1171, 1222, 1273, 1325, 1376, 1427, 1478, 1529, 1580, 1631, 1682, 1733, 1784, 1835, 1886, 1937, 1988, 2040, 2091, 2142, 2193, 2244, 2295, 2346, 2397, 2448, 2499, 2550, 2601, 2652, 2703, 2754, 2805, 2856, 2907, 2958, 3009, 3060, 3111, 3162, 3213, 3264, 3315, 3366, 3417, 3468, 3520, 3571, 3622, 3673, 3724, 3776, 3827, 3878, 3929, 3980, 4031, 4082, 4133, 4184, 4235, 4286, 4337, 4388, 4439, 4490, 4541, 4592, 4643, 4694, 4745, 4796, 4847, 4898, 4949, 5000, 5051, 5103, 5154, 5205, 5256, 5307, 5358, 5409, 5460, 5511, 5562, 5613, 5664, 5715, 5766, 5817, 5868, 5919, 5970, 6021, 6072, 6123, 6174, 6225, 6276, 6327, 6378, 6429, 6480, 6531, 6582, 6633, 6684, 6736, 6787, 6838, 6889, 6940, 6991, 7042, 7093, 7144, 7201, 7252, 7303, 7354, 7405, 7458, 7509, 7561, 7612, 7663, 7714, 7765, 7817, 7880, 7931, 7982, 8033, 8084, 8135, 8186, 8238, 8289, 8340, 8391, 8442, 8493, 8544, 8595, 8646, 8697, 8752, 8806, 8858, 8909, 8960, 9011, 9062, 9113, 9164, 9218, 9271, 9322, 9373, 9424, 9475, 9526, 9586, 9637, 9688, 9739, 9790, 9841, 9894, 9945, 9996, 10047, 10098, 10152, 10203, 10254, 10305, 10357, 10408]",0.02,0.012
GreatBarbet1,"[1900, 3700]",[],[],0.5,0.355
Herring,[],"[2223, 2867]","[2272, 2916]",0.5,0.445
InlineSkate,"[1058, 2704]","[50, 101, 209, 260, 311, 379, 430, 531, 585, 645, 701, 759, 817, 879, 930, 981, 1058, 1109, 1160, 1212, 1276, 1327, 1378, 1443, 1520, 1585, 1636, 1687, 1738, 1813, 1874, 1958, 2027, 2087, 2151, 2235, 2286, 2337, 2394, 2452, 2522, 2579, 2671, 2722, 2773, 2824, 2876, 2935, 3023, 3074, 3125, 3182, 3240, 3291, 3342, 3399, 3526, 3577, 3628, 3818, 3947, 4000, 4051, 4102, 4173, 4228, 4279, 4331, 4417, 4468, 4519, 4668, 4748]","[99, 150, 258, 309, 360, 428, 479, 580, 634, 694, 750, 808, 866, 928, 979, 1030, 1107, 1158, 1209, 1261, 1325, 1376, 1427, 1492, 1569, 1634, 1685, 1736, 1787, 1862, 1923, 2007, 2076, 2136, 2200, 2284, 2335, 2386, 2443, 2501, 2571, 2628, 2720, 2771, 2822, 2873, 2925, 2984, 3072, 3123, 3174, 3231, 3289, 3340, 3391, 3448, 3575, 3626, 3677, 3867, 3996, 4049, 4100, 4151, 4222, 4277, 4328, 4380, 4466, 4517, 4568, 4717, 4797]",0.078,0.081
InsectEPG1,[3802],[],[],0.667,0.653
MelbournePedestrian,"[576, 1152, 2016, 2592, 3168, 4032]",[],[],0.25,0.149
NogunGun,[3000],"[750, 1501, 2252, 3003, 3754, 4505, 5256, 6007]","[1499, 2250, 3001, 3752, 4503, 5254, 6005, 6756]",0.364,0.288
NonInvasiveFetalECGThorax1,"[1687, 4124, 6233, 8108, 10358]",[],[],0.286,0.169
ShapesAll,"[1280, 2560, 3840, 5120]","[1448, 2290, 2341, 2461, 2542, 2628, 2679, 3148, 3273, 3400, 3785, 4074, 4131, 4182, 4256, 4307, 4448, 4499, 4560, 4693, 4744, 4802, 4949, 5082, 5143, 5227, 5285, 5358, 5418, 5481, 5543, 5608, 5668, 5740, 5798, 5865, 5926, 5998, 6056, 6123, 6184, 6250, 6310]","[1497, 2339, 2390, 2510, 2591, 2677, 2728, 3197, 3322, 3449, 3834, 4123, 4180, 4231, 4305, 4356, 4497, 4548, 4609, 4742, 4793, 4851, 4998, 5131, 5192, 5276, 5334, 5407, 5467, 5530, 5592, 5657, 5717, 5789, 5847, 5914, 5975, 6047, 6105, 6172, 6233, 6299, 6359]",0.163,0.431
TiltECG,[25000],"[1000, 2001, 3002, 4003, 5004, 6005, 7006, 8007, 9008, 10009, 11010, 12011, 13012, 14013, 15014, 16015, 17016, 18018, 19019, 20021, 21022, 22023, 23024, 24025, 25026, 26027, 27028, 28029, 29030, 30031, 31032, 32033, 33034, 34035, 35036, 36037, 37038, 38039]","[1999, 3000, 4001, 5002, 6003, 7004, 8005, 9006, 10007, 11008, 12009, 13010, 14011, 15012, 16013, 17014, 18015, 19017, 20018, 21020, 22021, 23022, 24023, 25024, 26025, 27026, 28027, 29028, 30029, 31030, 32031, 33032, 34033, 35034, 36035, 37036, 38037, 39038]",0.098,0.074
ToeSegmentation1,[1385],[],[],0.667,0.5
ToeSegmentation2,[1543],"[1004, 1055, 1747, 2546, 2605, 2891]","[1053, 1104, 1796, 2595, 2654, 2940]",0.222,0.584
Trace,"[1443, 2955]",[],[],0.5,0.344
UWaveGestureLibraryY,"[600, 1131, 1652, 2193]",[],[],0.333,0.201
UWaveGestureLibraryZ,"[600, 1131, 1652, 2193]",[],[],0.333,0.201
WordSynonyms,"[202, 2227]",[],[],0.5,0.727
Yoga,[7295],[],[],0.667,0.504
