dataset,true_cps,found_cps,found_cps_dx,f1_score,covering_score
DodgerLoopDay,[],"[100, 236, 376, 521, 656, 807, 947, 1086, 1236, 1414, 1526, 1660, 1808, 1958, 2106, 2250, 2390, 2535, 2670, 2823, 2980, 3111, 3253]","[199, 335, 475, 620, 755, 906, 1046, 1185, 1335, 1513, 1625, 1759, 1907, 2057, 2205, 2349, 2489, 2634, 2769, 2922, 3079, 3210, 3352]",0.08,0.059
EEGRat,[1000],[521],[570],0.5,0.599
EEGRat2,[1000],[],[],0.667,0.5
FaceFour,"[2800, 5600, 6650]",[],[],0.4,0.281
GrandMalSeizures2,[4550],"[77, 153, 233, 287, 348, 399, 450, 502, 554, 605, 663, 714, 771, 829, 880, 934, 988, 1042, 1104, 1155, 1206, 1257, 1311, 1369, 1421, 1497, 1551, 1602, 1686, 1750, 1801, 1872, 1935, 2006, 2061, 2112, 2166, 2217, 2268, 2326, 2382, 2435, 2505, 2574, 2625, 2678, 2729, 2788, 2839, 2890, 2945, 2996, 3047, 3098, 3160, 3211, 3262, 3313, 3364, 3415, 3471, 3522, 3573, 3624, 3675, 3738, 3830, 3881, 3933, 3991, 4042, 4100, 4151, 4202, 4254, 4305, 4368, 4419, 4482, 4533, 4584, 4647, 4707, 4758, 4809, 4860, 4911, 4962, 5019, 5076, 5311, 5362, 5413, 5464, 5591, 5841, 5893, 5957, 6078, 6129, 6187, 6277, 6334, 6397, 6448, 6499, 6550, 6601, 6652, 6703, 6774, 6825, 6907, 6972, 7023, 7074, 7211, 7262, 7333, 7414, 7465, 7572, 7623, 7701, 7752, 7803, 7950, 8022, 8081, 8132, 8194, 8260, 8353, 8404, 8455, 8506, 8562, 8745, 8818, 8871, 8925, 8976, 9027, 9078, 9129, 9298, 9349, 9513, 9602, 9734, 9933, 9984, 10035, 10171, 10222, 10273, 10349]","[126, 202, 282, 336, 397, 448, 499, 551, 603, 654, 712, 763, 820, 878, 929, 983, 1037, 1091, 1153, 1204, 1255, 1306, 1360, 1418, 1470, 1546, 1600, 1651, 1735, 1799, 1850, 1921, 1984, 2055, 2110, 2161, 2215, 2266, 2317, 2375, 2431, 2484, 2554, 2623, 2674, 2727, 2778, 2837, 2888, 2939, 2994, 3045, 3096, 3147, 3209, 3260, 3311, 3362, 3413, 3464, 3520, 3571, 3622, 3673, 3724, 3787, 3879, 3930, 3982, 4040, 4091, 4149, 4200, 4251, 4303, 4354, 4417, 4468, 4531, 4582, 4633, 4696, 4756, 4807, 4858, 4909, 4960, 5011, 5068, 5125, 5360, 5411, 5462, 5513, 5640, 5890, 5942, 6006, 6127, 6178, 6236, 6326, 6383, 6446, 6497, 6548, 6599, 6650, 6701, 6752, 6823, 6874, 6956, 7021, 7072, 7123, 7260, 7311, 7382, 7463, 7514, 7621, 7672, 7750, 7801, 7852, 7999, 8071, 8130, 8181, 8243, 8309, 8402, 8453, 8504, 8555, 8611, 8794, 8867, 8920, 8974, 9025, 9076, 9127, 9178, 9347, 9398, 9562, 9651, 9783, 9982, 10033, 10084, 10220, 10271, 10322, 10398]",0.025,0.033
GreatBarbet1,"[1900, 3700]",[],[],0.5,0.355
Herring,[],[],[],1.0,1.0
InlineSkate,"[1058, 2704]","[382, 542, 593, 652, 706, 763, 823, 887, 938, 989, 1109, 1160, 1228, 1462, 1822, 2156, 2531, 2587, 3134, 3187, 3292, 3628, 4183, 4234]","[431, 591, 642, 701, 755, 812, 872, 936, 987, 1038, 1158, 1209, 1277, 1511, 1871, 2205, 2580, 2636, 3183, 3236, 3341, 3677, 4232, 4283]",0.071,0.279
InsectEPG1,[3802],[],[],0.667,0.653
MelbournePedestrian,"[576, 1152, 2016, 2592, 3168, 4032]",[],[],0.25,0.149
NogunGun,[3000],"[876, 2721, 3472, 4422]","[1625, 3470, 4221, 5171]",0.286,0.651
NonInvasiveFetalECGThorax1,"[1687, 4124, 6233, 8108, 10358]",[],[],0.286,0.169
ShapesAll,"[1280, 2560, 3840, 5120]","[4759, 5089, 5155, 5235, 5287, 5362, 5425, 5486, 5550, 5613, 5674, 5744, 5802, 5869, 5931, 6002, 6064, 6130, 6189, 6259, 6317]","[4808, 5138, 5204, 5284, 5336, 5411, 5474, 5535, 5599, 5662, 5723, 5793, 5851, 5918, 5980, 6051, 6113, 6179, 6238, 6308, 6366]",0.148,0.226
TiltECG,[25000],"[1176, 2252, 3277, 4333, 5334, 6475, 7484, 8632, 9633, 10634, 11635, 12636, 13637, 14873, 15874, 16875, 17876, 18877, 19878, 20888, 22111, 23112, 24113, 25114, 26115, 27116, 28117, 29118, 30119, 31125, 32126, 33127, 34128, 35129, 36130, 37131, 38260]","[2175, 3251, 4276, 5332, 6333, 7474, 8483, 9631, 10632, 11633, 12634, 13635, 14636, 15872, 16873, 17874, 18875, 19876, 20877, 21887, 23110, 24111, 25112, 26113, 27114, 28115, 29116, 30117, 31118, 32124, 33125, 34126, 35127, 36128, 37129, 38130, 39259]",0.1,0.074
ToeSegmentation1,[1385],[],[],0.667,0.5
ToeSegmentation2,[1543],[],[],0.667,0.5
Trace,"[1443, 2955]",[],[],0.5,0.344
UWaveGestureLibraryY,"[600, 1131, 1652, 2193]",[],[],0.333,0.201
UWaveGestureLibraryZ,"[600, 1131, 1652, 2193]",[],[],0.333,0.201
WordSynonyms,"[202, 2227]",[],[],0.5,0.727
Yoga,[7295],[],[],0.667,0.504
