dataset,true_cps,found_cps,found_cps_dx,f1_score,covering_score
DodgerLoopDay,[],"[100, 213, 364, 503, 646, 789, 932, 1065, 1166, 1267, 1375, 1515, 1649, 1794, 1939, 2089, 2228, 2374, 2515, 2660, 2803, 2943, 3086, 3187, 3288]","[199, 312, 463, 602, 745, 888, 1031, 1164, 1265, 1366, 1474, 1614, 1748, 1893, 2038, 2188, 2327, 2473, 2614, 2759, 2902, 3042, 3185, 3286, 3387]",0.074,0.049
EEGRat,[1000],"[184, 465, 516, 575, 758, 933]","[233, 514, 565, 624, 807, 982]",0.222,0.609
EEGRat2,[1000],[],[],0.667,0.5
FaceFour,"[2800, 5600, 6650]",[],[],0.4,0.281
GrandMalSeizures2,[4550],"[7024, 7650, 8407, 8458, 8509, 9353, 10006]","[7073, 7699, 8456, 8507, 8558, 9402, 10055]",0.2,0.416
GreatBarbet1,"[1900, 3700]",[],[],0.5,0.355
Herring,[],[2224],[2273],0.667,0.554
InlineSkate,"[1058, 2704]","[55, 156, 218, 296, 353, 429, 532, 584, 648, 701, 765, 817, 882, 933, 984, 1106, 1157, 1223, 1278, 1329, 1380, 1447, 1538, 1589, 1670, 1734, 1817, 1874, 1959, 2027, 2104, 2155, 2289, 2340, 2392, 2458, 2525, 2580, 2673, 2724, 2802, 2877, 2933, 3026, 3077, 3128, 3180, 3240, 3291, 3346, 3401, 3570, 3621, 3672, 3894, 3954, 4087, 4145, 4196, 4282, 4339, 4419, 4470, 4529, 4609]","[104, 205, 267, 345, 402, 478, 581, 633, 697, 750, 814, 866, 931, 982, 1033, 1155, 1206, 1272, 1327, 1378, 1429, 1496, 1587, 1638, 1719, 1783, 1866, 1923, 2008, 2076, 2153, 2204, 2338, 2389, 2441, 2507, 2574, 2629, 2722, 2773, 2851, 2926, 2982, 3075, 3126, 3177, 3229, 3289, 3340, 3395, 3450, 3619, 3670, 3721, 3943, 4003, 4136, 4194, 4245, 4331, 4388, 4468, 4519, 4578, 4658]",0.087,0.095
InsectEPG1,[3802],[],[],0.667,0.653
MelbournePedestrian,"[576, 1152, 2016, 2592, 3168, 4032]",[],[],0.25,0.149
NogunGun,[3000],[],[],0.667,0.518
NonInvasiveFetalECGThorax1,"[1687, 4124, 6233, 8108, 10358]",[],[],0.286,0.169
ShapesAll,"[1280, 2560, 3840, 5120]","[2343, 2462, 2540, 4075, 4141, 4192, 4266, 4446, 4514, 4565, 4694, 4747, 4805, 5084, 5142, 5230, 5286, 5359, 5417, 5483, 5543, 5609, 5668, 5742, 5797, 5866, 5926, 5999, 6057, 6123, 6186, 6251, 6310]","[2392, 2511, 2589, 4124, 4190, 4241, 4315, 4495, 4563, 4614, 4743, 4796, 4854, 5133, 5191, 5279, 5335, 5408, 5466, 5532, 5592, 5658, 5717, 5791, 5846, 5915, 5975, 6048, 6106, 6172, 6235, 6300, 6359]",0.154,0.417
TiltECG,[25000],"[24657, 34060]","[25656, 35059]",0.8,0.838
ToeSegmentation1,[1385],[],[],0.667,0.5
ToeSegmentation2,[1543],"[1052, 1748, 2607, 2893]","[1101, 1797, 2656, 2942]",0.286,0.619
Trace,"[1443, 2955]",[],[],0.5,0.344
UWaveGestureLibraryY,"[600, 1131, 1652, 2193]",[],[],0.333,0.201
UWaveGestureLibraryZ,"[600, 1131, 1652, 2193]",[],[],0.333,0.201
WordSynonyms,"[202, 2227]",[],[],0.5,0.727
Yoga,[7295],[],[],0.667,0.504
