dataset,true_cps,found_cps,found_cps_dx,f1_score,covering_score
DodgerLoopDay,[],"[100, 228, 372, 515, 653, 802, 942, 1077, 1231, 1402, 1522, 1655, 1804, 1952, 2102, 2243, 2386, 2528, 2666, 2819, 2962, 3104, 3248]","[199, 327, 471, 614, 752, 901, 1041, 1176, 1330, 1501, 1621, 1754, 1903, 2051, 2201, 2342, 2485, 2627, 2765, 2918, 3061, 3203, 3347]",0.08,0.06
EEGRat,[1000],"[516, 938]","[565, 987]",0.4,0.729
EEGRat2,[1000],[],[],0.667,0.5
FaceFour,"[2800, 5600, 6650]",[],[],0.4,0.281
GrandMalSeizures2,[4550],"[76, 153, 232, 287, 348, 399, 450, 502, 554, 605, 663, 714, 770, 829, 880, 934, 988, 1042, 1104, 1155, 1206, 1257, 1311, 1369, 1421, 1497, 1551, 1602, 1686, 1750, 1801, 1872, 1935, 2002, 2061, 2112, 2166, 2217, 2268, 2326, 2380, 2435, 2495, 2546, 2603, 2654, 2707, 2758, 2809, 2860, 2911, 2962, 3013, 3064, 3115, 3166, 3217, 3268, 3319, 3371, 3422, 3473, 3524, 3575, 3626, 3677, 3738, 3792, 3851, 3903, 3954, 4012, 4079, 4130, 4181, 4232, 4283, 4339, 4390, 4441, 4518, 4569, 4620, 4680, 4751, 4802, 4853, 4904, 4955, 5006, 5076, 5257, 5308, 5359, 5410, 5461, 5591, 5841, 5893, 5957, 6078, 6129, 6186, 6277, 6333, 6396, 6447, 6498, 6549, 6600, 6651, 6702, 6774, 6825, 6887, 6938, 7009, 7060, 7119, 7170, 7221, 7272, 7329, 7396, 7462, 7571, 7623, 7701, 7752, 7803, 7950, 8021, 8081, 8132, 8193, 8259, 8352, 8403, 8454, 8505, 8562, 8742, 8818, 8871, 8924, 8975, 9027, 9078, 9129, 9298, 9349, 9512, 9602, 9733, 9787, 9869, 9932, 9983, 10035, 10170, 10221, 10272, 10344]","[125, 202, 281, 336, 397, 448, 499, 551, 603, 654, 712, 763, 819, 878, 929, 983, 1037, 1091, 1153, 1204, 1255, 1306, 1360, 1418, 1470, 1546, 1600, 1651, 1735, 1799, 1850, 1921, 1984, 2051, 2110, 2161, 2215, 2266, 2317, 2375, 2429, 2484, 2544, 2595, 2652, 2703, 2756, 2807, 2858, 2909, 2960, 3011, 3062, 3113, 3164, 3215, 3266, 3317, 3368, 3420, 3471, 3522, 3573, 3624, 3675, 3726, 3787, 3841, 3900, 3952, 4003, 4061, 4128, 4179, 4230, 4281, 4332, 4388, 4439, 4490, 4567, 4618, 4669, 4729, 4800, 4851, 4902, 4953, 5004, 5055, 5125, 5306, 5357, 5408, 5459, 5510, 5640, 5890, 5942, 6006, 6127, 6178, 6235, 6326, 6382, 6445, 6496, 6547, 6598, 6649, 6700, 6751, 6823, 6874, 6936, 6987, 7058, 7109, 7168, 7219, 7270, 7321, 7378, 7445, 7511, 7620, 7672, 7750, 7801, 7852, 7999, 8070, 8130, 8181, 8242, 8308, 8401, 8452, 8503, 8554, 8611, 8791, 8867, 8920, 8973, 9024, 9076, 9127, 9178, 9347, 9398, 9561, 9651, 9782, 9836, 9918, 9981, 10032, 10084, 10219, 10270, 10321, 10393]",0.024,0.032
GreatBarbet1,"[1900, 3700]",[],[],0.5,0.355
Herring,[],[],[],1.0,1.0
InlineSkate,"[1058, 2704]","[300, 380, 437, 539, 590, 646, 703, 760, 817, 880, 931, 982, 1106, 1157, 1226, 1282, 1458, 1820, 2151, 2406, 2460, 2528, 2584, 2760, 2886, 3129, 3183, 3244, 3295, 3353, 3575, 3626, 3948, 4093, 4182, 4233]","[349, 429, 486, 588, 639, 695, 752, 809, 866, 929, 980, 1031, 1155, 1206, 1275, 1331, 1507, 1869, 2200, 2455, 2509, 2577, 2633, 2809, 2935, 3178, 3232, 3293, 3344, 3402, 3624, 3675, 3997, 4142, 4231, 4282]",0.1,0.259
InsectEPG1,[3802],[],[],0.667,0.653
MelbournePedestrian,"[576, 1152, 2016, 2592, 3168, 4032]",[],[],0.25,0.149
NogunGun,[3000],"[871, 2691, 3442, 4352, 6144]","[1620, 3440, 4191, 5101, 6893]",0.25,0.489
NonInvasiveFetalECGThorax1,"[1687, 4124, 6233, 8108, 10358]",[],[],0.286,0.169
ShapesAll,"[1280, 2560, 3840, 5120]","[2343, 4519, 4701, 4757, 5086, 5153, 5232, 5285, 5359, 5423, 5484, 5548, 5611, 5670, 5742, 5800, 5867, 5930, 6000, 6060, 6127, 6187, 6256, 6314]","[2392, 4568, 4750, 4806, 5135, 5202, 5281, 5334, 5408, 5472, 5533, 5597, 5660, 5719, 5791, 5849, 5916, 5979, 6049, 6109, 6176, 6236, 6305, 6363]",0.133,0.375
TiltECG,[25000],"[1175, 2249, 3273, 4331, 5332, 6471, 7482, 8628, 9629, 10630, 11631, 12632, 13633, 14871, 15872, 16873, 17874, 18875, 19876, 20886, 22046, 23047, 24048, 25049, 26050, 27051, 28052, 29053, 30054, 31121, 32122, 33123, 34124, 35125, 36126, 37127, 38257]","[2174, 3248, 4272, 5330, 6331, 7470, 8481, 9627, 10628, 11629, 12630, 13631, 14632, 15870, 16871, 17872, 18873, 19874, 20875, 21885, 23045, 24046, 25047, 26048, 27049, 28050, 29051, 30052, 31053, 32120, 33121, 34122, 35123, 36124, 37125, 38126, 39256]",0.1,0.075
ToeSegmentation1,[1385],[],[],0.667,0.5
ToeSegmentation2,[1543],[],[],0.667,0.5
Trace,"[1443, 2955]",[],[],0.5,0.344
UWaveGestureLibraryY,"[600, 1131, 1652, 2193]",[],[],0.333,0.201
UWaveGestureLibraryZ,"[600, 1131, 1652, 2193]",[],[],0.333,0.201
WordSynonyms,"[202, 2227]",[],[],0.5,0.727
Yoga,[7295],[],[],0.667,0.504
