dataset,true_cps,found_cps,found_cps_dx,f1_score,covering_score
DodgerLoopDay,[],"[100, 211, 359, 501, 641, 787, 934, 1064, 1165, 1266, 1372, 1512, 1646, 1792, 1938, 2091, 2222, 2372, 2511, 2612, 2713, 2814, 2950, 3083, 3231]","[199, 310, 458, 600, 740, 886, 1033, 1163, 1264, 1365, 1471, 1611, 1745, 1891, 2037, 2190, 2321, 2471, 2610, 2711, 2812, 2913, 3049, 3182, 3330]",0.074,0.065
EEGRat,[1000],"[180, 466, 517, 575, 658, 731, 879, 931, 996]","[229, 515, 566, 624, 707, 780, 928, 980, 1045]",0.333,0.641
EEGRat2,[1000],[],[],0.667,0.5
FaceFour,"[2800, 5600, 6650]",[],[],0.4,0.281
GrandMalSeizures2,[4550],"[50, 101, 152, 203, 254, 305, 356, 407, 458, 509, 560, 611, 662, 713, 764, 815, 866, 917, 968, 1019, 1070, 1122, 1173, 1224, 1276, 1327, 1378, 1429, 1480, 1531, 1582, 1633, 1684, 1735, 1786, 1837, 1888, 1939, 1991, 2042, 2093, 2144, 2195, 2246, 2297, 2348, 2399, 2450, 2501, 2552, 2603, 2654, 2705, 2756, 2807, 2858, 2909, 2960, 3011, 3062, 3113, 3164, 3215, 3266, 3317, 3368, 3419, 3471, 3522, 3573, 3624, 3675, 3726, 3777, 3829, 3880, 3931, 3982, 4033, 4084, 4135, 4186, 4237, 4288, 4339, 4390, 4441, 4492, 4543, 4594, 4645, 4696, 4747, 4798, 4849, 4900, 4951, 5002, 5053, 5104, 5155, 5206, 5257, 5308, 5359, 5410, 5461, 5512, 5563, 5614, 5665, 5716, 5767, 5819, 5870, 5921, 5972, 6023, 6074, 6125, 6176, 6227, 6278, 6329, 6380, 6431, 6482, 6533, 6584, 6635, 6687, 6738, 6789, 6840, 6891, 6942, 6993, 7044, 7095, 7152, 7203, 7254, 7305, 7356, 7409, 7460, 7512, 7563, 7614, 7665, 7716, 7768, 7831, 7882, 7933, 7984, 8035, 8086, 8137, 8188, 8240, 8291, 8342, 8393, 8444, 8495, 8546, 8597, 8648, 8703, 8757, 8809, 8860, 8911, 8962, 9013, 9064, 9115, 9169, 9221, 9272, 9323, 9374, 9425, 9476, 9537, 9588, 9639, 9690, 9741, 9792, 9845, 9896, 9947, 9998, 10049, 10102, 10153, 10204, 10256, 10307, 10358]","[99, 150, 201, 252, 303, 354, 405, 456, 507, 558, 609, 660, 711, 762, 813, 864, 915, 966, 1017, 1068, 1119, 1171, 1222, 1273, 1325, 1376, 1427, 1478, 1529, 1580, 1631, 1682, 1733, 1784, 1835, 1886, 1937, 1988, 2040, 2091, 2142, 2193, 2244, 2295, 2346, 2397, 2448, 2499, 2550, 2601, 2652, 2703, 2754, 2805, 2856, 2907, 2958, 3009, 3060, 3111, 3162, 3213, 3264, 3315, 3366, 3417, 3468, 3520, 3571, 3622, 3673, 3724, 3775, 3826, 3878, 3929, 3980, 4031, 4082, 4133, 4184, 4235, 4286, 4337, 4388, 4439, 4490, 4541, 4592, 4643, 4694, 4745, 4796, 4847, 4898, 4949, 5000, 5051, 5102, 5153, 5204, 5255, 5306, 5357, 5408, 5459, 5510, 5561, 5612, 5663, 5714, 5765, 5816, 5868, 5919, 5970, 6021, 6072, 6123, 6174, 6225, 6276, 6327, 6378, 6429, 6480, 6531, 6582, 6633, 6684, 6736, 6787, 6838, 6889, 6940, 6991, 7042, 7093, 7144, 7201, 7252, 7303, 7354, 7405, 7458, 7509, 7561, 7612, 7663, 7714, 7765, 7817, 7880, 7931, 7982, 8033, 8084, 8135, 8186, 8237, 8289, 8340, 8391, 8442, 8493, 8544, 8595, 8646, 8697, 8752, 8806, 8858, 8909, 8960, 9011, 9062, 9113, 9164, 9218, 9270, 9321, 9372, 9423, 9474, 9525, 9586, 9637, 9688, 9739, 9790, 9841, 9894, 9945, 9996, 10047, 10098, 10151, 10202, 10253, 10305, 10356, 10407]",0.02,0.012
GreatBarbet1,"[1900, 3700]",[],[],0.5,0.355
Herring,[],"[560, 1583, 1839, 2221, 2863, 2990]","[609, 1632, 1888, 2270, 2912, 3039]",0.25,0.401
InlineSkate,"[1058, 2704]","[50, 101, 207, 258, 309, 377, 428, 530, 583, 643, 699, 757, 814, 877, 928, 979, 1057, 1108, 1159, 1210, 1273, 1324, 1375, 1440, 1512, 1583, 1634, 1685, 1736, 1806, 1871, 1922, 1973, 2025, 2085, 2148, 2234, 2285, 2336, 2392, 2450, 2519, 2577, 2654, 2705, 2756, 2807, 2874, 2933, 3019, 3070, 3123, 3180, 3239, 3290, 3341, 3393, 3525, 3576, 3627, 3738, 3812, 3873, 3945, 3996, 4047, 4098, 4169, 4226, 4277, 4328, 4416, 4467, 4518, 4581, 4666, 4717, 4768]","[99, 150, 256, 307, 358, 426, 477, 579, 632, 692, 748, 806, 863, 926, 977, 1028, 1106, 1157, 1208, 1259, 1322, 1373, 1424, 1489, 1561, 1632, 1683, 1734, 1785, 1855, 1920, 1971, 2022, 2074, 2134, 2197, 2283, 2334, 2385, 2441, 2499, 2568, 2626, 2703, 2754, 2805, 2856, 2923, 2982, 3068, 3119, 3172, 3229, 3288, 3339, 3390, 3442, 3574, 3625, 3676, 3787, 3861, 3922, 3994, 4045, 4096, 4147, 4218, 4275, 4326, 4377, 4465, 4516, 4567, 4630, 4715, 4766, 4817]",0.073,0.067
InsectEPG1,[3802],[],[],0.667,0.653
MelbournePedestrian,"[576, 1152, 2016, 2592, 3168, 4032]",[],[],0.25,0.149
NogunGun,[3000],"[750, 1501, 2252, 3003, 3754, 4505, 5256, 6007]","[1499, 2250, 3001, 3752, 4503, 5254, 6005, 6756]",0.364,0.288
NonInvasiveFetalECGThorax1,"[1687, 4124, 6233, 8108, 10358]",[],[],0.286,0.169
ShapesAll,"[1280, 2560, 3840, 5120]","[267, 394, 520, 779, 1033, 1443, 2287, 2338, 2459, 2540, 2625, 2676, 2798, 2892, 3143, 3268, 3319, 3388, 3439, 3570, 3696, 3780, 3850, 3924, 4070, 4127, 4178, 4253, 4306, 4441, 4497, 4557, 4691, 4742, 4800, 4946, 5079, 5142, 5224, 5284, 5356, 5417, 5480, 5540, 5607, 5666, 5738, 5796, 5864, 5924, 5996, 6054, 6122, 6182, 6248, 6308]","[316, 443, 569, 828, 1082, 1492, 2336, 2387, 2508, 2589, 2674, 2725, 2847, 2941, 3192, 3317, 3368, 3437, 3488, 3619, 3745, 3829, 3899, 3973, 4119, 4176, 4227, 4302, 4355, 4490, 4546, 4606, 4740, 4791, 4849, 4995, 5128, 5191, 5273, 5333, 5405, 5466, 5529, 5589, 5656, 5715, 5787, 5845, 5913, 5973, 6045, 6103, 6171, 6231, 6297, 6357]",0.129,0.25
