dataset,true_cps,found_cps,found_cps_dx,f1_score,covering_score
DodgerLoopDay,[],"[100, 225, 370, 513, 651, 800, 940, 1074, 1228, 1400, 1520, 1653, 1802, 1950, 2100, 2239, 2384, 2526, 2664, 2814, 2958, 3100, 3247]","[199, 324, 469, 612, 750, 899, 1039, 1173, 1327, 1499, 1619, 1752, 1901, 2049, 2199, 2338, 2483, 2625, 2763, 2913, 3057, 3199, 3346]",0.08,0.06
EEGRat,[1000],"[512, 936]","[561, 985]",0.4,0.726
EEGRat2,[1000],[],[],0.667,0.5
FaceFour,"[2800, 5600, 6650]",[],[],0.4,0.281
GrandMalSeizures2,[4550],"[69, 153, 232, 287, 348, 399, 450, 501, 553, 604, 662, 713, 770, 829, 880, 933, 984, 1042, 1101, 1153, 1204, 1255, 1306, 1369, 1421, 1497, 1550, 1601, 1686, 1750, 1801, 1872, 1935, 2002, 2061, 2112, 2166, 2217, 2268, 2326, 2379, 2435, 2495, 2546, 2603, 2654, 2707, 2758, 2809, 2860, 2911, 2962, 3013, 3064, 3115, 3166, 3217, 3268, 3319, 3371, 3422, 3473, 3524, 3575, 3626, 3677, 3737, 3788, 3839, 3903, 3954, 4012, 4079, 4130, 4181, 4232, 4283, 4339, 4390, 4441, 4518, 4569, 4620, 4679, 4750, 4801, 4852, 4903, 4954, 5005, 5069, 5256, 5307, 5358, 5409, 5460, 5590, 5687, 5767, 5840, 5892, 5954, 6077, 6128, 6185, 6277, 6330, 6393, 6444, 6495, 6546, 6597, 6648, 6699, 6773, 6824, 6887, 6938, 7009, 7060, 7118, 7169, 7220, 7271, 7329, 7387, 7462, 7571, 7623, 7700, 7751, 7802, 7943, 8020, 8080, 8131, 8192, 8258, 8320, 8371, 8422, 8473, 8524, 8575, 8742, 8818, 8870, 8924, 8975, 9026, 9077, 9128, 9253, 9304, 9355, 9463, 9514, 9589, 9655, 9732, 9783, 9855, 9932, 9983, 10034, 10170, 10221, 10272, 10344]","[118, 202, 281, 336, 397, 448, 499, 550, 602, 653, 711, 762, 819, 878, 929, 982, 1033, 1091, 1150, 1202, 1253, 1304, 1355, 1418, 1470, 1546, 1599, 1650, 1735, 1799, 1850, 1921, 1984, 2051, 2110, 2161, 2215, 2266, 2317, 2375, 2428, 2484, 2544, 2595, 2652, 2703, 2756, 2807, 2858, 2909, 2960, 3011, 3062, 3113, 3164, 3215, 3266, 3317, 3368, 3420, 3471, 3522, 3573, 3624, 3675, 3726, 3786, 3837, 3888, 3952, 4003, 4061, 4128, 4179, 4230, 4281, 4332, 4388, 4439, 4490, 4567, 4618, 4669, 4728, 4799, 4850, 4901, 4952, 5003, 5054, 5118, 5305, 5356, 5407, 5458, 5509, 5639, 5736, 5816, 5889, 5941, 6003, 6126, 6177, 6234, 6326, 6379, 6442, 6493, 6544, 6595, 6646, 6697, 6748, 6822, 6873, 6936, 6987, 7058, 7109, 7167, 7218, 7269, 7320, 7378, 7436, 7511, 7620, 7672, 7749, 7800, 7851, 7992, 8069, 8129, 8180, 8241, 8307, 8369, 8420, 8471, 8522, 8573, 8624, 8791, 8867, 8919, 8973, 9024, 9075, 9126, 9177, 9302, 9353, 9404, 9512, 9563, 9638, 9704, 9781, 9832, 9904, 9981, 10032, 10083, 10219, 10270, 10321, 10393]",0.023,0.026
GreatBarbet1,"[1900, 3700]",[],[],0.5,0.355
Herring,[],"[557, 1840, 2224]","[606, 1889, 2273]",0.4,0.554
InlineSkate,"[1058, 2704]","[50, 292, 379, 435, 529, 580, 643, 700, 759, 814, 878, 929, 980, 1103, 1154, 1224, 1281, 1457, 1626, 1818, 2149, 2207, 2347, 2405, 2458, 2527, 2582, 2759, 2810, 2885, 2943, 3126, 3182, 3241, 3292, 3351, 3574, 3625, 3946, 4091, 4181, 4232, 4288, 4417, 4469]","[99, 341, 428, 484, 578, 629, 692, 749, 808, 863, 927, 978, 1029, 1152, 1203, 1273, 1330, 1506, 1675, 1867, 2198, 2256, 2396, 2454, 2507, 2576, 2631, 2808, 2859, 2934, 2992, 3175, 3231, 3290, 3341, 3400, 3623, 3674, 3995, 4140, 4230, 4281, 4337, 4466, 4518]",0.082,0.192
InsectEPG1,[3802],[],[],0.667,0.653
MelbournePedestrian,"[576, 1152, 2016, 2592, 3168, 4032]",[],[],0.25,0.149
