dataset,true_cps,found_cps,found_cps_dx,f1_score,covering_score
DodgerLoopDay,[],"[100, 226, 374, 517, 655, 799, 940, 1075, 1230, 1402, 1524, 1660, 1805, 1948, 2100, 2240, 2384, 2528, 2669, 2820, 2953, 3098, 3247]","[199, 325, 473, 616, 754, 898, 1039, 1174, 1329, 1501, 1623, 1759, 1904, 2047, 2199, 2339, 2483, 2627, 2768, 2919, 3052, 3197, 3346]",0.08,0.06
EEGRat,[1000],[518],[567],0.5,0.596
EEGRat2,[1000],[],[],0.667,0.5
FaceFour,"[2800, 5600, 6650]",[],[],0.4,0.281
GrandMalSeizures2,[4550],"[8460, 8511]","[8509, 8560]",0.4,0.446
GreatBarbet1,"[1900, 3700]",[],[],0.5,0.355
Herring,[],[],[],1.0,1.0
InlineSkate,"[1058, 2704]","[167, 301, 381, 538, 589, 653, 705, 768, 822, 886, 937, 988, 1108, 1159, 1228, 1283, 1460, 1823, 2110, 2161, 2350, 2405, 2462, 2530, 2583, 2758, 2827, 2885, 2945, 3132, 3184, 3246, 3297, 3352, 3576, 3627, 3678, 4095, 4190, 4241, 4295, 4425, 4476]","[216, 350, 430, 587, 638, 702, 754, 817, 871, 935, 986, 1037, 1157, 1208, 1277, 1332, 1509, 1872, 2159, 2210, 2399, 2454, 2511, 2579, 2632, 2807, 2876, 2934, 2994, 3181, 3233, 3295, 3346, 3401, 3625, 3676, 3727, 4144, 4239, 4290, 4344, 4474, 4525]",0.043,0.196
InsectEPG1,[3802],[],[],0.667,0.653
MelbournePedestrian,"[576, 1152, 2016, 2592, 3168, 4032]",[],[],0.25,0.149
NogunGun,[3000],[],[],0.667,0.518
NonInvasiveFetalECGThorax1,"[1687, 4124, 6233, 8108, 10358]",[],[],0.286,0.169
ShapesAll,"[1280, 2560, 3840, 5120]","[2545, 4275, 4524, 4700, 4754, 4815, 5092, 5150, 5238, 5289, 5365, 5422, 5486, 5548, 5612, 5672, 5746, 5802, 5869, 5930, 6004, 6061, 6128, 6189, 6256, 6314]","[2594, 4324, 4573, 4749, 4803, 4864, 5141, 5199, 5287, 5338, 5414, 5471, 5535, 5597, 5661, 5721, 5795, 5851, 5918, 5979, 6053, 6110, 6177, 6238, 6305, 6363]",0.188,0.404
TiltECG,[25000],[],[],0.667,0.531
ToeSegmentation1,[1385],[],[],0.667,0.5
ToeSegmentation2,[1543],[],[],0.667,0.5
Trace,"[1443, 2955]",[],[],0.5,0.344
UWaveGestureLibraryY,"[600, 1131, 1652, 2193]",[],[],0.333,0.201
UWaveGestureLibraryZ,"[600, 1131, 1652, 2193]",[],[],0.333,0.201
WordSynonyms,"[202, 2227]",[],[],0.5,0.727
Yoga,[7295],[],[],0.667,0.504
