dataset,true_cps,found_cps,found_cps_dx,f1_score,covering_score
DodgerLoopDay,[],"[100, 225, 371, 514, 653, 796, 939, 1073, 1228, 1400, 1523, 1658, 1803, 1947, 2099, 2239, 2383, 2525, 2667, 2816, 2952, 3094, 3245]","[199, 324, 470, 613, 752, 895, 1038, 1172, 1327, 1499, 1622, 1757, 1902, 2046, 2198, 2338, 2482, 2624, 2766, 2915, 3051, 3193, 3344]",0.08,0.061
EEGRat,[1000],"[518, 939]","[567, 988]",0.4,0.73
EEGRat2,[1000],[],[],0.667,0.5
FaceFour,"[2800, 5600, 6650]",[],[],0.4,0.281
GrandMalSeizures2,[4550],"[8459, 8510]","[8508, 8559]",0.4,0.446
GreatBarbet1,"[1900, 3700]",[],[],0.5,0.355
Herring,[],[],[],1.0,1.0
InlineSkate,"[1058, 2704]","[166, 300, 381, 537, 589, 652, 705, 767, 821, 886, 937, 988, 1108, 1159, 1228, 1282, 1458, 1822, 2060, 2111, 2162, 2296, 2347, 2402, 2459, 2529, 2583, 2757, 2808, 2884, 2944, 3132, 3184, 3246, 3297, 3351, 3576, 3627, 3678, 3958, 4093, 4186, 4237, 4292, 4424, 4475]","[215, 349, 430, 586, 638, 701, 754, 816, 870, 935, 986, 1037, 1157, 1208, 1277, 1331, 1507, 1871, 2109, 2160, 2211, 2345, 2396, 2451, 2508, 2578, 2632, 2806, 2857, 2933, 2993, 3181, 3233, 3295, 3346, 3400, 3625, 3676, 3727, 4007, 4142, 4235, 4286, 4341, 4473, 4524]",0.04,0.182
InsectEPG1,[3802],[],[],0.667,0.653
MelbournePedestrian,"[576, 1152, 2016, 2592, 3168, 4032]",[],[],0.25,0.149
NogunGun,[3000],[],[],0.667,0.518
NonInvasiveFetalECGThorax1,"[1687, 4124, 6233, 8108, 10358]",[],[],0.286,0.169
ShapesAll,"[1280, 2560, 3840, 5120]","[2544, 4274, 4521, 4572, 4699, 4752, 4813, 5091, 5149, 5238, 5289, 5364, 5422, 5486, 5547, 5612, 5671, 5746, 5802, 5869, 5930, 6003, 6061, 6128, 6189, 6256, 6313]","[2593, 4323, 4570, 4621, 4748, 4801, 4862, 5140, 5198, 5287, 5338, 5413, 5471, 5535, 5596, 5661, 5720, 5795, 5851, 5918, 5979, 6052, 6110, 6177, 6238, 6305, 6362]",0.182,0.405
TiltECG,[25000],[],[],0.667,0.531
ToeSegmentation1,[1385],[],[],0.667,0.5
ToeSegmentation2,[1543],[],[],0.667,0.5
Trace,"[1443, 2955]",[],[],0.5,0.344
UWaveGestureLibraryY,"[600, 1131, 1652, 2193]",[],[],0.333,0.201
UWaveGestureLibraryZ,"[600, 1131, 1652, 2193]",[],[],0.333,0.201
WordSynonyms,"[202, 2227]",[],[],0.5,0.727
Yoga,[7295],[],[],0.667,0.504
