dataset,true_cps,found_cps,found_cps_dx,f1_score,covering_score
DodgerLoopDay,[],"[100, 228, 369, 513, 650, 800, 949, 1070, 1226, 1400, 1523, 1658, 1805, 1949, 2105, 2235, 2382, 2524, 2666, 2820, 2968, 3092, 3244]","[199, 327, 468, 612, 749, 899, 1048, 1169, 1325, 1499, 1622, 1757, 1904, 2048, 2204, 2334, 2481, 2623, 2765, 2919, 3067, 3191, 3343]",0.08,0.061
EEGRat,[1000],"[517, 759, 935]","[566, 808, 984]",0.333,0.728
EEGRat2,[1000],[],[],0.667,0.5
FaceFour,"[2800, 5600, 6650]",[],[],0.4,0.281
GrandMalSeizures2,[4550],"[50, 101, 152, 203, 254, 305, 356, 407, 458, 509, 560, 611, 662, 713, 764, 815, 868, 919, 970, 1021, 1072, 1124, 1175, 1228, 1279, 1330, 1382, 1433, 1485, 1536, 1587, 1638, 1689, 1740, 1791, 1842, 1894, 1945, 1996, 2047, 2098, 2149, 2200, 2251, 2302, 2353, 2404, 2456, 2507, 2558, 2611, 2662, 2713, 2764, 2815, 2866, 2917, 2968, 3019, 3070, 3121, 3172, 3223, 3274, 3325, 3376, 3428, 3479, 3530, 3581, 3632, 3683, 3734, 3785, 3836, 3887, 3938, 3989, 4040, 4091, 4142, 4193, 4244, 4295, 4346, 4397, 4448, 4499, 4550, 4601, 4652, 4703, 4754, 4805, 4856, 4907, 4958, 5009, 5060, 5111, 5167, 5218, 5273, 5324, 5375, 5429, 5486, 5539, 5590, 5641, 5696, 5747, 5798, 5849, 5900, 5951, 6002, 6061, 6112, 6163, 6214, 6273, 6325, 6376, 6427, 6481, 6532, 6583, 6635, 6687, 6738, 6789, 6840, 6891, 6942, 6993, 7044, 7095, 7153, 7204, 7255, 7306, 7357, 7410, 7461, 7513, 7567, 7618, 7669, 7720, 7771, 7831, 7882, 7933, 7984, 8035, 8086, 8137, 8189, 8240, 8292, 8343, 8394, 8445, 8496, 8547, 8598, 8650, 8704, 8758, 8810, 8861, 8912, 8963, 9014, 9065, 9116, 9169, 9224, 9275, 9326, 9377, 9431, 9482, 9547, 9598, 9651, 9704, 9755, 9806, 9857, 9908, 9959, 10010, 10061, 10114, 10165, 10216, 10267, 10318, 10369]","[99, 150, 201, 252, 303, 354, 405, 456, 507, 558, 609, 660, 711, 762, 813, 864, 917, 968, 1019, 1070, 1121, 1173, 1224, 1277, 1328, 1379, 1431, 1482, 1534, 1585, 1636, 1687, 1738, 1789, 1840, 1891, 1943, 1994, 2045, 2096, 2147, 2198, 2249, 2300, 2351, 2402, 2453, 2505, 2556, 2607, 2660, 2711, 2762, 2813, 2864, 2915, 2966, 3017, 3068, 3119, 3170, 3221, 3272, 3323, 3374, 3425, 3477, 3528, 3579, 3630, 3681, 3732, 3783, 3834, 3885, 3936, 3987, 4038, 4089, 4140, 4191, 4242, 4293, 4344, 4395, 4446, 4497, 4548, 4599, 4650, 4701, 4752, 4803, 4854, 4905, 4956, 5007, 5058, 5109, 5160, 5216, 5267, 5322, 5373, 5424, 5478, 5535, 5588, 5639, 5690, 5745, 5796, 5847, 5898, 5949, 6000, 6051, 6110, 6161, 6212, 6263, 6322, 6374, 6425, 6476, 6530, 6581, 6632, 6684, 6736, 6787, 6838, 6889, 6940, 6991, 7042, 7093, 7144, 7202, 7253, 7304, 7355, 7406, 7459, 7510, 7562, 7616, 7667, 7718, 7769, 7820, 7880, 7931, 7982, 8033, 8084, 8135, 8186, 8238, 8289, 8341, 8392, 8443, 8494, 8545, 8596, 8647, 8699, 8753, 8807, 8859, 8910, 8961, 9012, 9063, 9114, 9165, 9218, 9273, 9324, 9375, 9426, 9480, 9531, 9596, 9647, 9700, 9753, 9804, 9855, 9906, 9957, 10008, 10059, 10110, 10163, 10214, 10265, 10316, 10367, 10418]",0.02,0.011
GreatBarbet1,"[1900, 3700]",[],[],0.5,0.355
Herring,[],[],[],1.0,1.0
InlineSkate,"[1058, 2704]","[50, 217, 298, 383, 535, 591, 650, 706, 764, 824, 883, 935, 1107, 1158, 1224, 1281, 1333, 1384, 1451, 1591, 1678, 1756, 1819, 1962, 2035, 2102, 2289, 2341, 2399, 2457, 2527, 2583, 2709, 2760, 2881, 3078, 3129, 3186, 3244, 3295, 3346, 3574, 3625, 3952, 4089, 4183, 4234, 4285, 4421, 4476, 4531]","[99, 266, 347, 432, 584, 640, 699, 755, 813, 873, 932, 984, 1156, 1207, 1273, 1330, 1382, 1433, 1500, 1640, 1727, 1805, 1868, 2011, 2084, 2151, 2338, 2390, 2448, 2506, 2576, 2632, 2758, 2809, 2930, 3127, 3178, 3235, 3293, 3344, 3395, 3623, 3674, 4001, 4138, 4232, 4283, 4334, 4470, 4525, 4580]",0.073,0.141
InsectEPG1,[3802],[],[],0.667,0.653
MelbournePedestrian,"[576, 1152, 2016, 2592, 3168, 4032]",[],[],0.25,0.149
NogunGun,[3000],"[750, 1501, 2252, 3003, 3763, 4514, 5265, 6016]","[1499, 2250, 3001, 3752, 4512, 5263, 6014, 6765]",0.364,0.287
NonInvasiveFetalECGThorax1,"[1687, 4124, 6233, 8108, 10358]",[],[],0.286,0.169
ShapesAll,"[1280, 2560, 3840, 5120]","[4181, 4313, 4512, 4565, 4699, 4750, 4806, 5090, 5149, 5235, 5288, 5362, 5423, 5484, 5548, 5611, 5672, 5743, 5802, 5868, 5930, 6001, 6061, 6127, 6188, 6254, 6314]","[4230, 4362, 4561, 4614, 4748, 4799, 4855, 5139, 5198, 5284, 5337, 5411, 5472, 5533, 5597, 5660, 5721, 5792, 5851, 5917, 5979, 6050, 6110, 6176, 6237, 6303, 6363]",0.121,0.242
TiltECG,[25000],"[1000, 2001, 3002, 4003, 5004, 6005, 7006, 8007, 9008, 10009, 11010, 12011, 13012, 14013, 15014, 16015, 17016, 18018, 19019, 20021, 21022, 22023, 23024, 24025, 25026, 26027, 27028, 28029, 29030, 30031, 31032, 32033, 33034, 34035, 35036, 36037, 37038, 38039]","[1999, 3000, 4001, 5002, 6003, 7004, 8005, 9006, 10007, 11008, 12009, 13010, 14011, 15012, 16013, 17014, 18015, 19017, 20018, 21020, 22021, 23022, 24023, 25024, 26025, 27026, 28027, 29028, 30029, 31030, 32031, 33032, 34033, 35034, 36035, 37036, 38037, 39038]",0.098,0.074
ToeSegmentation1,[1385],[],[],0.667,0.5
